                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1486,                 2.6925,                0.98304,                 0.2335,                0.02615,                0.12722,                 0.0945,                 1.2864,                 3.8752,                 1.0577,               0.067756,             0.00033202,             0.00033202
                      2,                0.98146,                 1.4191,                0.93098,                0.12292,                0.86363,                0.47087,                0.33819,                 1.0478,                 2.5566,                0.95499,               0.034762,             0.00067074,             0.00067074
                      3,                0.91702,                 1.0853,                0.91087,                0.71238,                0.65255,                0.71818,                0.52632,                 1.0034,                 1.3244,                0.93555,              0.0017629,              0.0010053,              0.0010053
                      4,                0.81295,                0.85849,                0.88346,                0.76301,                0.67634,                0.78959,                0.59642,                0.94583,                 1.0722,                0.93463,              0.0010053,              0.0010053,              0.0010053
                      5,                0.76333,                0.75113,                0.87425,                0.83046,                0.75855,                0.82787,                0.60721,                0.95677,                 0.9803,                0.94474,             0.00099454,             0.00099454,             0.00099454
                      6,                0.71739,                0.65549,                0.86362,                 0.7881,                0.77299,                0.83741,                0.62228,                0.93695,                0.94909,                0.92385,             0.00098083,             0.00098083,             0.00098083
                      7,                0.68405,                 0.5765,                0.85574,                0.83833,                0.74114,                0.83206,                0.61938,                0.93721,                 1.0623,                0.92579,             0.00096424,             0.00096424,             0.00096424
                      8,                0.64422,                0.53345,                0.84618,                 0.8177,                0.73164,                0.81541,                0.61051,                0.92515,                 1.1117,                0.92429,             0.00094489,             0.00094489,             0.00094489
                      9,                 0.6052,                0.50841,                0.83818,                0.82686,                0.74883,                0.85172,                0.63828,                0.90241,                0.96937,                0.91971,             0.00092288,             0.00092288,             0.00092288
                     10,                0.57847,                 0.4706,                0.83278,                0.85544,                0.78002,                 0.8554,                0.64198,                0.88493,                 0.9167,                0.92944,             0.00089835,             0.00089835,             0.00089835
                     11,                0.55211,                0.43958,                0.82914,                0.83365,                 0.8174,                0.85892,                0.65281,                0.87929,                0.85756,                0.92001,             0.00087146,             0.00087146,             0.00087146
                     12,                0.53446,                0.42137,                0.82465,                 0.8645,                0.77117,                0.86174,                0.65448,                0.88733,                0.96484,                0.90942,             0.00084237,             0.00084237,             0.00084237
                     13,                0.48964,                0.39847,                 0.8179,                0.88607,                0.78834,                0.85576,                0.65311,                0.88065,                0.88374,                0.91676,             0.00081126,             0.00081126,             0.00081126
                     14,                0.45862,                0.36962,                0.81259,                 0.8862,                0.77453,                0.86365,                0.66399,                0.85909,                0.92539,                0.90733,             0.00077832,             0.00077832,             0.00077832
                     15,                0.44342,                0.35591,                0.80919,                 0.9056,                0.77505,                0.87543,                 0.6708,                0.85864,                0.84571,                0.90988,             0.00074376,             0.00074376,             0.00074376
                     16,                0.42654,                0.33726,                0.80529,                0.88895,                0.80154,                0.87675,                0.67303,                0.86483,                0.86444,                0.90956,             0.00070778,             0.00070778,             0.00070778
