                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1708,                 3.6294,                0.98546,                0.17478,                0.01257,                0.09198,                 0.0793,                 1.3055,                 5.3918,                 1.1106,               0.067662,             0.00023733,             0.00023733
                      2,                0.99757,                 1.9506,                0.92782,                0.14807,                0.85331,                0.47182,                0.33247,                 1.0822,                 3.5697,                0.96218,                0.03457,             0.00047944,             0.00047944
                      3,                0.89976,                 1.4458,                0.90191,                0.58706,                 0.6431,                0.67712,                0.51399,                0.97083,                 2.2971,                0.91839,              0.0014762,             0.00071862,             0.00071862
                      4,                0.80618,                 1.1538,                0.87503,                0.75809,                  0.676,                0.78716,                0.58996,                0.92577,                 1.4633,                0.93482,             0.00071858,             0.00071858,             0.00071858
                      5,                0.74834,                0.94731,                0.86789,                0.78755,                0.77507,                0.82715,                0.63018,                0.90233,                 1.2172,                0.90845,             0.00071089,             0.00071089,             0.00071089
                      6,                0.70094,                0.81133,                0.85365,                0.84617,                0.74553,                0.82317,                0.61646,                0.90662,                  1.207,                0.90724,             0.00070109,             0.00070109,             0.00070109
                      7,                0.66802,                0.72381,                 0.8471,                0.85483,                0.80223,                0.86765,                0.66418,                0.88501,                 1.1571,                0.90408,             0.00068924,             0.00068924,             0.00068924
                      8,                0.60696,                0.64827,                0.83579,                0.84912,                0.81018,                0.86168,                0.65942,                0.89268,                 1.1685,                0.90704,              0.0006754,              0.0006754,              0.0006754
                      9,                0.56996,                0.60495,                0.82847,                0.86036,                0.80702,                0.86698,                0.66511,                0.87209,                 1.1007,                0.90116,             0.00065967,             0.00065967,             0.00065967
                     10,                0.53914,                0.57351,                0.82215,                0.88594,                0.81056,                0.87065,                0.66322,                 0.8639,                 1.1131,                0.89951,             0.00064214,             0.00064214,             0.00064214
                     11,                0.49961,                0.52196,                0.81729,                0.89023,                 0.7949,                0.86769,                0.66292,                0.87072,                  1.115,                0.90431,             0.00062292,             0.00062292,             0.00062292
                     12,                 0.4745,                0.49818,                0.81201,                0.87775,                0.80261,                0.86814,                0.65109,                 0.8757,                 1.0894,                0.90078,             0.00060212,             0.00060212,             0.00060212
                     13,                0.45021,                0.47608,                0.80932,                0.88145,                0.83212,                0.88432,                0.68039,                0.84615,                 1.0589,                0.89432,             0.00057989,             0.00057989,             0.00057989
                     14,                0.43391,                0.44834,                0.80613,                0.87921,                0.83741,                0.88273,                0.67635,                0.84392,                 1.0162,                0.89846,             0.00055634,             0.00055634,             0.00055634
                     15,                0.40712,                 0.4149,                0.80091,                0.86358,                0.82645,                0.88253,                0.67162,                0.85846,                 1.0516,                0.90341,             0.00053164,             0.00053164,             0.00053164
                     16,                0.39676,                0.39938,                0.79783,                0.85905,                0.84986,                0.89093,                0.68453,                0.85002,                 1.0157,                0.89524,             0.00050592,             0.00050592,             0.00050592
                     17,                 0.3677,                0.37821,                0.79603,                0.89471,                0.80806,                0.88882,                0.68569,                0.83885,                0.99762,                0.89198,             0.00047935,             0.00047935,             0.00047935
                     18,                0.33765,                 0.3543,                0.79326,                0.86465,                 0.8328,                0.88928,                0.68478,                0.84631,                 1.0172,                0.89963,              0.0004521,              0.0004521,              0.0004521
                     19,                0.32502,                0.34315,                0.79139,                0.87982,                0.82039,                0.88958,                 0.6898,                0.83428,                  1.018,                0.89841,             0.00042433,             0.00042433,             0.00042433
                     20,                0.30955,                0.33088,                0.78914,                 0.9008,                 0.8038,                 0.8875,                0.68694,                0.84604,                 1.0273,                0.90128,             0.00039621,             0.00039621,             0.00039621
                     21,                0.29152,                0.31776,                 0.7881,                0.88171,                0.83212,                0.89199,                 0.6912,                0.83146,                 1.0095,                0.89409,             0.00036791,             0.00036791,             0.00036791
                     22,                0.27022,                0.30012,                 0.7877,                0.90257,                0.82676,                 0.8928,                 0.6894,                0.83449,                0.97547,                0.89836,             0.00033962,             0.00033962,             0.00033962
                     23,                0.26457,                 0.2914,                0.78521,                0.88937,                0.81973,                  0.897,                0.69366,                0.83317,                0.98163,                0.89422,              0.0003115,              0.0003115,              0.0003115
                     24,                0.24713,                0.27799,                0.78317,                0.88949,                0.81828,                0.89015,                0.69158,                0.82571,                0.98666,                0.89306,             0.00028373,             0.00028373,             0.00028373
                     25,                 0.2434,                0.27224,                0.78364,                0.88542,                0.83845,                0.89784,                0.69293,                0.82883,                0.98187,                0.89546,             0.00025647,             0.00025647,             0.00025647
                     26,                0.22539,                0.25719,                 0.7828,                0.89326,                0.81386,                0.88953,                0.69007,                0.82931,                 1.0267,                0.89651,             0.00022991,             0.00022991,             0.00022991
                     27,                0.21313,                0.24689,                0.78095,                0.90202,                0.82116,                0.89362,                 0.6913,                0.82555,                0.99496,                0.89516,             0.00020419,             0.00020419,             0.00020419
                     28,                 0.2037,                0.23901,                0.78145,                0.90584,                0.81566,                0.89406,                 0.6906,                0.82753,                 1.0017,                0.89759,             0.00017949,             0.00017949,             0.00017949
