                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1743,                 3.5971,                0.98601,                0.28742,                0.31416,                 0.2554,                0.18991,                   1.06,                 4.7516,                0.95281,               0.067756,             0.00033202,             0.00033202
                      2,                0.98688,                 1.8774,                0.93035,                0.11906,                0.81474,                0.42966,                0.29611,                 1.1261,                 3.4119,                0.97805,               0.034762,             0.00067074,             0.00067074
                      3,                0.88638,                 1.4112,                0.90432,                0.67911,                0.68242,                0.70295,                0.51392,                0.99012,                 1.6949,                0.93794,              0.0017629,              0.0010053,              0.0010053
                      4,                0.82437,                 1.1425,                 0.8873,                0.80476,                0.70872,                0.80778,                0.59788,                0.96424,                 1.3481,                0.92773,              0.0010053,              0.0010053,              0.0010053
                      5,                0.77033,                0.95086,                0.87772,                 0.8028,                0.73826,                0.83022,                   0.61,                0.94193,                 1.2602,                0.92782,             0.00099454,             0.00099454,             0.00099454
                      6,                0.71341,                0.85583,                0.86179,                0.79159,                0.77023,                0.82248,                0.60122,                0.93294,                 1.2038,                0.92477,             0.00098083,             0.00098083,             0.00098083
                      7,                0.67098,                0.77748,                0.84972,                0.84679,                0.74296,                0.82547,                0.61883,                0.91964,                  1.215,                0.91805,             0.00096424,             0.00096424,             0.00096424
                      8,                 0.6231,                0.68393,                0.84141,                0.86506,                0.82197,                0.87315,                0.64919,                0.91477,                 1.1136,                0.91884,             0.00094489,             0.00094489,             0.00094489
                      9,                0.58476,                0.62879,                0.83419,                0.87192,                0.76324,                0.85118,                0.63947,                0.90215,                 1.0986,                0.91062,             0.00092288,             0.00092288,             0.00092288
                     10,                0.55865,                0.59545,                0.82827,                0.85929,                0.80501,                0.88277,                0.65095,                0.88841,                 1.0774,                0.90871,             0.00089835,             0.00089835,             0.00089835
                     11,                0.52685,                0.54605,                 0.8232,                0.89581,                0.81152,                0.89135,                0.67288,                0.90014,                 1.0561,                0.91349,             0.00087146,             0.00087146,             0.00087146
                     12,                0.49752,                0.50493,                0.81554,                0.87134,                0.81467,                0.88577,                 0.6673,                0.86804,                  1.018,                0.90857,             0.00084237,             0.00084237,             0.00084237
                     13,                0.47696,                0.48073,                0.81263,                0.85689,                 0.8377,                0.88946,                0.68294,                 0.8818,                  1.035,                0.91144,             0.00081126,             0.00081126,             0.00081126
                     14,                0.45015,                 0.4591,                0.80964,                0.86991,                0.82759,                0.88855,                0.68714,                 0.8562,                 1.0065,                0.90246,             0.00077832,             0.00077832,             0.00077832
                     15,                0.41879,                0.42801,                0.80338,                0.89689,                0.82967,                0.90382,                0.69099,                0.84717,                0.95748,                0.89894,             0.00074376,             0.00074376,             0.00074376
                     16,                0.38592,                0.40057,                0.79865,                0.87052,                0.84502,                0.89663,                 0.6925,                 0.8484,                0.97614,                0.89848,             0.00070778,             0.00070778,             0.00070778
                     17,                0.37511,                  0.384,                0.79753,                0.87562,                 0.8489,                0.91042,                0.70525,                0.85241,                0.95479,                0.90377,             0.00067062,             0.00067062,             0.00067062
                     18,                0.35422,                 0.3647,                0.79535,                0.86212,                0.84841,                0.90337,                0.69866,                0.85463,                 0.9621,                0.90276,             0.00063249,             0.00063249,             0.00063249
                     19,                0.33824,                0.35146,                0.79336,                0.88564,                0.85244,                0.91075,                 0.7043,                0.84835,                0.94404,                0.90076,             0.00059364,             0.00059364,             0.00059364
                     20,                0.31436,                0.33101,                0.78994,                0.91459,                0.82248,                0.91422,                0.70829,                0.84062,                0.92489,                0.90075,              0.0005543,              0.0005543,              0.0005543
                     21,                0.29659,                 0.3177,                 0.7892,                0.85921,                0.85779,                0.90467,                0.70165,                0.83739,                0.92986,                0.89883,             0.00051471,             0.00051471,             0.00051471
                     22,                0.27948,                0.30215,                0.78884,                0.85055,                0.85976,                0.90533,                0.70555,                0.83323,                0.94426,                0.90086,             0.00047513,             0.00047513,             0.00047513
                     23,                0.26802,                0.28987,                0.78543,                0.84776,                0.87311,                0.91199,                0.70998,                0.84446,                0.93505,                0.90324,             0.00043579,             0.00043579,             0.00043579
                     24,                0.25334,                0.27778,                0.78339,                0.84593,                0.86524,                0.90436,                0.70597,                0.83334,                0.92781,                 0.8985,             0.00039694,             0.00039694,             0.00039694
                     25,                0.23715,                0.26341,                0.78365,                0.86802,                 0.8503,                0.90711,                0.70708,                0.83334,                0.91375,                0.89942,             0.00035881,             0.00035881,             0.00035881
                     26,                0.22511,                0.25397,                0.78347,                0.87589,                0.85385,                0.91174,                0.71379,                0.82699,                0.91088,                0.89751,             0.00032164,             0.00032164,             0.00032164
                     27,                0.21433,                0.24388,                0.78081,                0.86835,                0.85165,                0.90976,                0.71395,                0.83204,                0.91294,                0.89976,             0.00028567,             0.00028567,             0.00028567
                     28,                 0.2045,                0.23591,                0.78137,                0.85432,                0.86954,                0.90858,                0.71315,                0.82324,                0.90855,                0.89767,              0.0002511,              0.0002511,              0.0002511
                     29,                0.19711,                0.22583,                0.78077,                0.87609,                0.85799,                0.91254,                0.71461,                0.83115,                0.90934,                0.90036,             0.00021816,             0.00021816,             0.00021816
