                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1836,                  3.522,                 1.0015,                0.19218,                0.25703,                0.20982,                0.14819,                 1.1053,                 4.7832,                0.96949,               0.067907,             0.00048292,             0.00048292
                      2,                 1.0136,                 1.8568,                0.94712,                0.74546,                0.15124,                0.30554,                0.22079,                 1.1794,                 3.6073,                 1.0114,               0.035066,             0.00097557,             0.00097557
                      3,                0.93986,                 1.4243,                0.92743,                0.54374,                0.57632,                0.58187,                 0.4176,                 1.0783,                 2.0275,                0.98322,              0.0022198,              0.0014622,              0.0014622
                      4,                0.84128,                 1.1504,                0.90209,                0.76254,                0.65425,                0.72655,                0.53956,                0.98842,                 1.4602,                0.95839,              0.0014622,              0.0014622,              0.0014622
                      5,                0.80087,                 1.0433,                0.88994,                 0.8456,                0.63099,                0.77033,                0.56726,                0.97741,                 1.4616,                0.95154,              0.0014465,              0.0014465,              0.0014465
                      6,                0.74867,                0.90837,                0.87198,                0.72504,                0.70228,                0.76743,                0.57113,                0.95534,                 1.5344,                0.93534,              0.0014266,              0.0014266,              0.0014266
                      7,                0.73008,                0.79827,                0.86865,                0.79182,                 0.7628,                0.85319,                 0.6288,                0.94854,                 1.2941,                0.93124,              0.0014025,              0.0014025,              0.0014025
                      8,                0.67318,                0.70534,                 0.8545,                0.84912,                0.80287,                 0.8711,                0.64539,                0.94686,                  1.185,                0.93097,              0.0013743,              0.0013743,              0.0013743
                      9,                0.63765,                0.65497,                0.84464,                0.84235,                0.75584,                 0.8386,                0.63667,                0.92004,                 1.2155,                 0.9233,              0.0013423,              0.0013423,              0.0013423
                     10,                0.59187,                0.61538,                0.83777,                0.89349,                0.68996,                0.82339,                0.62441,                0.91474,                  1.276,                0.92418,              0.0013066,              0.0013066,              0.0013066
                     11,                0.55821,                0.57276,                0.83273,                0.85872,                0.76367,                0.86124,                0.65035,                0.88701,                 1.1673,                0.91521,              0.0012675,              0.0012675,              0.0012675
                     12,                 0.5284,                0.53487,                0.82585,                0.88224,                0.77619,                0.87001,                0.66134,                0.90055,                 1.0823,                0.92036,              0.0012252,              0.0012252,              0.0012252
                     13,                0.51073,                0.50684,                0.82182,                0.90716,                0.75817,                0.86002,                0.65303,                0.89783,                  1.121,                0.91658,                0.00118,                0.00118,                0.00118
                     14,                0.47386,                0.47821,                0.81607,                0.87429,                0.79111,                0.86443,                0.65818,                0.89319,                 1.1229,                0.91965,               0.001132,               0.001132,               0.001132
                     15,                0.44668,                0.44464,                0.81073,                0.85424,                0.82582,                0.88272,                0.66887,                0.87564,                 1.0613,                0.91829,              0.0010818,              0.0010818,              0.0010818
                     16,                0.41827,                0.41547,                0.80538,                0.88935,                0.80969,                0.89185,                0.68835,                0.87824,                 1.0588,                0.91766,              0.0010295,              0.0010295,              0.0010295
                     17,                0.40567,                0.39919,                0.80458,                0.88269,                 0.7869,                0.88428,                0.67832,                0.86402,                 1.0232,                0.91185,             0.00097539,             0.00097539,             0.00097539
                     18,                 0.3778,                0.38182,                0.80114,                 0.8689,                0.82017,                0.88799,                0.68448,                0.86062,                 1.0433,                0.91163,             0.00091994,             0.00091994,             0.00091994
                     19,                0.36344,                0.36687,                0.79864,                0.85057,                0.80583,                0.86889,                0.66949,                0.86568,                  1.052,                0.91053,             0.00086343,             0.00086343,             0.00086343
                     20,                0.34736,                0.35721,                0.79538,                0.90509,                0.78995,                0.88543,                 0.6802,                0.86402,                 1.0305,                0.91667,             0.00080621,             0.00080621,             0.00080621
                     21,                0.33257,                0.34149,                0.79527,                0.85749,                0.82658,                0.88169,                0.68729,                0.86176,                 1.0404,                0.91446,             0.00074863,             0.00074863,             0.00074863
