                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1749,                 3.1744,                0.99628,                0.26638,                0.18349,                0.21709,                0.16808,                 1.0671,                 4.2563,                0.94803,               0.067756,             0.00033202,             0.00033202
                      2,                 1.0008,                  1.648,                0.94077,                0.12826,                0.84295,                 0.4354,                0.31396,                 1.0822,                 2.9682,                0.96648,               0.034762,             0.00067074,             0.00067074
                      3,                0.89033,                 1.2343,                0.90636,                0.61459,                0.66745,                0.68801,                0.51285,                0.99266,                 2.1154,                0.93163,              0.0017629,              0.0010053,              0.0010053
                      4,                0.80369,                0.98874,                0.88297,                0.75391,                 0.7025,                0.78266,                0.58141,                0.95011,                 1.2317,                0.92274,              0.0010053,              0.0010053,              0.0010053
                      5,                0.75783,                0.84432,                0.87133,                0.85545,                0.71712,                0.82172,                0.61781,                0.90924,                 1.1244,                0.91929,             0.00099454,             0.00099454,             0.00099454
                      6,                0.70274,                0.73719,                0.86066,                0.84324,                0.77381,                0.85266,                0.63647,                0.91202,                 1.0187,                0.91897,             0.00098083,             0.00098083,             0.00098083
                      7,                0.66746,                0.65383,                0.84778,                0.85606,                0.78846,                0.84913,                0.63835,                0.90535,                 1.0301,                0.91566,             0.00096424,             0.00096424,             0.00096424
                      8,                0.62742,                0.58036,                0.84166,                0.83411,                0.79998,                0.85673,                0.63941,                0.89036,                 1.0005,                0.91786,             0.00094489,             0.00094489,             0.00094489
                      9,                0.58329,                0.55201,                  0.832,                0.85101,                0.79409,                0.86521,                0.65129,                0.88342,                 1.0205,                0.91501,             0.00092288,             0.00092288,             0.00092288
                     10,                0.54818,                 0.5089,                  0.825,                0.87266,                0.80419,                0.87171,                0.64865,                0.89104,                0.97222,                0.91029,             0.00089835,             0.00089835,             0.00089835
                     11,                0.51061,                0.45949,                0.81982,                0.86001,                0.81032,                0.86869,                0.65736,                0.87003,                0.98676,                0.90539,             0.00087146,             0.00087146,             0.00087146
                     12,                0.48834,                0.44484,                 0.8155,                0.80659,                0.78305,                0.85334,                 0.6422,                0.88143,                 1.0379,                0.90993,             0.00084237,             0.00084237,             0.00084237
                     13,                0.46128,                0.41739,                0.81046,                0.86822,                 0.8487,                0.89236,                0.68011,                 0.8647,                0.87623,                0.90494,             0.00081126,             0.00081126,             0.00081126
                     14,                0.43102,                 0.3918,                0.80647,                0.89364,                0.81947,                0.88901,                0.67864,                0.84394,                0.89999,                0.89985,             0.00077832,             0.00077832,             0.00077832
                     15,                0.42216,                 0.3822,                0.80341,                0.90102,                 0.8141,                0.89082,                0.67531,                0.86145,                0.90325,                0.90597,             0.00074376,             0.00074376,             0.00074376
                     16,                0.39919,                0.36195,                0.79979,                0.86987,                0.83421,                0.87941,                0.67222,                0.84339,                0.88081,                0.89777,             0.00070778,             0.00070778,             0.00070778
                     17,                0.37396,                 0.3415,                0.79704,                0.88879,                0.82279,                0.88799,                0.68393,                0.84203,                0.87677,                0.90304,             0.00067062,             0.00067062,             0.00067062
                     18,                0.34854,                0.32365,                0.79485,                0.89698,                0.80325,                0.88143,                0.67583,                0.84074,                0.90033,                0.90105,             0.00063249,             0.00063249,             0.00063249
                     19,                0.34063,                0.31397,                0.79277,                0.89206,                0.79849,                0.88882,                0.68408,                0.83408,                 0.8684,                0.90258,             0.00059364,             0.00059364,             0.00059364
                     20,                0.31652,                0.29555,                0.78932,                0.86633,                0.85192,                0.88593,                0.68277,                0.83425,                0.85253,                0.89804,              0.0005543,              0.0005543,              0.0005543
                     21,                0.30049,                0.28457,                0.78881,                0.86715,                0.83476,                 0.8907,                0.68647,                0.84159,                0.84863,                0.90351,             0.00051471,             0.00051471,             0.00051471
                     22,                0.28803,                0.27533,                0.78829,                0.88423,                0.82436,                0.89892,                0.69122,                0.83762,                0.84387,                0.90323,             0.00047513,             0.00047513,             0.00047513
                     23,                0.26966,                0.25992,                0.78514,                0.88547,                0.83006,                0.89298,                0.68826,                0.83916,                0.86111,                0.90575,             0.00043579,             0.00043579,             0.00043579
                     24,                0.24995,                0.24685,                0.78279,                0.91314,                0.81351,                0.89947,                0.69619,                0.82972,                0.84043,                0.90155,             0.00039694,             0.00039694,             0.00039694
                     25,                0.23845,                0.23566,                0.78344,                0.88629,                0.82791,                0.89172,                0.69374,                0.83075,                0.84471,                0.90324,             0.00035881,             0.00035881,             0.00035881
                     26,                0.22371,                0.22157,                0.78274,                0.86102,                  0.845,                0.89614,                0.69018,                 0.8322,                0.85858,                0.90391,             0.00032164,             0.00032164,             0.00032164
                     27,                0.21375,                0.21628,                0.78039,                0.86044,                0.84391,                0.89423,                0.69119,                0.83274,                0.86141,                0.90485,             0.00028567,             0.00028567,             0.00028567
                     28,                 0.2009,                0.20674,                 0.7808,                0.90156,                0.81013,                0.89211,                0.68872,                0.83217,                0.85708,                0.90437,              0.0002511,              0.0002511,              0.0002511
                     29,                0.19379,                0.19901,                0.78049,                0.89425,                0.82031,                0.89439,                0.68846,                 0.8337,                0.85002,                0.90565,             0.00021816,             0.00021816,             0.00021816
