                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.198,                 4.3258,                0.99761,                0.00012,                0.03897,                0.00084,                0.00031,                 1.8136,                 5.2067,                 1.2954,               0.067428,             3.2576e-06,             3.2576e-06
                      2,                  1.078,                 3.1732,                0.95143,                0.08285,                0.51802,                0.17092,                0.11832,                 1.1026,                 4.3083,                 0.9703,               0.034097,             6.5809e-06,             6.5809e-06
                      3,                 1.0095,                 2.8018,                0.93533,                0.56581,                0.25915,                0.24629,                0.18149,                 1.0421,                 3.0891,                0.94884,             0.00076744,             9.8638e-06,             9.8638e-06
                      4,                0.96446,                 2.6235,                0.92294,                 0.5488,                0.36966,                0.28515,                0.21308,                 1.0308,                 2.5398,                0.94562,             9.8632e-06,             9.8632e-06,             9.8632e-06
                      5,                0.93983,                  2.525,                0.92043,                0.54917,                0.36505,                0.32641,                0.24631,                 1.0241,                 2.3684,                0.94186,             9.7577e-06,             9.7577e-06,             9.7577e-06
                      6,                0.91057,                 2.3749,                0.91147,                0.56777,                0.35547,                0.35896,                0.27153,                 1.0119,                 2.2801,                0.93888,             9.6232e-06,             9.6232e-06,             9.6232e-06
                      7,                0.89291,                 2.3108,                0.90511,                0.49173,                0.42519,                0.38066,                0.28782,                  1.005,                 2.2168,                0.93698,             9.4605e-06,             9.4605e-06,             9.4605e-06
                      8,                0.86601,                 2.2242,                0.90163,                0.50611,                0.44204,                0.39848,                0.30102,                 1.0027,                 2.1533,                0.93626,             9.2706e-06,             9.2706e-06,             9.2706e-06
                      9,                0.84917,                 2.1435,                0.89616,                0.58947,                0.40667,                0.41986,                0.31872,                0.99583,                 2.0987,                0.93349,             9.0546e-06,             9.0546e-06,             9.0546e-06
                     10,                0.83992,                 2.0675,                0.89454,                0.62838,                0.41427,                0.43808,                0.33479,                0.98625,                 2.0474,                0.93096,              8.814e-06,              8.814e-06,              8.814e-06
                     11,                0.82407,                 1.9773,                0.89137,                0.62763,                0.42337,                0.45174,                0.34428,                0.98151,                 2.0056,                0.92888,             8.5502e-06,             8.5502e-06,             8.5502e-06
                     12,                0.80866,                 1.9528,                0.88778,                0.65996,                0.43729,                0.46348,                0.35481,                  0.978,                 1.9701,                0.92722,             8.2648e-06,             8.2648e-06,             8.2648e-06
                     13,                0.79431,                  1.887,                 0.8852,                0.69578,                0.42338,                0.47324,                0.36299,                0.97207,                 1.9427,                 0.9256,             7.9595e-06,             7.9595e-06,             7.9595e-06
                     14,                0.78114,                 1.8313,                0.88293,                0.58583,                0.41891,                0.48157,                0.37081,                0.97267,                 1.9082,                 0.9258,             7.6364e-06,             7.6364e-06,             7.6364e-06
                     15,                0.76823,                 1.7858,                0.87804,                0.59734,                0.41963,                0.48837,                0.37625,                 0.9695,                  1.887,                0.92392,             7.2973e-06,             7.2973e-06,             7.2973e-06
                     16,                0.76079,                 1.7688,                0.87464,                0.60309,                0.42374,                0.49747,                0.38167,                 0.9672,                 1.8658,                0.92372,             6.9443e-06,             6.9443e-06,             6.9443e-06
