                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1719,                 3.6024,                0.98982,                  0.215,                0.22066,                0.21294,                0.15558,                 1.1429,                 5.0273,                0.97017,               0.067756,             0.00033202,             0.00033202
                      2,                 1.0005,                 1.9288,                0.93447,                0.14619,                0.82483,                 0.4641,                0.33906,                 1.0643,                  3.487,                0.96897,               0.034762,             0.00067074,             0.00067074
                      3,                0.90311,                 1.4426,                0.91344,                0.60228,                0.64144,                0.66015,                 0.4812,                 0.9961,                 2.3791,                0.94415,              0.0017629,              0.0010053,              0.0010053
                      4,                0.82336,                 1.1427,                0.88816,                0.68377,                0.67553,                0.75413,                 0.5557,                0.97751,                 1.5596,                0.93248,              0.0010053,              0.0010053,              0.0010053
                      5,                0.76804,                0.99044,                0.87653,                0.78545,                0.75533,                0.80157,                0.60619,                 0.9431,                 1.3961,                0.93287,             0.00099454,             0.00099454,             0.00099454
                      6,                0.73774,                0.88871,                0.86426,                0.83956,                0.75812,                0.82796,                0.61844,                0.93914,                  1.315,                0.92517,             0.00098083,             0.00098083,             0.00098083
                      7,                0.70437,                  0.781,                0.85811,                0.82748,                0.79586,                0.84493,                0.63198,                0.92653,                 1.3346,                0.92529,             0.00096424,             0.00096424,             0.00096424
                      8,                0.64661,                0.70634,                0.84696,                 0.8779,                0.80529,                0.84704,                0.63196,                 0.9124,                 1.2197,                0.92327,             0.00094489,             0.00094489,             0.00094489
                      9,                0.61044,                0.64682,                0.83828,                0.84421,                0.80853,                0.86135,                0.64883,                0.88654,                 1.1588,                0.91365,             0.00092288,             0.00092288,             0.00092288
                     10,                0.57687,                 0.5936,                0.83094,                0.86142,                0.82696,                0.87451,                0.66341,                0.89579,                 1.2029,                0.91541,             0.00089835,             0.00089835,             0.00089835
                     11,                0.55597,                0.57141,                0.82816,                  0.852,                0.83524,                0.88379,                0.66922,                  0.905,                 1.1329,                0.92141,             0.00087146,             0.00087146,             0.00087146
                     12,                0.50309,                0.52532,                0.81727,                0.85902,                0.81241,                0.86501,                 0.6539,                0.88224,                 1.1131,                0.91486,             0.00084237,             0.00084237,             0.00084237
                     13,                0.46872,                0.49671,                0.81177,                0.87979,                  0.808,                0.87627,                0.67521,                0.86516,                 1.1446,                0.90727,             0.00081126,             0.00081126,             0.00081126
                     14,                 0.4487,                0.47572,                0.81027,                0.86493,                0.82402,                0.87985,                0.67007,                0.87675,                 1.1432,                0.91098,             0.00077832,             0.00077832,             0.00077832
                     15,                0.42268,                0.44665,                0.80519,                0.87077,                0.83417,                0.88613,                0.67681,                0.87989,                 1.0922,                0.91592,             0.00074376,             0.00074376,             0.00074376
                     16,                0.40607,                0.42173,                0.80201,                0.87894,                0.83523,                 0.8881,                0.67837,                0.86124,                 1.0488,                0.90629,             0.00070778,             0.00070778,             0.00070778
                     17,                0.38851,                 0.4051,                0.79954,                0.88462,                0.80675,                0.88807,                0.68123,                0.85781,                 1.0472,                0.90594,             0.00067062,             0.00067062,             0.00067062
                     18,                0.36516,                 0.3845,                0.79647,                 0.8773,                0.84948,                0.90339,                0.69331,                0.85625,                 1.0386,                0.90626,             0.00063249,             0.00063249,             0.00063249
                     19,                0.35229,                0.36707,                0.79461,                0.87078,                0.83321,                0.89019,                0.68426,                0.86211,                 1.0934,                0.91114,             0.00059364,             0.00059364,             0.00059364
                     20,                0.32815,                0.34711,                0.79183,                0.86789,                0.83018,                0.88913,                0.68561,                 0.8465,                 1.0511,                0.90732,              0.0005543,              0.0005543,              0.0005543
                     21,                0.31837,                0.33627,                0.79151,                0.86006,                0.85504,                0.89806,                0.69466,                0.85039,                 1.0476,                0.90808,             0.00051471,             0.00051471,             0.00051471
                     22,                0.30036,                 0.3221,                0.79096,                0.84364,                0.86738,                0.89519,                0.68646,                 0.8507,                 1.0353,                0.90941,             0.00047513,             0.00047513,             0.00047513
                     23,                0.27815,                0.30269,                0.78729,                0.85808,                0.84641,                 0.8898,                0.68807,                0.84625,                 1.0635,                0.90611,             0.00043579,             0.00043579,             0.00043579
                     24,                0.25999,                0.29187,                0.78494,                0.90336,                0.83174,                0.89974,                0.69791,                0.83364,                 1.0197,                0.90415,             0.00039694,             0.00039694,             0.00039694
                     25,                 0.2498,                0.27906,                0.78551,                0.88468,                0.84044,                0.89803,                 0.6936,                 0.8361,                 1.0279,                0.90281,             0.00035881,             0.00035881,             0.00035881
                     26,                0.23281,                0.26579,                0.78472,                0.88005,                0.84323,                0.89798,                0.69517,                0.83685,                  1.032,                 0.9051,             0.00032164,             0.00032164,             0.00032164
                     27,                  0.222,                0.25647,                0.78269,                0.90698,                0.82479,                0.89666,                0.69433,                0.84008,                 1.0164,                0.90621,             0.00028567,             0.00028567,             0.00028567
                     28,                0.21691,                0.25055,                0.78296,                0.86479,                0.86159,                 0.8976,                0.69539,                0.83484,                 1.0281,                0.90523,              0.0002511,              0.0002511,              0.0002511
                     29,                0.20034,                0.23519,                0.78225,                0.88017,                0.85104,                0.90116,                0.70119,                0.83451,                 1.0217,                0.90392,             0.00021816,             0.00021816,             0.00021816
                     30,                0.18956,                 0.2285,                0.77942,                0.87864,                0.84572,                0.90194,                0.69503,                0.83353,                 1.0155,                0.90447,             0.00018705,             0.00018705,             0.00018705
                     31,                0.18432,                0.22059,                0.78089,                0.88147,                0.84398,                0.90133,                0.70215,                 0.8311,                 1.0226,                0.90338,             0.00015796,             0.00015796,             0.00015796
                     32,                0.17597,                0.21157,                0.78165,                0.87342,                0.84026,                0.90084,                0.70102,                0.83047,                 1.0193,                0.90385,             0.00013107,             0.00013107,             0.00013107
                     33,                0.16502,                0.20216,                0.77901,                0.88059,                0.84128,                0.90135,                 0.7005,                0.83002,                 1.0188,                 0.9036,             0.00010655,             0.00010655,             0.00010655
                     34,                0.15932,                0.19683,                0.78003,                0.88008,                0.84797,                0.90208,                0.70123,                0.82933,                 1.0227,                0.90392,             8.4538e-05,             8.4538e-05,             8.4538e-05
                     35,                0.15034,                0.19023,                0.77858,                0.88016,                 0.8421,                0.90238,                 0.7016,                0.83114,                 1.0245,                0.90534,             6.5182e-05,             6.5182e-05,             6.5182e-05
                     36,                0.14912,                0.18711,                0.77977,                0.88433,                0.84697,                0.90108,                0.70385,                0.83211,                  1.027,                0.90516,             4.8597e-05,             4.8597e-05,             4.8597e-05
                     37,                0.14564,                0.18451,                0.77874,                0.88488,                 0.8453,                0.90021,                0.70215,                0.83068,                 1.0274,                0.90437,             3.4885e-05,             3.4885e-05,             3.4885e-05
                     38,                0.14362,                0.18234,                0.77752,                0.88478,                0.84269,                0.90015,                0.70181,                0.83153,                 1.0279,                0.90504,             2.4132e-05,             2.4132e-05,             2.4132e-05
                     39,                0.14087,                0.18102,                0.77862,                0.87748,                0.85097,                 0.9006,                0.70397,                0.83184,                 1.0275,                 0.9052,             1.6404e-05,             1.6404e-05,             1.6404e-05
                     40,                0.13763,                0.17878,                0.77781,                0.87664,                0.85255,                0.90022,                0.70372,                0.83155,                 1.0307,                0.90509,             1.1748e-05,             1.1748e-05,             1.1748e-05
