                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1867,                 4.2835,                0.99477,                0.00018,                0.02256,                0.00032,                 0.0001,                 1.6264,                 5.2389,                 1.2438,               0.067428,             3.2576e-06,             3.2576e-06
                      2,                 1.0594,                 3.0223,                0.94512,                0.11926,                0.41266,                0.16955,                0.12302,                 1.1037,                 4.5851,                0.98131,               0.034097,             6.5809e-06,             6.5809e-06
                      3,                0.99559,                 2.6675,                0.92987,                0.60309,                  0.238,                0.27957,                0.20901,                 1.0264,                 3.1063,                0.93902,             0.00076744,             9.8638e-06,             9.8638e-06
                      4,                  0.944,                 2.4908,                0.91828,                0.57001,                0.39847,                0.32609,                0.24654,                 1.0153,                 2.4307,                0.94157,             9.8632e-06,             9.8632e-06,             9.8632e-06
                      5,                0.91876,                 2.3802,                0.91426,                0.51136,                0.43983,                0.35722,                0.27211,                 1.0076,                 2.2589,                0.93956,             9.7577e-06,             9.7577e-06,             9.7577e-06
                      6,                0.89089,                 2.2381,                0.90779,                0.52581,                 0.4605,                 0.3932,                0.30076,                0.99855,                 2.1668,                0.93697,             9.6232e-06,             9.6232e-06,             9.6232e-06
                      7,                0.86937,                  2.168,                0.90137,                0.56693,                0.45239,                0.41781,                0.31977,                0.98652,                 2.1083,                0.93403,             9.4605e-06,             9.4605e-06,             9.4605e-06
                      8,                 0.8399,                 2.0676,                0.89731,                0.60051,                0.46194,                0.43782,                0.33386,                0.98145,                 2.0445,                0.93289,             9.2706e-06,             9.2706e-06,             9.2706e-06
                      9,                0.82533,                 1.9927,                0.89092,                0.65616,                0.45063,                0.45428,                  0.349,                0.97805,                 1.9953,                0.93385,             9.0546e-06,             9.0546e-06,             9.0546e-06
                     10,                 0.8134,                 1.9299,                0.88915,                0.67148,                0.44452,                 0.4692,                 0.3597,                0.97192,                 1.9548,                0.93173,              8.814e-06,              8.814e-06,              8.814e-06
                     11,                0.79649,                 1.8314,                0.88593,                0.69412,                0.43974,                0.48055,                0.36819,                0.96899,                  1.914,                0.93071,             8.5502e-06,             8.5502e-06,             8.5502e-06
                     12,                0.78141,                 1.8196,                 0.8835,                0.56288,                0.44523,                0.49355,                0.37881,                  0.969,                 1.8934,                0.93003,             8.2648e-06,             8.2648e-06,             8.2648e-06
                     13,                0.76828,                 1.7489,                0.88144,                0.57496,                0.46305,                0.50424,                0.38557,                0.96337,                 1.8554,                0.92977,             7.9595e-06,             7.9595e-06,             7.9595e-06
                     14,                0.75497,                  1.697,                0.87949,                 0.5575,                0.48655,                0.51526,                0.39472,                0.96401,                 1.8251,                0.92946,             7.6364e-06,             7.6364e-06,             7.6364e-06
                     15,                0.74215,                 1.6584,                0.87625,                0.58006,                0.46909,                0.52431,                0.40125,                0.95944,                  1.804,                 0.9288,             7.2973e-06,             7.2973e-06,             7.2973e-06
                     16,                 0.7376,                 1.6454,                0.87304,                0.54435,                0.49629,                0.53229,                 0.4063,                0.96119,                 1.7835,                0.92949,             6.9443e-06,             6.9443e-06,             6.9443e-06
                     17,                0.72629,                  1.605,                0.87266,                0.52761,                0.53213,                0.54017,                0.41182,                0.95682,                 1.7586,                0.92781,             6.5796e-06,             6.5796e-06,             6.5796e-06
                     18,                 0.7206,                 1.5508,                 0.8736,                0.55264,                0.53299,                0.54747,                0.41551,                 0.9574,                 1.7345,                0.92731,             6.2056e-06,             6.2056e-06,             6.2056e-06
                     19,                0.70833,                  1.531,                0.86951,                 0.5794,                0.52341,                0.55567,                  0.421,                0.95384,                 1.7222,                0.92771,             5.8244e-06,             5.8244e-06,             5.8244e-06
                     20,                0.70172,                 1.5092,                0.86587,                0.61197,                0.50243,                0.56233,                 0.4276,                0.95263,                 1.7064,                0.92684,             5.4384e-06,             5.4384e-06,             5.4384e-06
                     21,                0.70092,                 1.4827,                0.86653,                0.54131,                0.57644,                0.56826,                0.43179,                0.95357,                 1.6968,                0.92665,               5.05e-06,               5.05e-06,               5.05e-06
                     22,                0.69059,                 1.4599,                0.86663,                0.57271,                0.56395,                0.57408,                0.43588,                0.95219,                 1.6841,                0.92665,             4.6616e-06,             4.6616e-06,             4.6616e-06
                     23,                0.68588,                 1.4364,                0.86441,                0.57809,                0.57382,                0.58124,                0.44177,                 0.9493,                  1.673,                  0.926,             4.2756e-06,             4.2756e-06,             4.2756e-06
                     24,                0.68314,                 1.4636,                 0.8624,                0.60639,                0.55345,                0.58616,                0.44445,                0.94754,                 1.6631,                0.92601,             3.8944e-06,             3.8944e-06,             3.8944e-06
                     25,                0.67908,                 1.4333,                0.86202,                 0.5897,                0.57657,                0.59203,                0.44839,                0.95138,                 1.6559,                0.92604,             3.5204e-06,             3.5204e-06,             3.5204e-06
                     26,                0.67083,                 1.4009,                0.86292,                0.65907,                0.53377,                0.59675,                0.45373,                0.94824,                 1.6482,                0.92527,             3.1557e-06,             3.1557e-06,             3.1557e-06
                     27,                0.66689,                 1.4024,                0.86141,                0.66029,                0.53859,                  0.601,                0.45503,                0.94536,                 1.6391,                0.92405,             2.8027e-06,             2.8027e-06,             2.8027e-06
                     28,                0.66734,                 1.3906,                0.86152,                0.68977,                0.53527,                0.60728,                0.45983,                0.94584,                 1.6346,                0.92392,             2.4636e-06,             2.4636e-06,             2.4636e-06
                     29,                0.65952,                 1.3716,                0.85961,                0.62519,                0.58167,                0.61103,                0.46209,                0.94537,                  1.631,                0.92347,             2.1405e-06,             2.1405e-06,             2.1405e-06
                     30,                0.66205,                 1.3902,                0.85881,                0.61898,                0.58588,                0.61415,                0.46485,                0.94599,                  1.626,                0.92392,             1.8352e-06,             1.8352e-06,             1.8352e-06
                     31,                0.66321,                 1.3626,                0.86099,                0.73181,                0.52699,                0.61597,                0.46582,                0.94538,                 1.6224,                0.92376,             1.5498e-06,             1.5498e-06,             1.5498e-06
                     32,                0.65599,                  1.344,                0.85934,                0.74062,                0.52942,                0.61633,                0.46683,                0.94458,                 1.6202,                0.92318,              1.286e-06,              1.286e-06,              1.286e-06
                     33,                0.66065,                 1.3728,                 0.8588,                0.74673,                0.53154,                0.61953,                  0.469,                0.94478,                  1.616,                0.92316,             1.0454e-06,             1.0454e-06,             1.0454e-06
                     34,                0.64847,                 1.3311,                0.85788,                 0.7504,                0.52978,                0.62024,                0.46834,                0.94399,                 1.6139,                 0.9232,             8.2943e-07,             8.2943e-07,             8.2943e-07
                     35,                 0.6544,                  1.343,                0.85827,                0.75176,                 0.5261,                0.62245,                 0.4702,                0.94386,                 1.6127,                0.92332,             6.3952e-07,             6.3952e-07,             6.3952e-07
                     36,                0.65423,                  1.357,                0.85877,                0.75648,                0.52295,                0.62203,                0.47049,                0.94343,                 1.6123,                0.92282,              4.768e-07,              4.768e-07,              4.768e-07
