                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1722,                 3.3418,                0.99388,                0.21077,                0.18681,                0.19545,                0.13791,                  1.154,                 4.5843,                0.98031,               0.067756,             0.00033202,             0.00033202
                      2,                0.98511,                 1.7423,                0.94008,                0.75994,                0.35552,                0.55109,                0.40102,                 1.0343,                  2.987,                0.95965,               0.034762,             0.00067074,             0.00067074
                      3,                0.91547,                 1.3728,                0.92318,                0.71147,                0.71263,                0.74655,                0.53567,                 1.0111,                 1.4681,                0.94621,              0.0017629,              0.0010053,              0.0010053
                      4,                0.82485,                 1.0779,                0.89284,                0.76019,                0.74002,                0.78472,                0.58287,                0.98787,                  1.347,                0.95253,              0.0010053,              0.0010053,              0.0010053
                      5,                0.77352,                0.91074,                0.87876,                0.75852,                0.75821,                0.79826,                0.60712,                0.93785,                  1.259,                0.93785,             0.00099454,             0.00099454,             0.00099454
                      6,                0.71555,                0.81534,                0.86423,                0.73804,                0.73335,                0.79449,                0.60003,                0.94176,                 1.8414,                0.92913,             0.00098083,             0.00098083,             0.00098083
                      7,                0.67144,                0.69826,                 0.8545,                0.79895,                0.71421,                0.81768,                0.61084,                 0.9189,                 1.2695,                0.92426,             0.00096424,             0.00096424,             0.00096424
                      8,                0.61916,                0.62367,                0.84322,                0.77125,                0.78279,                0.82098,                0.61445,                0.91369,                 1.1182,                0.92815,             0.00094489,             0.00094489,             0.00094489
                      9,                0.58193,                0.59463,                0.83361,                0.86534,                0.79265,                0.86438,                0.65423,                0.89163,                 1.0605,                0.92097,             0.00092288,             0.00092288,             0.00092288
                     10,                0.55571,                0.55456,                0.82794,                 0.8492,                0.81085,                0.87608,                0.66174,                0.89118,                  1.019,                0.92346,             0.00089835,             0.00089835,             0.00089835
                     11,                0.52744,                0.50562,                0.82417,                0.84711,                0.80935,                 0.8727,                0.66995,                0.88391,                 1.0425,                0.91835,             0.00087146,             0.00087146,             0.00087146
                     12,                 0.4963,                0.47484,                0.81732,                0.88182,                0.79132,                0.88578,                0.67593,                0.86105,                 1.0051,                0.91064,             0.00084237,             0.00084237,             0.00084237
                     13,                0.46955,                 0.4484,                0.81199,                0.87475,                 0.7982,                 0.8771,                0.66343,                0.87605,                 1.0142,                 0.9085,             0.00081126,             0.00081126,             0.00081126
                     14,                0.44376,                0.42865,                0.80825,                0.84732,                0.82111,                0.88025,                0.67709,                0.86542,                0.98461,                0.90778,             0.00077832,             0.00077832,             0.00077832
                     15,                0.42018,                0.40188,                0.80363,                0.89216,                0.79978,                0.88394,                0.68237,                0.85885,                0.99098,                0.91294,             0.00074376,             0.00074376,             0.00074376
                     16,                0.39103,                0.38003,                0.79897,                 0.8711,                0.82656,                0.88921,                0.68781,                 0.8492,                0.95408,                0.90266,             0.00070778,             0.00070778,             0.00070778
                     17,                0.38276,                0.36648,                0.79865,                0.88096,                0.82887,                0.89556,                0.69328,                0.83963,                0.90898,                 0.9029,             0.00067062,             0.00067062,             0.00067062
                     18,                0.35636,                0.34461,                0.79541,                0.85288,                0.83809,                0.89372,                0.68688,                 0.8432,                0.93687,                0.90503,             0.00063249,             0.00063249,             0.00063249
                     19,                0.34028,                 0.3304,                0.79276,                 0.8851,                0.81891,                0.89366,                0.69381,                0.84166,                 0.9373,                0.90412,             0.00059364,             0.00059364,             0.00059364
                     20,                0.31456,                0.31101,                0.78998,                0.87476,                0.83132,                0.89466,                0.69209,                 0.8288,                0.93285,                0.90333,              0.0005543,              0.0005543,              0.0005543
                     21,                 0.3096,                0.30427,                0.79048,                0.85477,                0.85378,                 0.8884,                0.68561,                0.82727,                0.94413,                0.90179,             0.00051471,             0.00051471,             0.00051471
                     22,                0.29029,                0.28807,                0.78914,                0.88306,                 0.7951,                0.88859,                0.68869,                0.83484,                0.95818,                0.90694,             0.00047513,             0.00047513,             0.00047513
                     23,                0.27381,                0.27689,                0.78532,                0.84996,                0.85381,                0.89791,                0.69855,                0.82291,                0.91421,                0.90541,             0.00043579,             0.00043579,             0.00043579
                     24,                0.25129,                0.26224,                0.78298,                0.88478,                0.80683,                0.89278,                0.69769,                0.81964,                0.92784,                0.90049,             0.00039694,             0.00039694,             0.00039694
                     25,                0.24316,                0.24991,                0.78361,                0.87207,                0.82362,                0.89743,                    0.7,                0.82448,                 0.9118,                0.90476,             0.00035881,             0.00035881,             0.00035881
                     26,                0.23133,                0.23811,                0.78305,                0.88342,                0.82711,                0.89439,                0.69664,                0.82737,                0.93492,                0.90353,             0.00032164,             0.00032164,             0.00032164
                     27,                0.21803,                0.23162,                0.78049,                0.86817,                0.84207,                0.89917,                0.70005,                0.81517,                0.91095,                0.90225,             0.00028567,             0.00028567,             0.00028567
