                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1951,                 6.6764,                 1.0079,                0.33284,                0.27325,                0.30021,                0.21597,                 1.1874,                 8.9638,                 1.0173,               0.067756,             0.00033202,             0.00033202
                      2,                 1.0224,                 3.4579,                0.94633,                0.73724,                0.21166,                0.56148,                0.39445,                 1.0922,                  5.626,                0.96928,               0.034762,             0.00067074,             0.00067074
                      3,                 0.9313,                 2.6852,                0.91469,                0.72634,                0.65573,                0.73439,                0.51146,                 1.0368,                 3.0855,                0.96154,              0.0017629,              0.0010053,              0.0010053
                      4,                 0.8466,                 2.1682,                0.89281,                0.81249,                 0.7244,                0.80528,                0.58102,                 1.0171,                 2.5655,                0.94914,              0.0010053,              0.0010053,              0.0010053
                      5,                0.80813,                 1.8489,                0.88673,                0.80697,                0.72571,                0.80268,                 0.5997,                 0.9603,                 2.7015,                0.93223,             0.00099454,             0.00099454,             0.00099454
                      6,                0.77881,                 1.5971,                0.87434,                0.82553,                0.76729,                0.85454,                0.62731,                0.95865,                 2.3461,                0.93654,             0.00098083,             0.00098083,             0.00098083
                      7,                 0.7268,                  1.416,                0.86622,                0.82873,                 0.7985,                 0.8563,                0.63403,                0.92291,                  2.273,                0.92113,             0.00096424,             0.00096424,             0.00096424
                      8,                0.68047,                 1.3356,                0.85543,                0.87448,                 0.7879,                0.85062,                0.64037,                0.92633,                 2.2624,                0.93244,             0.00094489,             0.00094489,             0.00094489
                      9,                0.64339,                 1.2019,                0.84461,                0.86957,                0.77641,                0.85819,                0.63655,                0.92509,                 2.2126,                0.92738,             0.00092288,             0.00092288,             0.00092288
                     10,                0.60986,                 1.1202,                0.83808,                 0.8461,                0.82316,                0.87274,                0.65263,                0.91491,                 2.1588,                0.91571,             0.00089835,             0.00089835,             0.00089835
                     11,                0.57559,                 1.0293,                0.83139,                0.88147,                0.81901,                 0.8687,                 0.6532,                0.90213,                 2.1411,                0.92251,             0.00087146,             0.00087146,             0.00087146
