                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1938,                  1.357,                 1.0739,                0.79842,                0.72752,                0.82345,                0.57789,                 1.0245,                 1.0976,                  0.991,               0.067395,             0.00033575,             0.00033575
                      2,                0.94558,                 0.7046,                0.94824,                0.91192,                 0.8908,                0.94256,                0.70984,                0.85051,                0.63121,                0.92798,                 0.0344,             0.00067446,             0.00067446
                      3,                0.92641,                0.65772,                  0.946,                0.89373,                 0.8978,                0.94325,                0.70776,                0.87742,                0.63669,                0.93185,              0.0014012,               0.001009,               0.001009
                      4,                0.89804,                0.61778,                0.93594,                 0.9272,                0.88459,                0.94879,                0.72499,                0.84379,                0.62174,                0.92356,              0.0010053,              0.0010053,              0.0010053
                      5,                0.89287,                0.59735,                0.92543,                 0.9246,                0.89675,                 0.9552,                0.73209,                0.85027,                0.57638,                0.92923,             0.00099454,             0.00099454,             0.00099454
                      6,                0.88311,                0.60176,                0.92906,                0.91709,                0.88391,                0.93581,                 0.7157,                0.85939,                0.62334,                0.92459,             0.00098083,             0.00098083,             0.00098083
                      7,                0.87763,                0.57771,                0.92145,                0.94487,                0.90011,                0.95825,                0.73696,                0.83575,                0.57701,                0.92032,             0.00096424,             0.00096424,             0.00096424
                      8,                0.86696,                0.56915,                0.92143,                0.92075,                 0.9083,                0.95587,                0.73598,                0.81482,                0.62263,                0.91196,             0.00094489,             0.00094489,             0.00094489
                      9,                0.86065,                0.57482,                0.91813,                0.93673,                0.90879,                0.95974,                0.73333,                0.84978,                0.56713,                0.92342,             0.00092288,             0.00092288,             0.00092288
                     10,                0.85105,                0.54251,                0.91164,                0.92121,                0.91832,                0.95612,                0.72976,                0.83896,                0.55161,                0.91621,             0.00089835,             0.00089835,             0.00089835
                     11,                0.84424,                0.52935,                0.90993,                0.92683,                0.91241,                0.95784,                0.73778,                0.82086,                0.54274,                0.91291,             0.00087146,             0.00087146,             0.00087146
                     12,                0.83673,                0.52594,                0.91211,                0.92728,                0.90799,                0.95903,                0.73372,                0.80805,                0.55979,                0.90932,             0.00084237,             0.00084237,             0.00084237
                     13,                0.83505,                0.52144,                0.90583,                0.93844,                0.92666,                0.96525,                0.75571,                 0.7928,                0.50959,                0.90485,             0.00081126,             0.00081126,             0.00081126
                     14,                0.83033,                0.51577,                0.91166,                0.93333,                0.91001,                 0.9652,                0.75719,                0.80145,                0.52055,                0.90806,             0.00077832,             0.00077832,             0.00077832
                     15,                0.82516,                0.50324,                0.90552,                0.92778,                0.92398,                0.96313,                0.75019,                0.80419,                0.52537,                 0.9079,             0.00074376,             0.00074376,             0.00074376
                     16,                0.82007,                 0.4987,                 0.9052,                0.94236,                0.90804,                0.96617,                0.75291,                 0.8136,                0.51812,                0.91061,             0.00070778,             0.00070778,             0.00070778
                     17,                0.81104,                0.49033,                0.90487,                 0.9578,                0.91876,                0.96625,                0.75229,                0.79589,                  0.501,                0.90399,             0.00067062,             0.00067062,             0.00067062
                     18,                0.79723,                0.48193,                0.89923,                0.94656,                  0.926,                0.96555,                0.75745,                0.79145,                0.50467,                0.90333,             0.00063249,             0.00063249,             0.00063249
                     19,                0.79071,                0.47391,                 0.8918,                0.94206,                0.91979,                0.96442,                0.75485,                0.78881,                0.51455,                0.89836,             0.00059364,             0.00059364,             0.00059364
                     20,                0.78145,                0.46274,                0.89233,                0.95345,                0.92541,                0.96884,                0.75993,                0.78554,                0.49098,                0.90086,              0.0005543,              0.0005543,              0.0005543
                     21,                0.77042,                0.46368,                0.88832,                0.94428,                0.93106,                0.96816,                0.76422,                0.77383,                   0.49,                0.89324,             0.00051471,             0.00051471,             0.00051471
                     22,                0.77415,                0.45961,                0.88668,                0.94942,                0.93718,                0.96864,                 0.7626,                0.77598,                0.47516,                0.89591,             0.00047513,             0.00047513,             0.00047513
                     23,                0.76822,                0.44499,                 0.8856,                0.94765,                0.93448,                0.96972,                0.76036,                0.78116,                0.47449,                0.89787,             0.00043579,             0.00043579,             0.00043579
                     24,                0.75735,                0.44125,                0.88325,                0.95334,                0.92738,                0.96808,                0.76899,                0.76021,                0.47261,                0.88999,             0.00039694,             0.00039694,             0.00039694
                     25,                 0.7454,                0.42591,                0.87537,                0.94744,                0.93779,                0.97238,                0.77093,                0.75435,                0.46231,                0.89126,             0.00035881,             0.00035881,             0.00035881
                     26,                0.74371,                0.43034,                0.87272,                0.96436,                0.92358,                0.97185,                0.77344,                0.75835,                0.45642,                0.89072,             0.00032164,             0.00032164,             0.00032164
                     27,                0.74227,                0.42156,                0.87734,                0.95405,                0.92782,                0.96979,                0.77705,                0.75635,                0.45887,                 0.8897,             0.00028567,             0.00028567,             0.00028567
                     28,                  0.725,                0.41757,                0.87911,                0.94795,                0.92963,                 0.9712,                0.77534,                0.75597,                0.45868,                0.88816,              0.0002511,              0.0002511,              0.0002511
