                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.95648,                 1.0108,                0.95611,                0.80309,                0.70189,                0.79523,                0.62356,                0.82497,                0.88044,                0.90603,               0.067395,             0.00033575,             0.00033575
                      2,                0.81124,                 0.5237,                0.89409,                0.81992,                0.80005,                0.85295,                 0.6898,                0.72782,                0.51652,                0.86952,                 0.0344,             0.00067446,             0.00067446
                      3,                0.80354,                0.53408,                0.88858,                0.81661,                0.79859,                0.84536,                 0.6611,                0.76152,                0.57192,                0.87768,              0.0014012,               0.001009,               0.001009
                      4,                0.82668,                0.53773,                0.89601,                0.82938,                0.81202,                0.85501,                0.67951,                0.74984,                0.49315,                0.87423,              0.0010053,              0.0010053,              0.0010053
                      5,                0.81192,                0.52264,                0.89642,                0.83748,                0.81219,                0.85371,                  0.683,                0.76342,                0.49876,                0.87734,             0.00099454,             0.00099454,             0.00099454
                      6,                0.80601,                0.52542,                 0.8914,                0.84076,                0.81668,                0.85694,                0.68396,                0.74439,                0.50386,                0.87231,             0.00098083,             0.00098083,             0.00098083
                      7,                0.80012,                0.51195,                0.89029,                0.84367,                0.81475,                0.85814,                0.68084,                0.76089,                0.47576,                0.87729,             0.00096424,             0.00096424,             0.00096424
                      8,                0.79793,                0.51101,                0.89187,                0.83253,                0.79462,                0.84962,                0.68059,                0.75463,                0.51789,                0.87562,             0.00094489,             0.00094489,             0.00094489
                      9,                 0.8061,                 0.5227,                0.89277,                0.82455,                0.81091,                 0.8543,                0.67759,                 0.7572,                0.52151,                0.87568,             0.00092288,             0.00092288,             0.00092288
                     10,                0.79677,                 0.4983,                0.88984,                0.84707,                 0.8175,                0.85826,                0.68081,                0.75581,                0.46747,                0.87815,             0.00089835,             0.00089835,             0.00089835
