                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1775,                 3.6025,                0.98902,                0.17661,                0.06993,                0.11224,                0.08829,                 1.1418,                 5.0741,                 1.0136,               0.067707,             0.00028229,             0.00028229
                      2,                 1.0007,                 1.9421,                0.93528,                0.13259,                0.87653,                  0.462,                0.34454,                 1.0505,                 3.3889,                0.96186,               0.034661,             0.00057027,             0.00057027
                      3,                0.89554,                 1.3928,                0.90995,                 0.6688,                0.67605,                0.71567,                0.51702,                 1.0169,                 1.9093,                0.93869,              0.0016123,             0.00085476,             0.00085476
                      4,                0.82422,                 1.1251,                0.88686,                0.78108,                0.69212,                0.79401,                0.58559,                   0.98,                 1.4753,                0.93614,             0.00085471,             0.00085471,             0.00085471
                      5,                0.77633,                0.99668,                0.87579,                0.83862,                0.72455,                 0.8254,                0.60997,                0.94956,                 1.3059,                0.93588,             0.00084557,             0.00084557,             0.00084557
                      6,                0.71447,                0.84418,                0.86265,                0.81989,                0.78469,                0.84503,                0.63274,                0.92913,                 1.2452,                0.92475,             0.00083391,             0.00083391,             0.00083391
                      7,                0.67047,                0.74799,                0.84938,                0.85001,                0.79755,                0.86732,                0.65098,                0.90341,                 1.0918,                0.91042,             0.00081981,             0.00081981,             0.00081981
                      8,                0.62103,                0.66893,                0.84047,                 0.8912,                0.76058,                0.84866,                0.63606,                0.91666,                 1.1861,                0.91575,             0.00080335,             0.00080335,             0.00080335
                      9,                0.59121,                0.62049,                0.83391,                0.82905,                 0.8128,                0.83822,                0.63625,                0.88527,                 1.1909,                0.90828,             0.00078464,             0.00078464,             0.00078464
                     10,                0.56313,                0.58004,                0.82737,                0.84871,                0.84858,                0.89176,                0.67372,                0.87763,                 1.0505,                0.90901,             0.00076379,             0.00076379,             0.00076379
                     11,                0.52113,                0.53864,                0.82347,                0.87444,                0.83189,                0.89097,                0.68156,                0.87012,                 1.0693,                0.90572,             0.00074093,             0.00074093,             0.00074093
                     12,                0.48624,                0.50133,                0.81442,                0.85588,                0.85049,                0.89223,                0.67714,                 0.8801,                 1.0404,                0.90584,              0.0007162,              0.0007162,              0.0007162
                     13,                0.46218,                0.48058,                   0.81,                0.88551,                0.83657,                0.89855,                 0.6865,                0.87163,                0.97311,                0.90632,             0.00068975,             0.00068975,             0.00068975
                     14,                0.44129,                0.45866,                0.80936,                 0.8831,                0.78673,                0.87943,                0.68036,                0.86789,                 1.0223,                0.90198,             0.00066174,             0.00066174,             0.00066174
                     15,                0.41691,                0.43418,                0.80321,                 0.9109,                0.82609,                0.89852,                0.68432,                0.86916,                0.99833,                0.91013,             0.00063235,             0.00063235,             0.00063235
                     16,                0.40122,                0.41656,                0.80092,                0.88913,                0.82567,                0.89797,                0.69083,                0.86025,                 1.0161,                0.90237,             0.00060177,             0.00060177,             0.00060177
                     17,                0.37158,                0.38697,                0.79799,                0.88702,                0.83697,                0.90065,                0.69355,                0.85517,                0.96371,                0.90028,             0.00057017,             0.00057017,             0.00057017
                     18,                 0.3511,                0.36907,                 0.7964,                0.86653,                0.84405,                0.89601,                0.69776,                0.85739,                0.98507,                0.90177,             0.00053775,             0.00053775,             0.00053775
                     19,                0.34175,                0.35575,                0.79394,                0.88755,                0.84393,                0.89802,                0.69393,                0.85658,                0.98548,                0.90104,             0.00050472,             0.00050472,             0.00050472
                     20,                 0.3165,                0.33735,                0.79075,                0.90183,                 0.8251,                 0.9056,                0.70214,                0.84901,                0.97912,                0.90116,             0.00047127,             0.00047127,             0.00047127
                     21,                0.30047,                0.32244,                 0.7905,                0.90693,                 0.8429,                0.91038,                0.70599,                0.84853,                0.95714,                0.89996,             0.00043762,             0.00043762,             0.00043762
                     22,                0.28331,                0.30873,                0.78871,                0.89687,                0.84004,                0.90204,                0.69972,                 0.8412,                0.94305,                0.89938,             0.00040396,             0.00040396,             0.00040396
                     23,                0.27104,                0.29222,                0.78632,                0.89848,                0.84176,                0.90336,                0.69812,                 0.8467,                0.94008,                0.89749,             0.00037051,             0.00037051,             0.00037051
                     24,                0.25285,                0.28115,                  0.784,                0.88809,                 0.8518,                0.90546,                0.70543,                 0.8431,                0.94744,                0.89736,             0.00033748,             0.00033748,             0.00033748
                     25,                 0.2399,                0.26618,                0.78437,                0.90195,                0.83827,                0.90713,                0.70393,                0.83703,                0.94683,                0.89548,             0.00030506,             0.00030506,             0.00030506
                     26,                0.22448,                0.25473,                0.78354,                0.87524,                0.85715,                0.90995,                0.70873,                0.83983,                0.93256,                0.89805,             0.00027346,             0.00027346,             0.00027346
                     27,                0.20875,                0.24219,                0.78135,                0.88996,                0.84331,                  0.906,                 0.7066,                0.83874,                0.93456,                 0.8976,             0.00024288,             0.00024288,             0.00024288
                     28,                0.19875,                0.23537,                0.78159,                0.89779,                 0.8426,                0.91197,                 0.7094,                0.83278,                 0.9258,                0.89661,             0.00021349,             0.00021349,             0.00021349
                     29,                0.19153,                0.22635,                0.78135,                0.90365,                0.84277,                0.90809,                0.70583,                0.83378,                0.93791,                 0.8966,             0.00018548,             0.00018548,             0.00018548
