                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1834,                   4.46,                0.99754,                0.27216,                0.12134,                0.16835,                0.12853,                 1.2112,                 6.3662,                 1.0486,               0.067756,             0.00033202,             0.00033202
                      2,                  1.009,                 2.3072,                0.94697,                0.20786,                0.70203,                 0.4419,                 0.3208,                 1.1187,                 4.1887,                0.98613,               0.034762,             0.00067074,             0.00067074
                      3,                0.93377,                 1.7652,                0.92475,                0.77269,                0.62646,                0.72092,                0.52418,                 1.0409,                 2.1605,                0.96557,              0.0017629,              0.0010053,              0.0010053
                      4,                0.84931,                 1.4211,                0.89777,                0.74292,                0.71257,                0.76014,                0.55836,                0.98531,                 1.7924,                0.95624,              0.0010053,              0.0010053,              0.0010053
                      5,                0.80131,                 1.2937,                 0.8867,                0.75489,                0.68112,                0.76651,                0.56712,                 1.0055,                 1.8445,                0.96162,             0.00099454,             0.00099454,             0.00099454
                      6,                0.75063,                 1.1061,                0.87478,                0.80308,                0.75491,                0.83672,                0.62805,                0.93185,                  1.576,                0.93834,             0.00098083,             0.00098083,             0.00098083
                      7,                0.72275,                0.99294,                0.86729,                0.86265,                0.73893,                0.83389,                0.62176,                0.93018,                 1.6053,                0.93566,             0.00096424,             0.00096424,             0.00096424
                      8,                0.66877,                0.91765,                0.85759,                0.83129,                0.78068,                0.83639,                0.63231,                0.93247,                 1.6166,                0.94141,             0.00094489,             0.00094489,             0.00094489
                      9,                0.63621,                0.84056,                0.84973,                0.84706,                0.78193,                0.85818,                0.64319,                0.91046,                 1.4889,                0.93286,             0.00092288,             0.00092288,             0.00092288
                     10,                0.60994,                0.80764,                0.84432,                0.87966,                  0.754,                 0.8537,                0.63289,                0.91789,                 1.5327,                 0.9339,             0.00089835,             0.00089835,             0.00089835
                     11,                 0.5826,                0.75445,                0.83944,                0.89684,                0.79403,                0.86526,                0.64894,                 0.9248,                 1.4882,                0.93947,             0.00087146,             0.00087146,             0.00087146
                     12,                0.54652,                0.73267,                0.82977,                 0.8458,                0.80054,                0.85392,                0.64304,                0.88468,                 1.4348,                0.92564,             0.00084237,             0.00084237,             0.00084237
                     13,                0.51955,                0.65645,                0.82494,                0.87057,                0.78935,                0.85772,                0.65378,                 0.8971,                 1.5241,                0.93113,             0.00081126,             0.00081126,             0.00081126
                     14,                0.49677,                0.61999,                 0.8219,                0.88476,                0.80204,                0.86649,                0.66518,                0.87917,                 1.4212,                0.92678,             0.00077832,             0.00077832,             0.00077832
                     15,                0.47337,                0.59265,                0.81624,                0.84502,                0.83628,                 0.8791,                0.66506,                0.87212,                 1.4035,                 0.9243,             0.00074376,             0.00074376,             0.00074376
                     16,                 0.4481,                0.57003,                0.81124,                0.87148,                0.82663,                0.87979,                0.67152,                0.87657,                 1.3082,                 0.9206,             0.00070778,             0.00070778,             0.00070778
                     17,                0.44049,                0.55839,                0.80965,                0.90761,                0.80588,                0.88417,                0.67358,                0.87597,                 1.3426,                0.92155,             0.00067062,             0.00067062,             0.00067062
                     18,                 0.4058,                0.52697,                0.80474,                0.90425,                0.81622,                0.88761,                  0.676,                0.85537,                 1.3146,                0.91316,             0.00063249,             0.00063249,             0.00063249
                     19,                0.38075,                 0.4919,                0.80109,                0.91556,                0.80521,                0.88892,                0.67735,                0.86461,                  1.274,                0.92146,             0.00059364,             0.00059364,             0.00059364
                     20,                0.35107,                0.46064,                0.79715,                0.90019,                0.81665,                0.88569,                0.68377,                0.85199,                 1.3093,                 0.9142,              0.0005543,              0.0005543,              0.0005543
                     21,                0.34685,                0.45848,                0.79674,                0.89291,                0.84578,                0.88525,                 0.6764,                0.85438,                  1.287,                0.91932,             0.00051471,             0.00051471,             0.00051471
                     22,                0.31891,                0.42746,                 0.7946,                0.92225,                0.78469,                0.88492,                0.67961,                0.86288,                 1.2932,                0.92427,             0.00047513,             0.00047513,             0.00047513
                     23,                0.31089,                0.41173,                0.79161,                0.89314,                0.82809,                0.88104,                0.67821,                 0.8455,                 1.2956,                0.91693,             0.00043579,             0.00043579,             0.00043579
                     24,                 0.2893,                0.39261,                0.78862,                0.87984,                0.84026,                0.88512,                0.68428,                0.83622,                 1.2542,                 0.9109,             0.00039694,             0.00039694,             0.00039694
                     25,                0.27377,                0.36828,                 0.7882,                0.90125,                0.83097,                0.88465,                0.68443,                0.83986,                 1.2231,                 0.9132,             0.00035881,             0.00035881,             0.00035881
