                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.188,                 4.3181,                0.99397,                0.00109,                0.08454,                0.00412,                0.00197,                 1.6277,                 5.1504,                 1.1859,               0.067428,             3.2576e-06,             3.2576e-06
                      2,                 1.0705,                 3.0798,                0.94499,                0.08987,                0.47798,                0.17224,                0.12422,                 1.0941,                 4.3523,                0.96601,               0.034097,             6.5809e-06,             6.5809e-06
                      3,                0.98797,                 2.6995,                0.92582,                0.58168,                0.26475,                0.27298,                 0.2055,                 1.0345,                  3.057,                0.94082,             0.00076744,             9.8638e-06,             9.8638e-06
                      4,                0.94161,                 2.5205,                0.91532,                0.50236,                0.38116,                0.32004,                0.24364,                 1.0096,                 2.4267,                0.93764,             9.8632e-06,             9.8632e-06,             9.8632e-06
                      5,                0.91552,                  2.399,                0.91186,                0.51498,                0.41357,                0.36236,                0.27594,                  1.003,                 2.2588,                0.93575,             9.7577e-06,             9.7577e-06,             9.7577e-06
                      6,                0.88897,                 2.2612,                0.90606,                0.53338,                0.42227,                0.39327,                0.29938,                0.99641,                 2.1763,                0.93456,             9.6232e-06,             9.6232e-06,             9.6232e-06
                      7,                0.87091,                 2.1976,                0.89918,                0.58173,                0.43632,                0.41162,                0.31429,                0.99133,                 2.1191,                0.93287,             9.4605e-06,             9.4605e-06,             9.4605e-06
                      8,                0.83776,                  2.097,                0.89482,                0.63615,                0.43566,                0.43256,                 0.3298,                0.98357,                 2.0429,                0.93064,             9.2706e-06,             9.2706e-06,             9.2706e-06
                      9,                0.82627,                  2.026,                 0.8904,                0.63011,                0.43011,                0.44891,                0.34219,                0.97789,                 1.9995,                0.92839,             9.0546e-06,             9.0546e-06,             9.0546e-06
                     10,                0.81641,                 1.9595,                0.88848,                0.70235,                0.42863,                0.46281,                0.35238,                0.97479,                 1.9547,                0.92745,              8.814e-06,              8.814e-06,              8.814e-06
                     11,                0.80058,                 1.8639,                0.88521,                0.66531,                0.45927,                0.47713,                0.36661,                0.96951,                 1.9139,                0.92717,             8.5502e-06,             8.5502e-06,             8.5502e-06
                     12,                0.78424,                 1.8448,                0.88217,                0.63371,                0.49006,                0.48944,                0.37509,                0.96616,                 1.8908,                0.92616,             8.2648e-06,             8.2648e-06,             8.2648e-06
                     13,                0.77142,                 1.7849,                0.88005,                0.54497,                0.49435,                0.49855,                0.38184,                0.96278,                 1.8635,                0.92655,             7.9595e-06,             7.9595e-06,             7.9595e-06
                     14,                0.75931,                 1.7294,                0.87897,                0.58521,                0.50611,                0.51358,                0.39473,                0.96072,                  1.829,                0.92485,             7.6364e-06,             7.6364e-06,             7.6364e-06
                     15,                0.74491,                 1.6933,                0.87402,                0.61995,                0.50345,                 0.5235,                0.40276,                0.95634,                 1.8087,                0.92434,             7.2973e-06,             7.2973e-06,             7.2973e-06
                     16,                0.74188,                 1.6683,                0.87141,                0.61448,                0.49021,                0.53148,                0.40872,                0.95728,                 1.7863,                0.92426,             6.9443e-06,             6.9443e-06,             6.9443e-06
                     17,                0.72963,                 1.6265,                0.86996,                0.62917,                 0.4859,                0.54094,                  0.415,                 0.9569,                 1.7651,                 0.9233,             6.5796e-06,             6.5796e-06,             6.5796e-06
                     18,                0.72346,                 1.5702,                0.87166,                0.58046,                0.53551,                0.55054,                0.42286,                0.95407,                 1.7462,                0.92315,             6.2056e-06,             6.2056e-06,             6.2056e-06
                     19,                0.71548,                  1.565,                0.86851,                0.60827,                0.53669,                0.55541,                 0.4269,                0.95179,                 1.7375,                0.92308,             5.8244e-06,             5.8244e-06,             5.8244e-06
                     20,                0.70744,                 1.5403,                0.86556,                 0.6206,                0.53906,                0.56276,                0.43204,                0.95131,                 1.7205,                0.92211,             5.4384e-06,             5.4384e-06,             5.4384e-06
                     21,                0.70442,                 1.5065,                0.86422,                0.63586,                0.53011,                0.56969,                0.43742,                0.95131,                 1.7168,                0.92198,               5.05e-06,               5.05e-06,               5.05e-06
                     22,                0.69593,                 1.4918,                0.86567,                0.63492,                0.54081,                 0.5784,                0.44507,                0.94854,                 1.6992,                0.92207,             4.6616e-06,             4.6616e-06,             4.6616e-06
                     23,                0.68711,                 1.4631,                 0.8622,                0.65837,                0.53578,                0.58391,                0.44906,                0.94887,                 1.6932,                0.92214,             4.2756e-06,             4.2756e-06,             4.2756e-06
                     24,                 0.6854,                 1.4831,                0.86044,                0.62092,                0.56561,                0.58786,                0.45256,                0.94835,                 1.6891,                0.92212,             3.8944e-06,             3.8944e-06,             3.8944e-06
                     25,                0.68276,                  1.453,                0.86059,                0.62632,                0.56942,                0.59193,                0.45559,                 0.9497,                 1.6797,                0.92225,             3.5204e-06,             3.5204e-06,             3.5204e-06
                     26,                0.67342,                 1.4235,                0.86114,                0.65596,                0.54127,                0.59418,                0.45842,                0.94744,                 1.6728,                0.92184,             3.1557e-06,             3.1557e-06,             3.1557e-06
                     27,                0.67266,                  1.429,                 0.8597,                0.62788,                0.56748,                0.60051,                0.46162,                 0.9466,                 1.6662,                0.92149,             2.8027e-06,             2.8027e-06,             2.8027e-06
                     28,                0.66726,                 1.4175,                0.85988,                0.64714,                0.56345,                0.60397,                0.46404,                0.94601,                 1.6598,                0.92173,             2.4636e-06,             2.4636e-06,             2.4636e-06
                     29,                0.66667,                 1.3976,                0.85885,                0.66305,                0.54593,                0.60748,                0.46718,                0.94593,                 1.6538,                0.92178,             2.1405e-06,             2.1405e-06,             2.1405e-06
                     30,                 0.6659,                 1.4152,                0.85694,                0.67818,                0.54491,                0.60929,                0.46872,                0.94612,                 1.6527,                0.92142,             1.8352e-06,             1.8352e-06,             1.8352e-06
                     31,                 0.6636,                 1.3822,                0.85901,                 0.7443,                 0.5248,                0.61159,                0.47069,                 0.9448,                 1.6501,                0.92111,             1.5498e-06,             1.5498e-06,             1.5498e-06
                     32,                0.65829,                 1.3705,                0.85698,                0.72658,                0.52619,                0.61263,                0.47196,                0.94487,                 1.6503,                0.92123,              1.286e-06,              1.286e-06,              1.286e-06
                     33,                0.66441,                 1.3961,                0.85759,                0.67726,                0.54496,                0.61465,                 0.4732,                0.94559,                 1.6461,                0.92145,             1.0454e-06,             1.0454e-06,             1.0454e-06
                     34,                0.65308,                 1.3533,                0.85645,                 0.6859,                 0.5491,                0.61559,                0.47345,                0.94486,                 1.6436,                 0.9214,             8.2943e-07,             8.2943e-07,             8.2943e-07
                     35,                0.65872,                 1.3642,                0.85652,                0.68907,                0.55025,                0.61611,                0.47391,                0.94476,                 1.6438,                0.92127,             6.3952e-07,             6.3952e-07,             6.3952e-07
                     36,                0.65645,                 1.3789,                0.85624,                  0.681,                0.55425,                0.61587,                0.47328,                0.94497,                 1.6454,                0.92164,              4.768e-07,              4.768e-07,              4.768e-07
                     37,                0.65627,                 1.3833,                0.85574,                0.68655,                0.55401,                0.61707,                0.47505,                0.94397,                 1.6441,                0.92132,             3.4227e-07,             3.4227e-07,             3.4227e-07
                     38,                0.65482,                 1.3577,                0.85685,                0.69032,                 0.5471,                 0.6178,                0.47575,                0.94457,                 1.6431,                0.92162,             2.3677e-07,             2.3677e-07,             2.3677e-07
                     39,                0.65416,                 1.3769,                0.85696,                0.69185,                0.55314,                0.61851,                0.47605,                0.94436,                 1.6422,                 0.9216,             1.6094e-07,             1.6094e-07,             1.6094e-07
                     40,                 0.6486,                 1.3542,                0.85657,                0.69334,                0.55359,                0.61766,                0.47477,                0.94477,                 1.6437,                0.92206,             1.1526e-07,             1.1526e-07,             1.1526e-07
