                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1526,                 4.2028,                0.98298,                0.00022,                0.08036,                0.00653,                0.00379,                 1.5389,                 5.1165,                 1.1502,               0.067428,             3.2576e-06,             3.2576e-06
                      2,                 1.0299,                 2.8827,                0.93434,                0.13725,                0.44651,                0.20614,                0.15618,                  1.039,                 4.5196,                0.94558,               0.034097,             6.5844e-06,             6.5844e-06
                      3,                0.95269,                 2.4787,                0.92112,                0.64301,                0.25363,                0.32316,                0.24776,                 1.0082,                 3.0936,                0.93967,             0.00076746,             9.8849e-06,             9.8849e-06
                      4,                0.90565,                 2.2675,                0.91004,                0.54128,                0.40301,                0.38815,                0.29652,                0.99791,                 2.3378,                0.93527,              9.911e-06,              9.911e-06,              9.911e-06
                      5,                0.88163,                 2.1578,                0.90835,                0.61875,                0.40639,                0.42388,                0.32466,                0.98438,                 2.1051,                0.93354,             9.8423e-06,             9.8423e-06,             9.8423e-06
                      6,                   0.85,                 2.0237,                0.90035,                0.63806,                0.42142,                0.44476,                0.33906,                0.97912,                 2.0175,                0.93246,             9.7548e-06,             9.7548e-06,             9.7548e-06
                      7,                0.83312,                 1.9508,                0.89363,                0.47631,                0.46376,                0.46347,                0.35395,                0.97376,                 1.9546,                0.93048,             9.6489e-06,             9.6489e-06,             9.6489e-06
                      8,                0.80299,                 1.8562,                0.89085,                0.48136,                0.47606,                0.47909,                0.36548,                0.96771,                  1.903,                0.92842,             9.5253e-06,             9.5253e-06,             9.5253e-06
                      9,                0.79243,                 1.8044,                0.88568,                0.48937,                0.49675,                0.49415,                0.37821,                0.96226,                 1.8618,                0.92754,             9.3848e-06,             9.3848e-06,             9.3848e-06
                     10,                0.78154,                 1.7381,                0.88341,                0.50601,                0.49678,                0.50483,                0.38747,                0.96342,                 1.8335,                0.92724,             9.2282e-06,             9.2282e-06,             9.2282e-06
                     11,                0.76327,                 1.6579,                0.88106,                0.54279,                0.52308,                0.52039,                0.39861,                0.95948,                 1.7997,                0.92472,             9.0565e-06,             9.0565e-06,             9.0565e-06
                     12,                0.74998,                 1.6278,                0.87763,                0.59644,                 0.5095,                0.52864,                0.40519,                0.95729,                 1.7768,                0.92375,             8.8707e-06,             8.8707e-06,             8.8707e-06
                     13,                0.73226,                 1.5619,                0.87391,                0.59048,                0.51143,                0.53997,                0.41214,                0.95437,                 1.7492,                0.92269,             8.6721e-06,             8.6721e-06,             8.6721e-06
                     14,                0.72402,                 1.5192,                0.87316,                0.65873,                0.48831,                0.55779,                0.42612,                0.94995,                 1.7231,                0.92137,             8.4618e-06,             8.4618e-06,             8.4618e-06
                     15,                0.70962,                 1.4832,                0.86872,                0.58396,                0.55655,                0.56822,                0.43431,                0.94593,                 1.6978,                0.92027,             8.2411e-06,             8.2411e-06,             8.2411e-06
                     16,                0.70015,                 1.4598,                0.86469,                0.62683,                0.55167,                0.58009,                0.44426,                0.94657,                 1.6837,                0.92045,             8.0114e-06,             8.0114e-06,             8.0114e-06
                     17,                0.69008,                 1.4205,                0.86488,                0.67358,                0.54654,                0.59658,                0.45552,                0.94406,                 1.6602,                0.91909,             7.7741e-06,             7.7741e-06,             7.7741e-06
