                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2039,                 6.6058,                 1.0089,                0.22305,                0.15884,                0.17396,                0.12134,                 1.1913,                 9.3631,                 1.0284,               0.067756,             0.00033202,             0.00033202
                      2,                 1.0148,                 3.4549,                0.94669,                0.69186,                0.27437,                0.49743,                0.36131,                 1.0907,                  6.249,                0.98138,               0.034762,             0.00067074,             0.00067074
                      3,                0.93173,                 2.7226,                0.92305,                0.68855,                0.59771,                0.70038,                0.50163,                 1.0261,                 3.5857,                  0.971,              0.0017629,              0.0010053,              0.0010053
                      4,                0.85455,                 2.1729,                0.89699,                0.76142,                0.71083,                0.76189,                0.56364,                 1.0062,                  2.782,                0.96425,              0.0010053,              0.0010053,              0.0010053
                      5,                 0.8172,                 1.9002,                0.89309,                0.75344,                0.74991,                0.79919,                0.58627,                0.98723,                 2.9276,                0.95918,             0.00099454,             0.00099454,             0.00099454
                      6,                0.77627,                 1.6473,                0.87857,                0.85764,                0.79877,                0.85753,                0.62773,                 0.9612,                 2.2915,                0.94238,             0.00098083,             0.00098083,             0.00098083
                      7,                0.74049,                 1.4713,                0.86721,                0.83937,                0.81748,                0.85016,                0.62417,                0.96861,                 2.2795,                 0.9397,             0.00096424,             0.00096424,             0.00096424
                      8,                0.70535,                 1.3467,                0.86259,                0.87119,                0.75914,                0.83699,                0.62178,                0.93986,                  2.334,                0.94089,             0.00094489,             0.00094489,             0.00094489
                      9,                0.65191,                 1.2805,                0.84982,                0.89117,                0.79574,                  0.878,                0.65534,                0.91668,                 2.1866,                0.93145,             0.00092288,             0.00092288,             0.00092288
                     10,                0.61584,                  1.184,                0.84086,                0.87828,                0.81338,                0.87981,                0.65697,                0.92298,                 2.0835,                0.93379,             0.00089835,             0.00089835,             0.00089835
                     11,                0.59947,                 1.0822,                0.83974,                0.89013,                0.81499,                0.87612,                 0.6609,                0.91944,                 2.1432,                0.93186,             0.00087146,             0.00087146,             0.00087146
                     12,                0.58058,                 1.0541,                 0.8337,                0.87585,                0.83614,                0.88096,                0.65795,                0.91279,                 1.9463,                0.92951,             0.00084237,             0.00084237,             0.00084237
                     13,                0.54191,                0.98351,                0.82639,                0.88395,                0.81843,                0.88293,                0.66663,                0.90474,                 1.9327,                0.92876,             0.00081126,             0.00081126,             0.00081126
                     14,                0.50441,                0.90254,                0.82073,                0.89538,                0.81325,                0.89257,                0.67872,                0.88841,                 1.9351,                0.92219,             0.00077832,             0.00077832,             0.00077832
                     15,                0.47826,                  0.857,                0.81444,                0.87363,                0.83549,                0.88817,                0.67383,                0.88643,                 1.9746,                0.92362,             0.00074376,             0.00074376,             0.00074376
                     16,                0.44887,                0.82957,                0.80834,                0.88654,                0.82059,                0.88496,                0.67838,                0.87604,                 1.9127,                0.91326,             0.00070778,             0.00070778,             0.00070778
                     17,                0.43336,                0.78608,                0.80712,                0.89084,                0.84281,                0.89411,                 0.6816,                0.86929,                 1.9002,                0.91909,             0.00067062,             0.00067062,             0.00067062
                     18,                0.41107,                0.74114,                0.80417,                0.91494,                0.82653,                 0.9046,                0.69983,                0.85884,                  1.822,                0.91295,             0.00063249,             0.00063249,             0.00063249
                     19,                 0.3782,                0.69389,                0.80012,                0.88885,                0.84106,                0.90318,                 0.6967,                0.86023,                 1.8567,                0.91426,             0.00059364,             0.00059364,             0.00059364
                     20,                0.35781,                 0.6601,                0.79676,                0.88692,                0.83718,                0.89931,                0.69488,                0.86666,                 1.8837,                0.91697,              0.0005543,              0.0005543,              0.0005543
                     21,                0.34783,                0.64772,                0.79634,                0.90188,                0.83397,                0.90241,                0.69734,                  0.858,                 1.8209,                0.91225,             0.00051471,             0.00051471,             0.00051471
                     22,                0.31916,                0.60558,                 0.7942,                0.90453,                0.83711,                0.90438,                0.69404,                0.85582,                 1.8151,                0.91592,             0.00047513,             0.00047513,             0.00047513
                     23,                0.29993,                0.57884,                 0.7905,                0.90166,                0.84055,                0.90585,                0.70513,                0.84895,                 1.8108,                0.91089,             0.00043579,             0.00043579,             0.00043579
                     24,                0.28274,                0.55075,                0.78784,                0.87478,                0.85571,                0.90713,                0.70606,                0.84698,                 1.7953,                0.91176,             0.00039694,             0.00039694,             0.00039694
                     25,                0.26886,                0.52658,                0.78794,                 0.9099,                0.82653,                0.90679,                0.70775,                0.84365,                 1.7877,                0.91037,             0.00035881,             0.00035881,             0.00035881
                     26,                0.25216,                0.49729,                0.78733,                0.89405,                0.84419,                0.90422,                0.70564,                0.84295,                 1.8229,                0.90927,             0.00032164,             0.00032164,             0.00032164
                     27,                0.23469,                0.47291,                0.78438,                0.88772,                0.85289,                0.90474,                0.70597,                0.83106,                 1.8075,                0.90844,             0.00028567,             0.00028567,             0.00028567
                     28,                0.22614,                0.45968,                0.78447,                0.88864,                0.84777,                 0.9043,                0.70324,                0.84002,                 1.7921,                0.91032,              0.0002511,              0.0002511,              0.0002511
                     29,                0.21378,                 0.4367,                0.78383,                0.88408,                0.84951,                0.90429,                0.70487,                0.84065,                 1.7966,                0.91029,             0.00021816,             0.00021816,             0.00021816
                     30,                0.20503,                 0.4249,                0.78071,                0.90773,                0.82421,                0.90258,                0.70359,                0.84015,                 1.8195,                 0.9098,             0.00018705,             0.00018705,             0.00018705
