                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1802,                 2.8852,                0.99734,                0.41098,                0.22928,                 0.2839,                0.19415,                 1.0714,                 3.9882,                0.97059,               0.067694,             0.00033267,             0.00033267
                      2,                 1.0286,                 1.5968,                0.95025,                0.55426,                0.41057,                0.51703,                0.37568,                 1.0932,                 2.3752,                0.97931,               0.034699,             0.00067139,             0.00067139
                      3,                0.93149,                 1.1643,                0.92159,                0.61693,                0.64574,                0.70426,                0.51589,                0.97767,                 1.3671,                0.95286,              0.0017004,               0.001006,               0.001006
                      4,                0.82036,                0.94769,                0.89435,                0.80341,                0.71668,                0.78744,                  0.593,                0.96416,                 1.1077,                0.95249,              0.0010053,              0.0010053,              0.0010053
                      5,                0.76797,                0.80389,                0.88411,                0.79679,                0.71495,                0.80737,                0.61608,                 0.9192,                 1.1624,                0.93979,             0.00099454,             0.00099454,             0.00099454
                      6,                0.71905,                0.74803,                0.86841,                0.79466,                 0.7694,                0.81381,                0.61216,                0.91981,                 1.0259,                0.93127,             0.00098083,             0.00098083,             0.00098083
                      7,                0.69227,                0.64116,                0.85844,                 0.8117,                0.77694,                0.84732,                0.62963,                 0.9022,                 1.0807,                 0.9275,             0.00096424,             0.00096424,             0.00096424
                      8,                0.63545,                0.55938,                0.85314,                0.83342,                0.74971,                0.84378,                0.64132,                0.88797,                0.98076,                0.92526,             0.00094489,             0.00094489,             0.00094489
                      9,                0.59744,                0.51696,                0.84062,                0.82484,                0.79801,                0.84002,                0.63892,                 0.8819,                0.96318,                0.92364,             0.00092288,             0.00092288,             0.00092288
                     10,                0.55947,                0.48292,                0.83294,                0.87191,                0.80142,                0.85678,                0.66326,                0.86995,                0.93744,                0.92218,             0.00089835,             0.00089835,             0.00089835
                     11,                 0.5333,                0.45746,                0.83291,                0.86367,                0.80077,                0.87487,                0.66784,                0.88031,                0.93514,                0.92504,             0.00087146,             0.00087146,             0.00087146
                     12,                0.49802,                0.42204,                0.82328,                0.86944,                0.80201,                0.86751,                 0.6718,                0.85168,                 0.9149,                0.91709,             0.00084237,             0.00084237,             0.00084237
                     13,                0.48084,                0.41397,                0.81921,                0.86821,                0.80315,                0.87959,                0.68394,                0.85396,                0.88633,                0.91158,             0.00081126,             0.00081126,             0.00081126
                     14,                0.44743,                0.38501,                0.81132,                 0.9159,                0.77061,                0.87443,                0.66833,                0.83977,                0.87534,                0.91271,             0.00077832,             0.00077832,             0.00077832
                     15,                0.42425,                 0.3599,                0.80984,                0.87766,                0.81599,                0.88022,                0.67149,                 0.8406,                0.86051,                0.91229,             0.00074376,             0.00074376,             0.00074376
                     16,                0.40212,                0.34463,                0.80719,                0.87781,                0.81501,                0.87992,                0.68345,                0.83685,                0.85722,                0.91274,             0.00070778,             0.00070778,             0.00070778
                     17,                0.38595,                0.32774,                0.80726,                0.88368,                 0.8359,                0.88807,                0.68652,                0.83714,                0.84047,                0.91246,             0.00067062,             0.00067062,             0.00067062
                     18,                0.36411,                0.31473,                0.80041,                0.88937,                0.81424,                0.88631,                0.68648,                0.82399,                0.85159,                0.90705,             0.00063249,             0.00063249,             0.00063249
                     19,                0.34829,                0.30346,                0.79652,                0.86379,                 0.8467,                0.88796,                0.69077,                0.82331,                 0.8408,                0.91242,             0.00059364,             0.00059364,             0.00059364
                     20,                0.33276,                0.28947,                0.79791,                0.88128,                0.83407,                0.89017,                 0.6946,                0.81261,                0.82523,                0.90814,              0.0005543,              0.0005543,              0.0005543
                     21,                 0.2999,                0.26846,                0.79558,                0.88954,                0.82288,                0.89074,                0.69144,                0.81631,                0.79665,                 0.9136,             0.00051471,             0.00051471,             0.00051471
                     22,                0.28534,                0.25545,                0.79184,                 0.9172,                 0.8068,                0.89038,                0.69861,                0.80827,                0.82206,                0.90628,             0.00047513,             0.00047513,             0.00047513
                     23,                0.27473,                0.24574,                0.78743,                0.90866,                0.83133,                0.89679,                0.70226,                0.81896,                0.81721,                0.90948,             0.00043579,             0.00043579,             0.00043579
                     24,                0.25962,                0.23304,                0.78797,                0.90869,                0.82633,                 0.8949,                0.70018,                0.80995,                0.82137,                0.90779,             0.00039694,             0.00039694,             0.00039694
                     25,                 0.2435,                0.22739,                0.78926,                0.93551,                0.79769,                0.89304,                0.69642,                0.81231,                 0.8088,                0.90926,             0.00035881,             0.00035881,             0.00035881
                     26,                0.23809,                  0.216,                0.78883,                0.90081,                0.82465,                0.89403,                0.70074,                0.80682,                0.81613,                0.90631,             0.00032164,             0.00032164,             0.00032164
                     27,                0.21551,                 0.2021,                0.78284,                0.91624,                0.81225,                0.89505,                0.70256,                0.80541,                0.81067,                0.90631,             0.00028567,             0.00028567,             0.00028567
                     28,                 0.1984,                0.19466,                0.78243,                0.91119,                0.81405,                0.89482,                0.70179,                0.80402,                0.81063,                0.90502,              0.0002511,              0.0002511,              0.0002511
                     29,                0.19966,                0.19111,                0.78225,                 0.8968,                0.82646,                0.89651,                0.70373,                0.80708,                 0.8182,                0.90757,             0.00021816,             0.00021816,             0.00021816
                     30,                0.18714,                0.17897,                0.78415,                0.89245,                0.82844,                0.89457,                0.70493,                 0.8057,                 0.8194,                0.90854,             0.00018705,             0.00018705,             0.00018705
                     31,                0.17649,                0.17582,                0.78501,                0.92558,                 0.7947,                0.89499,                0.69958,                0.80612,                0.81321,                 0.9088,             0.00015796,             0.00015796,             0.00015796
                     32,                0.16855,                0.17175,                0.77717,                0.91817,                0.81044,                0.89274,                0.69999,                0.80632,                0.81222,                0.90934,             0.00013107,             0.00013107,             0.00013107
                     33,                0.16304,                0.16823,                0.77906,                0.91319,                0.81225,                 0.8954,                0.70208,                0.80519,                0.82158,                0.90851,             0.00010655,             0.00010655,             0.00010655
                     34,                0.15718,                0.15903,                0.78233,                0.90711,                0.81517,                0.89587,                0.70179,                0.80135,                0.81488,                0.90733,             8.4538e-05,             8.4538e-05,             8.4538e-05
                     35,                0.15124,                 0.1594,                0.78015,                0.90857,                0.81616,                 0.8951,                0.70283,                0.80393,                0.81612,                0.90769,             6.5182e-05,             6.5182e-05,             6.5182e-05
                     36,                0.14431,                0.15103,                0.78073,                 0.8975,                0.82394,                0.89576,                0.70505,                0.80396,                0.81757,                0.90856,             4.8597e-05,             4.8597e-05,             4.8597e-05
                     37,                0.14443,                0.14942,                0.77947,                0.89547,                0.82706,                0.89525,                0.70469,                0.80365,                0.81875,                0.90875,             3.4885e-05,             3.4885e-05,             3.4885e-05
                     38,                0.14353,                0.15123,                0.77736,                0.89816,                0.82458,                0.89413,                0.70478,                0.80355,                0.82096,                0.90869,             2.4132e-05,             2.4132e-05,             2.4132e-05
                     39,                0.13945,                0.14732,                0.77724,                  0.903,                 0.8214,                0.89496,                0.70558,                0.80271,                0.82198,                0.90846,             1.6404e-05,             1.6404e-05,             1.6404e-05
                     40,                0.13598,                0.14802,                0.78021,                0.89874,                0.82359,                0.89498,                0.70662,                0.80357,                0.81632,                0.90881,             1.1748e-05,             1.1748e-05,             1.1748e-05
