                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.9098,                0.94303,                0.93611,                0.93792,                0.89929,                0.95954,                0.76966,                0.77177,                 0.5678,                0.87942,               0.067395,             0.00033575,             0.00033575
                      2,                0.76385,                0.48614,                 0.8779,                0.93724,                0.92801,                0.97335,                 0.7838,                0.75122,                0.47317,                0.87125,                 0.0344,             0.00067446,             0.00067446
                      3,                0.77898,                0.49251,                0.88324,                0.96319,                0.93893,                0.98134,                0.79011,                0.74748,                0.45215,                0.87147,              0.0014012,               0.001009,               0.001009
                      4,                0.77139,                0.49241,                0.88053,                0.95255,                0.94766,                0.97881,                0.78497,                0.74408,                0.46068,                0.87176,              0.0010053,              0.0010053,              0.0010053
                      5,                0.77475,                0.49587,                0.88578,                0.95566,                0.94139,                0.98101,                0.79361,                0.74508,                  0.471,                 0.8755,             0.00099454,             0.00099454,             0.00099454
                      6,                 0.7811,                0.48595,                0.88214,                0.95052,                0.93968,                0.98293,                0.78408,                0.76191,                 0.4957,                 0.8842,             0.00098083,             0.00098083,             0.00098083
                      7,                0.76669,                0.49363,                0.88603,                0.93403,                0.93506,                0.97163,                0.78496,                0.74403,                0.46419,                0.87697,             0.00096424,             0.00096424,             0.00096424
                      8,                0.75738,                0.48005,                0.88252,                0.93727,                0.92457,                0.96189,                0.76487,                0.74433,                0.53121,                0.87905,             0.00094489,             0.00094489,             0.00094489
                      9,                0.76596,                0.49069,                0.87903,                0.95275,                 0.9409,                0.97629,                 0.7792,                0.74545,                0.49922,                0.87525,             0.00092288,             0.00092288,             0.00092288
                     10,                0.76077,                0.48635,                 0.8762,                0.94111,                0.93651,                0.97252,                0.77695,                0.74307,                0.49764,                0.87499,             0.00089835,             0.00089835,             0.00089835
                     11,                0.75455,                0.47151,                 0.8784,                0.95229,                0.94701,                0.97949,                0.79797,                0.72029,                 0.4648,                0.87198,             0.00087146,             0.00087146,             0.00087146
