                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1882,                 4.2961,                0.99159,                0.00033,                0.10143,                0.00572,                0.00212,                 1.6954,                 5.1504,                 1.2066,               0.067428,             3.2576e-06,             3.2576e-06
                      2,                 1.0795,                 3.0627,                0.95205,                0.07415,                0.55956,                 0.2021,                0.14426,                 1.0789,                 4.1936,                0.97095,               0.034097,             6.5809e-06,             6.5809e-06
                      3,                0.99241,                 2.6921,                0.93191,                0.56665,                0.27016,                0.26912,                0.20006,                 1.0371,                 3.0337,                0.94658,             0.00076744,             9.8638e-06,             9.8638e-06
                      4,                0.94863,                 2.5106,                0.91996,                0.50047,                0.42896,                0.31706,                0.23799,                 1.0242,                 2.4407,                0.94264,             9.8632e-06,             9.8632e-06,             9.8632e-06
                      5,                0.92599,                 2.4002,                 0.9165,                0.54887,                0.40903,                0.36129,                0.27219,                 1.0115,                  2.264,                0.94071,             9.7577e-06,             9.7577e-06,             9.7577e-06
                      6,                0.89754,                 2.2606,                0.91128,                0.59813,                0.37879,                0.39626,                0.29752,                 1.0007,                 2.1765,                0.93893,             9.6232e-06,             9.6232e-06,             9.6232e-06
                      7,                0.87827,                 2.1902,                0.90591,                 0.5761,                0.42641,                0.41809,                0.31554,                0.99574,                 2.1135,                0.93761,             9.4605e-06,             9.4605e-06,             9.4605e-06
                      8,                 0.8475,                 2.0957,                0.90236,                0.62487,                0.42676,                0.44252,                0.33256,                0.99072,                 2.0372,                0.93584,             9.2706e-06,             9.2706e-06,             9.2706e-06
                      9,                0.83328,                 2.0162,                0.89649,                0.67188,                0.41277,                  0.458,                0.34505,                0.98253,                 1.9894,                0.93305,             9.0546e-06,             9.0546e-06,             9.0546e-06
                     10,                0.82104,                 1.9507,                0.89339,                  0.707,                0.41722,                 0.4733,                0.35742,                0.97629,                 1.9466,                0.93226,              8.814e-06,              8.814e-06,              8.814e-06
                     11,                0.80763,                 1.8648,                0.89199,                0.72033,                0.41845,                0.48625,                0.36685,                 0.9692,                 1.9027,                0.93046,             8.5502e-06,             8.5502e-06,             8.5502e-06
                     12,                0.79246,                 1.8337,                0.88719,                0.72779,                0.40641,                0.49706,                 0.3759,                0.96456,                  1.871,                0.92865,             8.2648e-06,             8.2648e-06,             8.2648e-06
                     13,                 0.7766,                 1.7644,                 0.8849,                0.53601,                0.44714,                0.50639,                0.38455,                0.96035,                 1.8406,                0.92741,             7.9595e-06,             7.9595e-06,             7.9595e-06
                     14,                0.76382,                 1.7094,                0.88283,                0.57978,                0.45417,                0.51767,                0.39337,                0.95912,                 1.8095,                0.92574,             7.6364e-06,             7.6364e-06,             7.6364e-06
                     15,                0.75494,                 1.6699,                0.87902,                0.56756,                0.46694,                0.52756,                0.40098,                0.95543,                 1.7866,                0.92462,             7.2973e-06,             7.2973e-06,             7.2973e-06
                     16,                0.74398,                 1.6498,                0.87488,                0.57109,                0.46878,                0.53798,                0.40855,                0.95712,                 1.7648,                0.92466,             6.9443e-06,             6.9443e-06,             6.9443e-06
                     17,                0.73682,                 1.6076,                0.87562,                0.58696,                0.47063,                0.54729,                0.41533,                0.95485,                 1.7412,                0.92357,             6.5796e-06,             6.5796e-06,             6.5796e-06
                     18,                0.73137,                 1.5537,                0.87656,                0.52486,                0.54712,                0.55482,                0.42131,                0.95041,                 1.7162,                0.92213,             6.2056e-06,             6.2056e-06,             6.2056e-06
                     19,                0.72103,                  1.544,                0.87319,                0.56904,                0.52772,                0.56327,                0.42751,                0.94984,                 1.7032,                0.92136,             5.8244e-06,             5.8244e-06,             5.8244e-06
                     20,                0.71284,                 1.5208,                0.87031,                0.62088,                0.50959,                0.57427,                0.43721,                0.94815,                 1.6863,                0.92093,             5.4384e-06,             5.4384e-06,             5.4384e-06
                     21,                0.71018,                 1.4921,                0.86978,                0.55448,                0.57574,                0.58277,                0.44296,                0.94593,                 1.6785,                0.92038,               5.05e-06,               5.05e-06,               5.05e-06
                     22,                0.70088,                 1.4636,                0.87009,                 0.5626,                0.57841,                0.59268,                0.45196,                0.94455,                 1.6583,                0.91906,             4.6616e-06,             4.6616e-06,             4.6616e-06
                     23,                0.69523,                 1.4461,                0.86843,                0.59651,                0.56778,                  0.602,                0.45917,                 0.9434,                 1.6483,                0.91813,             4.2756e-06,             4.2756e-06,             4.2756e-06
                     24,                0.69305,                 1.4611,                0.86604,                0.66052,                0.53896,                0.60593,                0.46302,                0.94392,                 1.6426,                0.91828,             3.8944e-06,             3.8944e-06,             3.8944e-06
                     25,                0.68573,                 1.4326,                0.86455,                0.68665,                0.53251,                0.61035,                0.46732,                0.94305,                 1.6324,                0.91791,             3.5204e-06,             3.5204e-06,             3.5204e-06
                     26,                0.67752,                 1.3971,                 0.8647,                0.67558,                0.55064,                0.61458,                0.47096,                0.94061,                 1.6269,                0.91783,             3.1557e-06,             3.1557e-06,             3.1557e-06
                     27,                0.67599,                  1.403,                0.86315,                0.65939,                0.55848,                0.61822,                0.47294,                0.94129,                 1.6187,                0.91723,             2.8027e-06,             2.8027e-06,             2.8027e-06
                     28,                0.67485,                 1.3885,                0.86474,                0.66182,                0.57155,                0.62294,                0.47642,                0.94251,                 1.6126,                0.91725,             2.4636e-06,             2.4636e-06,             2.4636e-06
                     29,                0.67341,                 1.3759,                0.86326,                0.66236,                0.57236,                0.62609,                0.47965,                0.94106,                 1.6082,                0.91752,             2.1405e-06,             2.1405e-06,             2.1405e-06
                     30,                0.67021,                 1.3908,                0.86122,                0.66256,                0.57396,                 0.6285,                 0.4822,                0.94134,                 1.6056,                0.91779,             1.8352e-06,             1.8352e-06,             1.8352e-06
                     31,                0.66794,                 1.3623,                0.86393,                0.65592,                0.57594,                0.63035,                0.48371,                0.93992,                 1.6036,                0.91785,             1.5498e-06,             1.5498e-06,             1.5498e-06
                     32,                0.66432,                 1.3481,                0.86098,                0.66203,                 0.5748,                0.63213,                0.48478,                0.94069,                 1.6031,                 0.9177,              1.286e-06,              1.286e-06,              1.286e-06
                     33,                0.66816,                 1.3722,                0.86095,                0.66784,                0.57533,                0.63482,                0.48612,                 0.9406,                 1.5955,                 0.9173,             1.0454e-06,             1.0454e-06,             1.0454e-06
                     34,                0.65843,                 1.3344,                0.86068,                 0.6799,                0.57383,                0.63563,                0.48671,                0.94057,                 1.5952,                0.91731,             8.2943e-07,             8.2943e-07,             8.2943e-07
                     35,                0.65811,                 1.3363,                0.85935,                 0.6711,                0.57605,                0.63587,                 0.4875,                 0.9404,                 1.5953,                0.91728,             6.3952e-07,             6.3952e-07,             6.3952e-07
                     36,                0.65954,                 1.3553,                0.86012,                0.67673,                0.58184,                0.63742,                0.48864,                0.94024,                 1.5978,                0.91728,              4.768e-07,              4.768e-07,              4.768e-07
                     37,                0.65943,                   1.36,                 0.8603,                0.68838,                0.57246,                0.63746,                0.48968,                0.93961,                 1.5963,                0.91731,             3.4227e-07,             3.4227e-07,             3.4227e-07
                     38,                0.66115,                 1.3384,                0.86151,                0.68399,                0.57411,                0.63792,                 0.4902,                0.94104,                 1.5958,                0.91761,             2.3677e-07,             2.3677e-07,             2.3677e-07
                     39,                0.65638,                 1.3597,                0.86061,                0.67747,                 0.5746,                0.63828,                0.49025,                0.93993,                 1.5908,                0.91712,             1.6094e-07,             1.6094e-07,             1.6094e-07
                     40,                0.65441,                  1.331,                0.86109,                0.68021,                0.57509,                0.63839,                0.48959,                0.94026,                 1.5925,                 0.9175,             1.1526e-07,             1.1526e-07,             1.1526e-07
