                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1892,                 4.4823,                 1.0055,                0.26053,                0.12018,                0.18236,                0.12854,                 1.1817,                 6.4948,                  1.028,               0.067756,             0.00033202,             0.00033202
                      2,                 1.0012,                 2.3651,                0.94102,                0.54778,                0.32667,                0.47853,                0.36043,                 1.0702,                 4.4096,                0.96905,               0.034762,             0.00067074,             0.00067074
                      3,                0.93793,                 1.8114,                0.92924,                0.70177,                0.64793,                0.73277,                0.52373,                 1.0331,                 2.3181,                0.97033,              0.0017629,              0.0010053,              0.0010053
                      4,                0.84214,                  1.433,                0.90038,                0.78139,                0.74875,                0.81734,                0.59351,                0.97261,                 1.8013,                0.94971,              0.0010053,              0.0010053,              0.0010053
                      5,                0.79218,                 1.2494,                0.88609,                0.78293,                0.74542,                0.82418,                0.60795,                0.93613,                 1.6762,                0.93061,             0.00099454,             0.00099454,             0.00099454
                      6,                0.73995,                 1.0698,                0.87106,                 0.8361,                0.77288,                0.83114,                0.61307,                0.95716,                 1.6686,                0.93318,             0.00098083,             0.00098083,             0.00098083
                      7,                0.70693,                 0.9602,                0.86243,                0.83825,                0.80119,                0.84606,                0.63066,                0.91548,                   1.48,                0.93369,             0.00096424,             0.00096424,             0.00096424
                      8,                0.65197,                0.88724,                0.85066,                0.87454,                0.81332,                0.87744,                0.66042,                0.91938,                 1.4274,                0.93083,             0.00094489,             0.00094489,             0.00094489
                      9,                0.62333,                0.82164,                0.84468,                0.85927,                0.77938,                0.85922,                0.64969,                0.91505,                 1.4219,                0.92823,             0.00092288,             0.00092288,             0.00092288
                     10,                 0.5835,                0.74029,                0.83569,                0.85007,                0.82497,                0.86592,                0.64903,                0.90886,                  1.503,                0.93071,             0.00089835,             0.00089835,             0.00089835
                     11,                0.56278,                0.69662,                 0.8331,                0.87672,                0.80414,                0.88037,                0.65873,                0.90194,                 1.4331,                 0.9195,             0.00087146,             0.00087146,             0.00087146
                     12,                0.54238,                0.66344,                  0.827,                0.84163,                0.82132,                0.87573,                0.66468,                0.89001,                 1.4269,                0.91586,             0.00084237,             0.00084237,             0.00084237
                     13,                0.51394,                0.63631,                0.82137,                0.88382,                0.81763,                 0.8777,                0.66232,                0.90362,                  1.373,                0.91826,             0.00081126,             0.00081126,             0.00081126
                     14,                0.47748,                0.60143,                0.81642,                  0.878,                0.82883,                 0.8786,                0.66828,                0.87396,                 1.3936,                 0.9176,             0.00077832,             0.00077832,             0.00077832
                     15,                0.44376,                0.56609,                0.81014,                0.85421,                0.82385,                0.87147,                0.66669,                0.86414,                 1.4067,                0.91052,             0.00074376,             0.00074376,             0.00074376
                     16,                0.42084,                0.52651,                0.80546,                0.85142,                0.82317,                0.87622,                 0.6685,                0.86474,                 1.3339,                0.91118,             0.00070778,             0.00070778,             0.00070778
                     17,                0.41809,                0.52185,                0.80536,                 0.8605,                0.83384,                0.88214,                0.67602,                 0.8578,                 1.3098,                0.90958,             0.00067062,             0.00067062,             0.00067062
