                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1775,                 4.4542,                  1.003,                0.36598,                0.09536,                0.22618,                0.17322,                 1.2227,                 6.6563,                  1.101,               0.067756,             0.00033202,             0.00033202
                      2,                 1.0041,                 2.2806,                0.94316,                0.76441,                0.28949,                 0.5546,                0.40658,                 1.0645,                 3.9784,                0.96539,               0.034762,             0.00067074,             0.00067074
                      3,                0.91265,                  1.786,                0.91521,                0.70251,                0.60663,                0.73551,                0.52548,                 1.0084,                 2.2212,                0.97042,              0.0017629,              0.0010053,              0.0010053
                      4,                0.84739,                  1.457,                0.89831,                0.75827,                0.71097,                0.77916,                0.56748,                0.98259,                 1.8488,                0.94952,              0.0010053,              0.0010053,              0.0010053
                      5,                0.78151,                 1.2313,                0.88484,                0.78429,                0.71729,                0.78953,                0.59393,                0.94515,                 1.8169,                0.93309,             0.00099454,             0.00099454,             0.00099454
                      6,                0.73853,                 1.0219,                0.87348,                0.82679,                0.74338,                0.82717,                0.60937,                0.94866,                 1.6155,                0.94397,             0.00098083,             0.00098083,             0.00098083
                      7,                0.70701,                0.94748,                0.86574,                0.85458,                0.79413,                0.84767,                0.63291,                0.93598,                 1.5082,                0.93942,             0.00096424,             0.00096424,             0.00096424
                      8,                0.64125,                0.83985,                0.85183,                0.87383,                0.77053,                0.86456,                 0.6452,                0.92496,                 1.4943,                0.94553,             0.00094489,             0.00094489,             0.00094489
                      9,                0.61594,                0.79161,                0.84486,                0.88375,                0.81082,                0.86471,                0.65704,                 0.8979,                  1.511,                0.92908,             0.00092288,             0.00092288,             0.00092288
                     10,                 0.5825,                0.72124,                0.83667,                0.87256,                0.82314,                0.88191,                0.66066,                0.90306,                  1.423,                0.92392,             0.00089835,             0.00089835,             0.00089835
                     11,                0.54981,                0.69207,                0.83243,                0.86776,                0.78146,                0.85879,                0.65159,                0.89201,                 1.4837,                0.92023,             0.00087146,             0.00087146,             0.00087146
                     12,                0.51414,                0.66537,                0.82359,                0.86511,                0.82709,                0.86295,                0.65295,                0.89331,                 1.4956,                0.92157,             0.00084237,             0.00084237,             0.00084237
                     13,                0.49399,                0.63084,                0.82007,                0.91705,                0.79995,                0.88151,                0.66784,                0.89488,                  1.307,                0.92144,             0.00081126,             0.00081126,             0.00081126
                     14,                0.46475,                0.59211,                0.81524,                 0.8945,                0.81319,                0.88451,                0.67538,                0.87048,                 1.3568,                0.91157,             0.00077832,             0.00077832,             0.00077832
                     15,                0.43932,                0.55533,                0.80978,                0.89647,                 0.8073,                 0.8794,                0.67142,                0.87597,                 1.3646,                0.92225,             0.00074376,             0.00074376,             0.00074376
