                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.336,                 3.2223,                 1.1184,                0.11974,                0.24994,                0.08849,                0.04838,                 1.6405,                  3.402,                 1.5197,               0.070682,              0.0032576,              0.0032576
                      2,                 1.2635,                 2.1337,                 1.1237,                0.13117,                0.26688,                0.11169,                0.05994,                 1.4329,                 38.759,                 1.4519,               0.040672,              0.0065809,              0.0065809
                      3,                 1.2326,                 1.8552,                 1.0954,                0.33132,                0.22634,                0.20455,                0.11916,                 1.5476,                 9.3643,                 1.3353,               0.010621,              0.0098638,              0.0098638
                      4,                 1.1486,                 1.6176,                 1.0604,                0.14538,                 0.1039,                0.06955,                0.04144,                 1.7997,                 4.5423,                  1.595,              0.0098632,              0.0098632,              0.0098632
                      5,                 1.0707,                  1.425,                 1.0248,                 0.3954,                0.37786,                0.34746,                0.21697,                 1.3573,                 8.1379,                 1.2289,              0.0097577,              0.0097577,              0.0097577
                      6,                 1.0124,                 1.2613,                0.99885,                0.53866,                0.47213,                0.46954,                0.30206,                 1.2799,                 2.8893,                 1.1597,              0.0096232,              0.0096232,              0.0096232
                      7,                0.99429,                 1.2004,                0.98981,                0.58378,                0.63501,                0.62666,                0.43235,                 1.1625,                 2.6753,                 1.1013,              0.0094605,              0.0094605,              0.0094605
                      8,                0.92183,                 1.0663,                0.96379,                0.65527,                 0.5841,                0.64262,                0.43545,                 1.1548,                 2.0897,                 1.0932,              0.0092706,              0.0092706,              0.0092706
                      9,                0.87977,                0.98431,                0.94594,                  0.673,                0.63353,                0.66264,                0.46113,                 1.0996,                 1.5903,                 1.0651,              0.0090546,              0.0090546,              0.0090546
                     10,                0.84099,                0.90575,                0.93457,                0.78164,                0.67619,                0.76098,                0.53196,                 1.0922,                 1.4078,                  1.061,               0.008814,               0.008814,               0.008814
