                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1876,                 4.2966,                0.99497,                0.00012,                0.02261,                 0.0001,                  3e-05,                 2.0127,                 5.1501,                 1.3648,               0.067428,             3.2576e-06,             3.2576e-06
                      2,                 1.0807,                 3.0611,                0.95531,                0.10776,                0.54829,                0.20281,                0.14857,                 1.0306,                 4.2498,                0.94551,               0.034097,             6.5809e-06,             6.5809e-06
                      3,                0.99973,                 2.6616,                0.93665,                0.57501,                0.25588,                0.26919,                0.19988,                 1.0239,                 3.0587,                0.94329,             0.00076744,             9.8638e-06,             9.8638e-06
                      4,                0.94701,                 2.4813,                0.92162,                0.58807,                0.36858,                 0.3187,                0.23773,                 1.0075,                 2.4073,                0.93751,             9.8632e-06,             9.8632e-06,             9.8632e-06
                      5,                0.92403,                 2.3679,                0.91787,                0.56872,                0.36438,                0.36715,                0.27604,                0.99958,                 2.2319,                0.93533,             9.7577e-06,             9.7577e-06,             9.7577e-06
                      6,                0.89308,                 2.2281,                0.91047,                0.55454,                0.38278,                0.39381,                0.29809,                 0.9907,                 2.1486,                 0.9348,             9.6232e-06,             9.6232e-06,             9.6232e-06
                      7,                0.87302,                 2.1634,                0.90439,                0.60225,                0.39018,                0.41486,                0.31369,                 0.9872,                 2.0894,                0.93379,             9.4605e-06,             9.4605e-06,             9.4605e-06
                      8,                 0.8425,                 2.0676,                0.89942,                0.45451,                0.43081,                0.43407,                0.32715,                0.98021,                 2.0272,                0.93025,             9.2706e-06,             9.2706e-06,             9.2706e-06
                      9,                0.82946,                 2.0004,                0.89413,                0.47647,                  0.421,                0.45092,                0.34097,                0.97622,                 1.9844,                0.92895,             9.0546e-06,             9.0546e-06,             9.0546e-06
                     10,                0.81832,                  1.931,                0.89213,                0.53513,                0.41801,                0.46605,                0.35454,                0.97073,                 1.9412,                0.92749,              8.814e-06,              8.814e-06,              8.814e-06
                     11,                0.79995,                 1.8473,                0.88814,                0.54956,                0.42428,                0.47854,                0.36275,                0.96595,                 1.9054,                0.92704,             8.5502e-06,             8.5502e-06,             8.5502e-06
                     12,                0.78727,                 1.8239,                 0.8851,                0.52937,                0.44414,                0.48913,                 0.3702,                 0.9646,                  1.879,                0.92612,             8.2648e-06,             8.2648e-06,             8.2648e-06
                     13,                0.76923,                 1.7613,                0.88211,                0.54831,                0.45678,                0.50217,                0.37919,                0.96005,                  1.845,                0.92484,             7.9595e-06,             7.9595e-06,             7.9595e-06
                     14,                0.75747,                 1.7015,                0.88077,                0.55288,                 0.4876,                0.51664,                0.39198,                 0.9574,                 1.8104,                 0.9247,             7.6364e-06,             7.6364e-06,             7.6364e-06
                     15,                0.74497,                  1.667,                0.87669,                0.58083,                0.48636,                 0.5255,                0.39793,                0.95416,                 1.7938,                0.92337,             7.2973e-06,             7.2973e-06,             7.2973e-06
                     16,                0.73759,                 1.6511,                0.87386,                0.56018,                0.53094,                0.53989,                0.40956,                0.95476,                 1.7712,                0.92328,             6.9443e-06,             6.9443e-06,             6.9443e-06
                     17,                0.72823,                 1.6064,                 0.8735,                0.59488,                0.54611,                0.55586,                0.42233,                0.95133,                 1.7469,                0.92147,             6.5796e-06,             6.5796e-06,             6.5796e-06
                     18,                0.72301,                 1.5528,                0.87441,                0.65847,                0.52921,                 0.5701,                 0.4337,                0.94824,                 1.7254,                 0.9204,             6.2056e-06,             6.2056e-06,             6.2056e-06
                     19,                0.71175,                 1.5407,                0.87141,                 0.6727,                0.52031,                0.58379,                0.44327,                0.94631,                 1.7151,                0.91998,             5.8244e-06,             5.8244e-06,             5.8244e-06
