                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.97425,                0.95341,                0.96669,                0.75936,                0.64569,                0.73915,                0.56822,                0.88837,                 1.0501,                0.93776,               0.067395,             0.00033575,             0.00033575
                      2,                0.81138,                0.52392,                0.89835,                0.95563,                0.82382,                0.98156,                0.77566,                0.77111,                0.49875,                0.88511,                 0.0344,             0.00067446,             0.00067446
                      3,                0.81069,                0.51753,                0.89475,                0.82613,                0.81231,                0.85094,                0.67838,                0.76402,                0.53022,                0.88234,              0.0014012,               0.001009,               0.001009
                      4,                 0.8172,                0.53911,                0.90051,                0.94542,                0.82501,                 0.9805,                0.79349,                 0.7504,                0.48956,                0.88178,              0.0010053,              0.0010053,              0.0010053
                      5,                0.80889,                0.52706,                0.90194,                0.83477,                0.79759,                0.84918,                0.67689,                0.77191,                0.51651,                0.88276,             0.00099454,             0.00099454,             0.00099454
                      6,                 0.8114,                0.53509,                0.89929,                0.83698,                0.81272,                0.85456,                0.67758,                0.75746,                0.49169,                 0.8815,             0.00098083,             0.00098083,             0.00098083
                      7,                0.82307,                0.52153,                0.90268,                0.82163,                0.82305,                0.85471,                0.68013,                 0.7646,                0.50153,                0.88478,             0.00096424,             0.00096424,             0.00096424
                      8,                0.80145,                0.50784,                0.89955,                0.80673,                0.81238,                0.83972,                0.65984,                0.76364,                0.58327,                0.87926,             0.00094489,             0.00094489,             0.00094489
                      9,                0.80474,                0.52205,                0.89739,                0.81305,                0.82412,                0.85065,                0.67226,                0.77412,                0.51221,                0.88521,             0.00092288,             0.00092288,             0.00092288
                     10,                0.80235,                0.50416,                0.89399,                0.84501,                0.81645,                0.85668,                0.68415,                0.75336,                0.47696,                0.88147,             0.00089835,             0.00089835,             0.00089835
                     11,                0.79596,                0.49865,                0.89928,                0.83297,                0.80802,                0.85258,                0.67734,                0.74373,                0.51707,                0.88147,             0.00087146,             0.00087146,             0.00087146
                     12,                 0.7845,                  0.492,                0.89112,                0.84919,                0.81275,                0.85683,                0.68638,                0.74922,                0.47135,                0.88044,             0.00084237,             0.00084237,             0.00084237
                     13,                0.77569,                 0.4786,                0.88595,                0.81743,                0.81371,                0.85038,                0.68271,                0.72819,                0.47345,                0.87361,             0.00081126,             0.00081126,             0.00081126
                     14,                0.76643,                0.47929,                0.88126,                0.81392,                0.82686,                0.85126,                0.68414,                0.75334,                0.47419,                0.87921,             0.00077832,             0.00077832,             0.00077832
