                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1857,                 4.3931,                0.99905,                0.25414,                0.26457,                0.25918,                0.18542,                   1.15,                 5.8369,                0.97984,               0.067756,             0.00033202,             0.00033202
                      2,                 1.0082,                 2.2922,                0.94084,                0.76058,                0.18769,                0.46497,                0.33122,                  1.106,                 3.9694,                0.99213,               0.034762,             0.00067074,             0.00067074
                      3,                 0.9116,                 1.7816,                0.91908,                0.60884,                0.65084,                0.69983,                 0.5034,                0.99318,                 2.1868,                0.94164,              0.0017629,              0.0010053,              0.0010053
                      4,                0.83427,                 1.3976,                0.89415,                0.72612,                0.67017,                0.76344,                0.56025,                0.98557,                 1.9111,                0.95327,              0.0010053,              0.0010053,              0.0010053
                      5,                0.79223,                 1.2106,                0.88651,                0.85285,                0.68904,                0.80706,                 0.6097,                0.93946,                 1.6848,                0.94167,             0.00099454,             0.00099454,             0.00099454
                      6,                0.73343,                 1.0703,                0.86989,                 0.8169,                 0.7741,                0.83052,                0.61809,                0.93015,                 1.5197,                0.92917,             0.00098083,             0.00098083,             0.00098083
                      7,                 0.6942,                0.94635,                0.85843,                0.79836,                0.76647,                 0.8198,                0.61416,                0.92798,                 1.5449,                0.92276,             0.00096424,             0.00096424,             0.00096424
                      8,                 0.6587,                0.85968,                0.85183,                0.85794,                0.75388,                0.84646,                0.62778,                0.93869,                 1.4901,                0.93059,             0.00094489,             0.00094489,             0.00094489
                      9,                0.62705,                0.79427,                0.84465,                0.88534,                0.73393,                0.85141,                0.64723,                0.90722,                 1.4669,                0.91962,             0.00092288,             0.00092288,             0.00092288
                     10,                0.58968,                0.74334,                0.83826,                0.87976,                 0.7768,                0.86787,                 0.6407,                0.90912,                 1.3697,                0.92587,             0.00089835,             0.00089835,             0.00089835
                     11,                  0.556,                0.68382,                0.83157,                0.88302,                0.78725,                0.87517,                0.66005,                0.90036,                 1.3744,                  0.926,             0.00087146,             0.00087146,             0.00087146
                     12,                0.51665,                0.65253,                0.82427,                0.91561,                0.79768,                0.89013,                0.66951,                0.88208,                  1.245,                0.91608,             0.00084237,             0.00084237,             0.00084237
                     13,                0.49505,                0.62403,                0.81667,                0.86629,                0.82336,                0.87881,                0.66684,                0.87455,                 1.2781,                0.91599,             0.00081126,             0.00081126,             0.00081126
                     14,                0.46369,                0.58164,                0.81365,                0.91163,                0.79097,                0.88104,                 0.6719,                0.86282,                 1.2863,                0.91439,             0.00077832,             0.00077832,             0.00077832
                     15,                 0.4318,                0.54114,                0.80693,                0.89557,                0.82942,                 0.8901,                0.67569,                0.86773,                  1.247,                0.91637,             0.00074376,             0.00074376,             0.00074376
                     16,                0.41632,                 0.5152,                0.80365,                0.92598,                0.80252,                0.89053,                0.67397,                0.85967,                 1.2569,                0.91444,             0.00070778,             0.00070778,             0.00070778
                     17,                0.39742,                0.49099,                0.80187,                0.90941,                0.80143,                 0.8769,                0.67047,                0.85415,                 1.2663,                0.90754,             0.00067062,             0.00067062,             0.00067062
                     18,                0.37979,                0.46944,                0.79914,                0.88738,                0.83161,                0.88616,                 0.6853,                0.84657,                 1.2326,                0.90854,             0.00063249,             0.00063249,             0.00063249
                     19,                0.35216,                0.44145,                0.79582,                0.90459,                 0.8203,                0.88972,                0.68396,                0.85382,                 1.1893,                0.91274,             0.00059364,             0.00059364,             0.00059364
                     20,                0.34783,                0.42908,                0.79441,                0.91129,                 0.8299,                0.89378,                0.69171,                0.85035,                 1.2149,                 0.9094,              0.0005543,              0.0005543,              0.0005543
                     21,                0.31877,                0.40535,                0.79206,                0.90483,                0.83811,                0.89549,                0.68683,                0.83787,                 1.1871,                0.90643,             0.00051471,             0.00051471,             0.00051471
                     22,                0.29588,                0.38285,                0.79078,                0.91598,                0.82407,                0.89233,                0.68835,                0.83863,                 1.1822,                0.91215,             0.00047513,             0.00047513,             0.00047513
                     23,                0.27802,                0.36609,                0.78801,                 0.8931,                0.83072,                0.88806,                0.68362,                0.83048,                 1.2299,                 0.9064,             0.00043579,             0.00043579,             0.00043579
                     24,                0.26237,                0.35154,                0.78524,                0.89268,                0.84161,                0.88963,                0.68768,                0.82722,                 1.2104,                 0.9088,             0.00039694,             0.00039694,             0.00039694
                     25,                 0.2532,                0.33717,                0.78578,                0.88781,                0.83194,                0.88785,                0.68633,                0.83462,                  1.198,                0.90948,             0.00035881,             0.00035881,             0.00035881
