                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2099,                 6.7134,                 1.0102,                0.17414,                0.18645,                 0.1286,                0.09488,                 1.3034,                  9.438,                 1.0482,               0.067792,             0.00033166,             0.00033166
                      2,                 1.0389,                 3.5147,                0.95741,                0.14369,                0.85284,                0.44706,                 0.3205,                  1.124,                 6.6856,                 1.0047,               0.034797,             0.00067038,             0.00067038
                      3,                0.94008,                 2.6863,                0.93571,                0.71634,                0.62604,                0.72531,                0.51773,                 1.0264,                 3.5273,                0.95904,              0.0017986,               0.001005,               0.001005
                      4,                0.87045,                 2.1567,                0.91139,                 0.6659,                0.61976,                0.68443,                0.50534,                 1.0722,                 3.7983,                0.98179,              0.0010053,              0.0010053,              0.0010053
                      5,                0.85465,                 1.9223,                0.91103,                0.82474,                0.64852,                0.77607,                0.56395,                 1.0242,                 3.1527,                0.97683,             0.00099454,             0.00099454,             0.00099454
                      6,                0.78474,                 1.7275,                0.89513,                0.83109,                0.72496,                0.81825,                0.59974,                0.96234,                 2.5538,                0.95459,             0.00098083,             0.00098083,             0.00098083
                      7,                 0.7533,                 1.5597,                0.88603,                0.84111,                0.74456,                0.83448,                0.61725,                0.96846,                 2.7291,                0.95354,             0.00096424,             0.00096424,             0.00096424
                      8,                0.70432,                 1.3817,                0.87271,                 0.8597,                 0.7579,                0.83585,                0.60333,                0.96904,                 2.5928,                0.96254,             0.00094489,             0.00094489,             0.00094489
                      9,                0.69221,                 1.3199,                0.86934,                0.80047,                0.76635,                0.82152,                  0.602,                0.95244,                 2.4707,                0.95847,             0.00092288,             0.00092288,             0.00092288
                     10,                0.65667,                  1.258,                0.86142,                0.85424,                0.75022,                0.83169,                0.62008,                0.95543,                 2.6301,                0.96064,             0.00089835,             0.00089835,             0.00089835
                     11,                0.61936,                 1.1539,                0.85138,                0.87478,                0.81748,                0.87208,                0.64637,                 0.9174,                 2.2539,                0.93689,             0.00087146,             0.00087146,             0.00087146
                     12,                0.59504,                  1.101,                  0.844,                0.86543,                0.79223,                0.86265,                0.63179,                0.93435,                 2.3971,                0.94025,             0.00084237,             0.00084237,             0.00084237
                     13,                0.57415,                 1.0447,                0.84034,                0.87088,                0.79108,                0.86095,                0.64863,                0.93694,                 2.3255,                0.94837,             0.00081126,             0.00081126,             0.00081126
                     14,                0.54051,                0.97197,                0.83139,                0.88085,                0.78543,                0.84654,                0.64123,                0.92565,                 2.4185,                0.93715,             0.00077832,             0.00077832,             0.00077832
                     15,                0.51828,                0.93884,                0.82774,                0.90553,                0.77981,                0.87927,                0.67063,                 0.9093,                   2.18,                0.93732,             0.00074376,             0.00074376,             0.00074376
                     16,                0.49661,                0.92564,                0.82274,                0.86716,                0.81593,                0.87465,                0.66234,                 0.9072,                 2.1199,                0.93857,             0.00070778,             0.00070778,             0.00070778
                     17,                0.47024,                0.87599,                0.81701,                0.88536,                0.78907,                0.86691,                0.65328,                0.89287,                 2.2048,                0.93627,             0.00067062,             0.00067062,             0.00067062
                     18,                0.44664,                0.82063,                0.81296,                0.88058,                0.81916,                 0.8781,                 0.6674,                0.88384,                  2.147,                0.93225,             0.00063249,             0.00063249,             0.00063249
                     19,                0.43717,                0.79625,                0.81199,                0.91982,                0.77324,                0.86724,                0.66519,                0.89505,                 2.1606,                0.93569,             0.00059364,             0.00059364,             0.00059364
                     20,                0.40461,                0.75249,                 0.8067,                0.91798,                0.78929,                0.87655,                0.67211,                0.89467,                 2.1425,                0.93559,              0.0005543,              0.0005543,              0.0005543
                     21,                0.39297,                0.73753,                0.80677,                0.91738,                0.78945,                0.86918,                0.66102,                0.88332,                 2.1368,                 0.9317,             0.00051471,             0.00051471,             0.00051471
                     22,                0.36058,                0.68899,                0.80369,                0.87676,                0.76458,                0.86866,                0.66614,                0.88039,                 2.1444,                0.93233,             0.00047513,             0.00047513,             0.00047513
                     23,                 0.3469,                0.66563,                0.79874,                0.91455,                0.73317,                 0.8684,                0.66375,                0.88652,                 2.1927,                0.93669,             0.00043579,             0.00043579,             0.00043579
                     24,                0.32984,                0.64127,                0.79721,                0.91141,                0.80601,                0.88225,                0.67777,                0.87374,                 2.0577,                0.93218,             0.00039694,             0.00039694,             0.00039694
                     25,                0.29919,                0.59069,                0.79308,                 0.9279,                 0.7589,                0.87628,                0.67504,                0.86633,                 2.0714,                0.92692,             0.00035881,             0.00035881,             0.00035881
                     26,                0.28657,                0.56812,                0.79217,                0.91804,                0.80806,                0.88207,                0.68214,                0.86508,                  2.003,                0.92794,             0.00032164,             0.00032164,             0.00032164
                     27,                0.27646,                0.54738,                0.78923,                0.90892,                0.80364,                0.87701,                0.67134,                0.86513,                 2.0288,                0.92745,             0.00028567,             0.00028567,             0.00028567
                     28,                0.26102,                0.52108,                0.78769,                 0.9398,                0.75677,                0.88231,                0.68538,                0.85446,                 1.9873,                0.92913,              0.0002511,              0.0002511,              0.0002511
                     29,                 0.2443,                0.49548,                0.78775,                0.91943,                0.77694,                  0.882,                0.68201,                 0.8647,                 1.9652,                0.93108,             0.00021816,             0.00021816,             0.00021816
                     30,                0.23204,                0.47255,                0.78535,                0.90703,                0.78833,                 0.8802,                 0.6792,                 0.8614,                 2.0249,                0.92936,             0.00018705,             0.00018705,             0.00018705
                     31,                0.21598,                0.45269,                 0.7854,                0.91918,                0.73254,                0.87254,                0.67803,                0.85608,                 2.0587,                0.92786,             0.00015796,             0.00015796,             0.00015796
                     32,                0.20538,                0.43405,                0.78474,                0.93617,                 0.7374,                0.87724,                0.67869,                0.85288,                 2.0396,                0.92858,             0.00013107,             0.00013107,             0.00013107
                     33,                0.19189,                0.41327,                0.78179,                0.91666,                0.75024,                 0.8779,                0.67996,                0.85711,                 2.0253,                0.93007,             0.00010655,             0.00010655,             0.00010655
