                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1794,                 3.4971,                0.99598,                0.20318,                0.10667,                0.14739,                0.10725,                 1.2805,                 5.2554,                 1.0626,               0.067808,             0.00038392,             0.00038392
                      2,                 1.0022,                 1.8751,                0.93667,                0.74528,                0.23823,                 0.4369,                0.30827,                 1.1579,                 3.1052,                0.99698,               0.034866,             0.00077559,             0.00077559
                      3,                0.93172,                 1.4333,                0.92019,                0.68147,                0.58873,                0.67358,                0.48424,                 1.0683,                   1.86,                0.95897,              0.0019201,              0.0011625,              0.0011625
                      4,                0.84908,                 1.1655,                0.89471,                0.74284,                0.67924,                0.76194,                0.55465,                 0.9839,                 1.4829,                0.93708,              0.0011624,              0.0011624,              0.0011624
                      5,                0.79277,                 1.0052,                0.88314,                 0.7857,                 0.6941,                0.78033,                0.58376,                0.95387,                 1.3218,                0.93344,                0.00115,                0.00115,                0.00115
                      6,                0.74216,                0.88647,                0.86817,                0.85619,                0.72765,                0.82306,                0.60532,                0.95265,                 1.2327,                0.93869,              0.0011341,              0.0011341,              0.0011341
                      7,                0.69517,                0.78417,                0.85944,                0.78188,                0.74192,                0.80928,                0.60029,                0.93452,                 1.2909,                0.92651,               0.001115,               0.001115,               0.001115
                      8,                0.65779,                0.69788,                0.85139,                0.84876,                 0.7647,                0.83371,                0.62203,                0.92355,                 1.2077,                  0.921,              0.0010926,              0.0010926,              0.0010926
                      9,                0.61138,                  0.643,                0.83996,                0.87727,                0.74324,                0.83592,                0.62839,                0.90567,                 1.2334,                 0.9253,              0.0010671,              0.0010671,              0.0010671
                     10,                0.57501,                0.60436,                0.83236,                0.80693,                0.66649,                0.79701,                0.59511,                  0.938,                 1.2719,                0.93823,              0.0010388,              0.0010388,              0.0010388
                     11,                0.54177,                 0.5628,                0.82833,                0.85395,                0.80256,                0.85578,                0.64746,                0.90212,                 1.1675,                0.91891,              0.0010077,              0.0010077,              0.0010077
                     12,                0.50331,                 0.5225,                0.81894,                0.87905,                0.77522,                0.84545,                0.64382,                0.90319,                 1.1657,                0.92401,             0.00097405,             0.00097405,             0.00097405
                     13,                0.48402,                0.49872,                0.81564,                 0.8556,                0.79016,                0.86112,                0.64648,                0.89544,                 1.1536,                0.92116,             0.00093807,             0.00093807,             0.00093807
                     14,                0.46415,                0.47692,                0.81309,                0.83991,                0.77846,                0.82188,                0.61744,                0.89043,                 1.1143,                0.92444,             0.00089999,             0.00089999,             0.00089999
                     15,                0.44338,                0.45312,                0.80844,                0.85916,                0.78604,                0.85926,                0.65864,                 0.8706,                 1.1121,                0.91702,             0.00086002,             0.00086002,             0.00086002
                     16,                0.41405,                0.42889,                0.80211,                0.86247,                 0.7921,                0.85437,                0.65384,                0.87114,                 1.1189,                0.90974,             0.00081842,             0.00081842,             0.00081842
                     17,                0.39109,                0.40477,                0.79979,                0.84546,                0.79691,                0.85414,                0.65543,                0.86682,                  1.079,                 0.9117,             0.00077545,             0.00077545,             0.00077545
                     18,                0.36079,                0.38409,                0.79753,                 0.8487,                0.77747,                0.84454,                0.64436,                0.85903,                 1.1251,                0.90918,             0.00073136,             0.00073136,             0.00073136
