                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1879,                 4.2802,                0.99457,                0.00049,                0.07068,                 0.0039,                0.00172,                 1.4267,                  5.152,                 1.1247,               0.067428,             3.2576e-06,             3.2576e-06
                      2,                 1.0634,                 3.0073,                0.95306,                0.11894,                0.50281,                0.19707,                0.14483,                 1.0736,                 4.4119,                0.96419,               0.034097,             6.5809e-06,             6.5809e-06
                      3,                0.98739,                 2.6222,                0.92962,                0.58589,                0.26429,                0.27816,                0.20686,                  1.024,                 3.0385,                0.94355,             0.00076744,             9.8638e-06,             9.8638e-06
                      4,                0.93934,                 2.4318,                0.91922,                0.56739,                0.39543,                 0.3212,                0.24006,                  1.014,                 2.3902,                0.94393,             9.8632e-06,             9.8632e-06,             9.8632e-06
                      5,                0.91658,                 2.3126,                0.91512,                0.46537,                0.42961,                0.36537,                0.27488,                 1.0058,                 2.2203,                0.94133,             9.7577e-06,             9.7577e-06,             9.7577e-06
                      6,                0.88816,                 2.1934,                0.91061,                0.52039,                0.44524,                0.39417,                0.29757,                0.99836,                 2.1433,                0.93768,             9.6232e-06,             9.6232e-06,             9.6232e-06
                      7,                0.86655,                 2.1238,                0.90358,                0.57044,                0.41912,                0.41301,                0.31229,                0.99049,                 2.0828,                0.93507,             9.4605e-06,             9.4605e-06,             9.4605e-06
                      8,                0.84339,                 2.0319,                0.90101,                0.62657,                0.40218,                0.42892,                 0.3239,                0.98448,                  2.024,                0.93287,             9.2706e-06,             9.2706e-06,             9.2706e-06
                      9,                0.82338,                 1.9623,                0.89383,                0.62077,                0.43237,                0.44351,                0.33454,                 0.9773,                 1.9895,                0.93013,             9.0546e-06,             9.0546e-06,             9.0546e-06
                     10,                0.81632,                 1.9046,                0.89355,                0.62136,                0.43272,                0.45524,                0.34352,                0.97397,                 1.9542,                0.92889,              8.814e-06,              8.814e-06,              8.814e-06
                     11,                0.80063,                 1.8189,                0.88954,                 0.4985,                0.44169,                0.46568,                0.35288,                0.96765,                 1.9151,                0.92639,             8.5502e-06,             8.5502e-06,             8.5502e-06
                     12,                0.78492,                 1.7977,                0.88663,                0.51408,                0.44928,                0.47655,                0.36172,                0.96445,                 1.8915,                0.92581,             8.2648e-06,             8.2648e-06,             8.2648e-06
                     13,                0.76862,                 1.7343,                0.88344,                0.52337,                0.45831,                0.48432,                0.36779,                0.96083,                 1.8621,                0.92541,             7.9595e-06,             7.9595e-06,             7.9595e-06
