                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1708,                 3.5781,                0.98789,                0.22204,                0.15686,                0.15915,                0.11384,                 1.2467,                 5.0291,                 1.0322,               0.067696,             0.00027128,             0.00027128
                      2,                0.99894,                 1.9323,                 0.9292,                0.15341,                0.85608,                0.45358,                0.32768,                 1.0591,                 3.4748,                0.94448,               0.034639,             0.00054803,             0.00054803
                      3,                0.89794,                 1.4494,                0.90338,                 0.5916,                0.63411,                0.66774,                0.48638,                 1.0159,                 1.8331,                0.93865,               0.001579,             0.00082141,             0.00082141
                      4,                0.81492,                 1.1423,                0.88364,                0.77516,                0.67169,                0.76314,                0.56371,                0.98307,                 1.6384,                0.93602,             0.00082137,             0.00082137,             0.00082137
                      5,                0.75212,                0.98307,                0.87272,                0.84183,                0.70621,                0.81754,                0.61397,                0.92614,                 1.2873,                0.92398,             0.00081258,             0.00081258,             0.00081258
                      6,                0.70182,                0.84467,                0.85875,                0.84773,                0.75808,                0.83792,                0.63258,                0.90566,                 1.2513,                0.91668,             0.00080138,             0.00080138,             0.00080138
                      7,                0.67381,                0.75007,                0.85118,                0.83981,                 0.7824,                0.83764,                0.63114,                0.92725,                 1.2136,                0.92005,             0.00078783,             0.00078783,             0.00078783
                      8,                0.63805,                0.67108,                0.84395,                0.86472,                0.78214,                0.86299,                0.64519,                0.90335,                 1.1544,                0.91387,             0.00077202,             0.00077202,             0.00077202
                      9,                0.58547,                0.63555,                0.83349,                0.87717,                0.80741,                 0.8579,                0.64638,                0.89551,                 1.1919,                0.91188,             0.00075403,             0.00075403,             0.00075403
                     10,                0.55376,                0.57897,                0.82725,                0.85746,                0.79841,                0.85781,                0.64728,                0.88889,                 1.2266,                0.92063,               0.000734,               0.000734,               0.000734
                     11,                0.53521,                0.55731,                0.82578,                0.84654,                0.77482,                0.85545,                0.65328,                 0.8916,                 1.2179,                0.91737,             0.00071202,             0.00071202,             0.00071202
