                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1766,                  3.679,                0.99096,                0.14824,                0.26137,                0.15096,                0.10626,                 1.2624,                 4.7998,                 1.0506,               0.067719,             0.00029468,             0.00029468
                      2,                 1.0283,                 2.0751,                0.94434,                0.77612,                0.23455,                0.42832,                0.30306,                 1.1002,                   2.92,                0.98728,               0.034686,             0.00059531,             0.00059531
                      3,                0.91745,                 1.5811,                0.91278,                0.62478,                0.62343,                0.65461,                0.48527,                 1.0198,                 1.7966,                0.95635,              0.0016499,             0.00089228,             0.00089228
                      4,                0.85012,                 1.2751,                0.89273,                0.73117,                0.64942,                0.74434,                0.53945,                0.99363,                 1.4837,                0.94794,             0.00089223,             0.00089223,             0.00089223
                      5,                0.79306,                 1.0966,                0.88385,                0.79463,                0.67966,                0.78819,                0.57381,                0.96142,                  1.406,                0.93859,             0.00088269,             0.00088269,             0.00088269
                      6,                0.74962,                0.95754,                0.87048,                 0.8259,                0.72666,                0.80375,                0.59761,                0.95015,                 1.3357,                0.93015,             0.00087052,             0.00087052,             0.00087052
                      7,                0.69371,                0.83706,                0.85535,                0.80792,                0.73664,                0.81409,                0.60786,                 0.9157,                 1.2652,                0.92453,              0.0008558,              0.0008558,              0.0008558
                      8,                0.64568,                0.76199,                0.84707,                0.82749,                0.73853,                0.82885,                0.61801,                0.92124,                 1.2974,                0.92237,             0.00083862,             0.00083862,             0.00083862
                      9,                0.62211,                0.68896,                0.84171,                0.84407,                 0.7018,                0.83927,                0.62299,                0.92402,                 1.3421,                0.92093,             0.00081908,             0.00081908,             0.00081908
                     10,                 0.5874,                0.63701,                0.83416,                0.85713,                0.77463,                0.84435,                 0.6384,                0.89987,                 1.1679,                0.91759,             0.00079732,             0.00079732,             0.00079732
                     11,                0.55411,                0.59238,                0.82952,                0.86803,                 0.7735,                0.86524,                0.64938,                0.90904,                 1.1491,                0.91656,             0.00077345,             0.00077345,             0.00077345
                     12,                0.53017,                0.56389,                0.82271,                  0.893,                0.76577,                0.87549,                0.66742,                0.90809,                 1.1433,                0.91897,             0.00074763,             0.00074763,             0.00074763
                     13,                 0.4947,                0.52596,                0.81734,                 0.8841,                0.80105,                0.87708,                0.66736,                0.88452,                 1.0652,                0.90895,             0.00072002,             0.00072002,             0.00072002
                     14,                0.47594,                0.50447,                0.81415,                0.89562,                0.75451,                0.86854,                0.66462,                0.88653,                 1.1122,                0.91272,             0.00069079,             0.00069079,             0.00069079
                     15,                0.45313,                0.47493,                0.81004,                0.89916,                0.79639,                0.87368,                0.67046,                0.87507,                 1.0927,                0.91168,             0.00066011,             0.00066011,             0.00066011
                     16,                0.42392,                0.45056,                0.80583,                0.84791,                0.82356,                0.87289,                0.66486,                0.86824,                 1.0623,                0.90507,             0.00062818,             0.00062818,             0.00062818
                     17,                0.39432,                0.42738,                0.80246,                0.89372,                0.79255,                0.88002,                0.67803,                0.86393,                 1.0326,                0.90798,              0.0005952,              0.0005952,              0.0005952
                     18,                0.36853,                0.40585,                0.80058,                0.85946,                0.80656,                0.86892,                0.66801,                0.86576,                 1.1173,                0.90399,             0.00056136,             0.00056136,             0.00056136
                     19,                0.35218,                0.38954,                0.79776,                0.89147,                 0.8021,                0.87898,                0.67984,                0.85021,                 1.0167,                 0.9046,             0.00052687,             0.00052687,             0.00052687
                     20,                  0.339,                0.37802,                0.79481,                0.87417,                0.83408,                 0.8824,                0.67382,                 0.8545,                 1.0281,                0.90262,             0.00049196,             0.00049196,             0.00049196
                     21,                0.32146,                0.35919,                0.79458,                0.87443,                0.80803,                0.88411,                0.68097,                0.85247,                 1.0201,                0.90193,             0.00045682,             0.00045682,             0.00045682
                     22,                0.30858,                0.34565,                0.79336,                0.89496,                0.78225,                0.88207,                0.68117,                0.84892,                 1.0297,                0.90197,             0.00042169,             0.00042169,             0.00042169
                     23,                0.28914,                0.32902,                0.79084,                0.88909,                0.80147,                 0.8818,                0.68577,                 0.8441,                 1.0437,                0.90071,             0.00038678,             0.00038678,             0.00038678
                     24,                 0.2716,                0.31626,                0.78808,                0.86847,                0.82877,                0.88602,                0.68858,                0.84372,                 1.0085,                0.90103,             0.00035229,             0.00035229,             0.00035229
                     25,                0.25815,                0.30223,                0.78869,                0.91896,                0.77075,                0.88195,                0.68078,                 0.8458,                 1.0341,                0.90113,             0.00031845,             0.00031845,             0.00031845
                     26,                0.24707,                0.29224,                0.78811,                0.90531,                  0.783,                0.88251,                0.68346,                 0.8392,                0.99957,                0.90005,             0.00028547,             0.00028547,             0.00028547
                     27,                0.23567,                0.28026,                0.78534,                0.92725,                0.76801,                0.88273,                0.68316,                0.84536,                 1.0022,                0.90052,             0.00025354,             0.00025354,             0.00025354
                     28,                0.22735,                0.27528,                0.78603,                 0.8912,                0.79573,                0.88572,                0.68463,                0.84436,                0.98687,                0.90294,             0.00022286,             0.00022286,             0.00022286
                     29,                0.21836,                0.26463,                 0.7854,                0.90451,                0.78975,                0.88515,                 0.6858,                0.84145,                0.99918,                0.90096,             0.00019363,             0.00019363,             0.00019363
