                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1852,                 4.3197,                0.99202,                  9e-05,                0.02001,                  6e-05,                  2e-05,                 1.8194,                 5.2448,                  1.322,               0.067428,             3.2576e-06,             3.2576e-06
                      2,                 1.0831,                 3.0909,                0.95479,                0.08283,                0.54121,                0.18462,                0.13051,                 1.1015,                 4.2826,                0.96059,               0.034097,             6.5809e-06,             6.5809e-06
                      3,                 1.0028,                 2.7264,                0.93165,                0.55632,                0.24995,                0.25091,                0.18553,                 1.0191,                  3.017,                0.93809,             0.00076744,             9.8638e-06,             9.8638e-06
                      4,                0.94913,                 2.5487,                0.91869,                0.44253,                0.41733,                0.29263,                0.21967,                 1.0053,                 2.4642,                0.93369,             9.8632e-06,             9.8632e-06,             9.8632e-06
                      5,                0.92949,                 2.4456,                 0.9149,                0.50042,                0.42424,                0.33086,                0.25092,                0.99547,                 2.2906,                0.93222,             9.7577e-06,             9.7577e-06,             9.7577e-06
                      6,                0.90215,                 2.3031,                0.90966,                0.50841,                 0.4244,                0.36773,                0.28071,                0.98755,                 2.2097,                0.93064,             9.6232e-06,             9.6232e-06,             9.6232e-06
                      7,                0.88379,                 2.2424,                0.90309,                0.54805,                0.40968,                  0.394,                0.30234,                0.98097,                 2.1482,                0.92889,             9.4605e-06,             9.4605e-06,             9.4605e-06
                      8,                0.85093,                 2.1437,                0.89806,                0.58798,                0.42542,                0.41128,                0.31341,                0.97615,                 2.0866,                0.92613,             9.2706e-06,             9.2706e-06,             9.2706e-06
                      9,                0.83728,                 2.0755,                0.89353,                0.64103,                0.41052,                0.42509,                0.32617,                0.97337,                 2.0422,                0.92637,             9.0546e-06,             9.0546e-06,             9.0546e-06
                     10,                0.82892,                 2.0094,                0.89238,                0.64285,                0.43433,                0.43745,                0.33436,                0.96862,                  1.999,                0.92449,              8.814e-06,              8.814e-06,              8.814e-06
                     11,                0.81403,                 1.9236,                0.88895,                0.58477,                0.48605,                0.45072,                0.34522,                 0.9601,                 1.9559,                 0.9226,             8.5502e-06,             8.5502e-06,             8.5502e-06
                     12,                0.80013,                 1.9003,                0.88663,                 0.4591,                0.47436,                0.46234,                0.35371,                0.95998,                 1.9319,                0.92168,             8.2648e-06,             8.2648e-06,             8.2648e-06
                     13,                0.78353,                 1.8395,                0.88328,                0.48957,                0.46251,                0.47213,                0.36047,                0.95642,                 1.9029,                0.92035,             7.9595e-06,             7.9595e-06,             7.9595e-06
                     14,                0.77174,                 1.7814,                0.88214,                0.53293,                0.45246,                0.48509,                0.37001,                0.95262,                 1.8671,                0.91905,             7.6364e-06,             7.6364e-06,             7.6364e-06
                     15,                 0.7596,                  1.737,                0.87782,                 0.5471,                0.45265,                0.49501,                0.37739,                 0.9512,                 1.8459,                0.91817,             7.2973e-06,             7.2973e-06,             7.2973e-06
                     16,                 0.7492,                 1.7237,                0.87454,                 0.5419,                0.45814,                0.50212,                0.38232,                 0.9518,                 1.8267,                0.91823,             6.9443e-06,             6.9443e-06,             6.9443e-06
                     17,                0.74165,                 1.6786,                 0.8745,                0.53488,                0.47793,                0.50953,                0.38661,                0.94921,                 1.8072,                0.91695,             6.5796e-06,             6.5796e-06,             6.5796e-06
                     18,                0.73838,                 1.6234,                0.87529,                0.52368,                0.49868,                0.51645,                0.39146,                0.94849,                 1.7809,                0.91649,             6.2056e-06,             6.2056e-06,             6.2056e-06
                     19,                0.72446,                 1.6071,                0.87131,                0.54383,                0.50186,                0.52196,                0.39649,                0.94561,                 1.7652,                 0.9162,             5.8244e-06,             5.8244e-06,             5.8244e-06
                     20,                0.71956,                   1.59,                0.86843,                0.52816,                 0.5164,                0.52857,                0.40061,                0.94484,                 1.7461,                0.91555,             5.4384e-06,             5.4384e-06,             5.4384e-06
                     21,                0.71769,                 1.5627,                 0.8682,                0.54548,                0.51525,                0.53359,                0.40445,                 0.9444,                 1.7414,                0.91446,               5.05e-06,               5.05e-06,               5.05e-06
                     22,                0.71065,                 1.5361,                0.86888,                 0.5468,                0.50396,                0.53826,                0.40738,                0.94342,                 1.7265,                0.91458,             4.6616e-06,             4.6616e-06,             4.6616e-06
                     23,                0.70198,                 1.5135,                0.86651,                0.56394,                0.50994,                0.54318,                0.41172,                 0.9422,                 1.7184,                0.91439,             4.2756e-06,             4.2756e-06,             4.2756e-06
                     24,                0.69997,                 1.5335,                0.86575,                0.54932,                0.53121,                0.54699,                0.41428,                0.94172,                 1.7095,                0.91462,             3.8944e-06,             3.8944e-06,             3.8944e-06
                     25,                0.69521,                 1.5082,                0.86336,                0.53125,                0.56328,                0.55122,                0.41812,                 0.9421,                 1.7003,                0.91401,             3.5204e-06,             3.5204e-06,             3.5204e-06
                     26,                0.68578,                 1.4728,                0.86391,                0.55711,                0.53658,                0.55437,                0.41998,                0.94109,                 1.6947,                0.91391,             3.1557e-06,             3.1557e-06,             3.1557e-06
                     27,                0.68523,                 1.4772,                0.86281,                0.55488,                0.55683,                0.55795,                0.42232,                0.93978,                 1.6868,                0.91347,             2.8027e-06,             2.8027e-06,             2.8027e-06
                     28,                0.68442,                 1.4716,                0.86451,                 0.5466,                0.56247,                0.56082,                0.42491,                0.93821,                 1.6786,                0.91309,             2.4636e-06,             2.4636e-06,             2.4636e-06
                     29,                0.68035,                 1.4435,                0.86255,                0.55542,                0.55972,                0.56149,                0.42536,                0.93806,                 1.6737,                0.91314,             2.1405e-06,             2.1405e-06,             2.1405e-06
                     30,                0.68068,                 1.4685,                0.86093,                0.56509,                0.55662,                0.56358,                0.42697,                0.93785,                 1.6694,                0.91309,             1.8352e-06,             1.8352e-06,             1.8352e-06
                     31,                0.67913,                 1.4299,                0.86301,                0.57362,                0.56556,                0.56582,                0.42762,                0.93811,                 1.6656,                0.91297,             1.5498e-06,             1.5498e-06,             1.5498e-06
                     32,                0.67159,                 1.4119,                0.86051,                0.58435,                0.55069,                0.56809,                0.42925,                0.93726,                 1.6652,                0.91275,              1.286e-06,              1.286e-06,              1.286e-06
                     33,                 0.6799,                 1.4432,                0.86085,                0.57724,                0.56906,                0.56907,                0.43027,                0.93701,                 1.6628,                0.91289,             1.0454e-06,             1.0454e-06,             1.0454e-06
                     34,                0.66817,                 1.4036,                0.86069,                0.59789,                0.56353,                0.56976,                 0.4299,                0.93649,                 1.6589,                0.91269,             8.2943e-07,             8.2943e-07,             8.2943e-07
                     35,                0.67238,                 1.4139,                0.86032,                0.59091,                0.56652,                0.57136,                0.43114,                0.93668,                 1.6588,                0.91267,             6.3952e-07,             6.3952e-07,             6.3952e-07
                     36,                0.67304,                 1.4294,                0.86028,                  0.593,                0.56484,                0.57129,                0.43179,                0.93566,                 1.6593,                 0.9126,              4.768e-07,              4.768e-07,              4.768e-07
                     37,                0.66999,                 1.4279,                0.85944,                0.60433,                0.55697,                0.57161,                0.43245,                0.93596,                 1.6579,                0.91259,             3.4227e-07,             3.4227e-07,             3.4227e-07
                     38,                 0.6704,                  1.405,                0.86037,                0.59244,                 0.5641,                0.57215,                0.43153,                0.93616,                  1.656,                  0.913,             2.3677e-07,             2.3677e-07,             2.3677e-07
                     39,                0.67005,                 1.4318,                0.86051,                0.58636,                0.56947,                0.57329,                0.43299,                0.93658,                  1.655,                0.91298,             1.6094e-07,             1.6094e-07,             1.6094e-07
                     40,                0.66693,                 1.4046,                0.86068,                0.58732,                0.56897,                 0.5725,                0.43218,                0.93618,                 1.6564,                0.91283,             1.1526e-07,             1.1526e-07,             1.1526e-07
