                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1825,                 3.4242,                 1.0008,                 0.2085,                0.32723,                0.26292,                0.19319,                 1.0779,                 4.4033,                0.96343,               0.067756,             0.00033202,             0.00033202
                      2,                 1.0017,                 1.7616,                0.93847,                0.71434,                0.29494,                0.51543,                0.36216,                 1.0713,                 2.8894,                0.96167,               0.034762,             0.00067074,             0.00067074
                      3,                0.90909,                 1.3829,                0.91233,                0.70784,                 0.6246,                0.69527,                0.52067,                0.98526,                  1.643,                0.94452,              0.0017629,              0.0010053,              0.0010053
                      4,                0.82865,                 1.1144,                0.89146,                0.71461,                0.69636,                0.74058,                0.53718,                 1.0066,                 1.5325,                0.95154,              0.0010053,              0.0010053,              0.0010053
                      5,                0.78209,                0.94193,                0.88184,                0.83378,                0.72913,                0.82473,                0.60934,                0.95816,                 1.2177,                0.94192,             0.00099454,             0.00099454,             0.00099454
                      6,                0.71013,                0.79494,                0.86375,                0.83389,                0.77685,                 0.8412,                0.62167,                0.93016,                 1.2316,                0.93345,             0.00098083,             0.00098083,             0.00098083
                      7,                0.67059,                0.71328,                0.85104,                0.86952,                0.79073,                0.86248,                0.64875,                0.90697,                 1.0653,                0.91882,             0.00096424,             0.00096424,             0.00096424
                      8,                0.62042,                0.63488,                0.84117,                0.84914,                0.82058,                0.87548,                0.65926,                0.91418,                 1.0514,                0.92167,             0.00094489,             0.00094489,             0.00094489
                      9,                0.59267,                0.59699,                0.83486,                0.88349,                0.79651,                0.86787,                0.65692,                0.89529,                 1.0456,                0.91408,             0.00092288,             0.00092288,             0.00092288
                     10,                0.56392,                0.54862,                0.82874,                0.85568,                0.83161,                0.86827,                0.64606,                0.91978,                 1.0545,                0.91902,             0.00089835,             0.00089835,             0.00089835
                     11,                0.55713,                0.52465,                0.82744,                0.85884,                0.83406,                0.88688,                0.66554,                0.89477,                0.98814,                0.92045,             0.00087146,             0.00087146,             0.00087146
                     12,                0.50339,                0.48655,                0.81709,                0.88351,                0.80567,                  0.885,                0.68009,                0.87019,                 1.0003,                0.90428,             0.00084237,             0.00084237,             0.00084237
                     13,                0.47119,                0.45801,                0.81113,                0.87598,                0.83045,                0.88537,                0.67617,                0.87395,                0.96447,                0.91035,             0.00081126,             0.00081126,             0.00081126
                     14,                 0.4512,                0.43171,                0.80929,                0.88644,                0.82742,                0.88621,                0.67868,                0.85625,                0.98759,                0.90598,             0.00077832,             0.00077832,             0.00077832
                     15,                0.42076,                0.40385,                0.80466,                0.85429,                0.85048,                0.88886,                0.68561,                0.85432,                 1.0047,                0.90639,             0.00074376,             0.00074376,             0.00074376
                     16,                0.40196,                0.39226,                0.80112,                0.89552,                0.83591,                0.88804,                0.68138,                0.84956,                0.93368,                0.90228,             0.00070778,             0.00070778,             0.00070778
                     17,                0.38227,                0.37215,                0.79917,                0.90525,                0.82013,                0.89528,                 0.6865,                0.85321,                0.91998,                0.90291,             0.00067062,             0.00067062,             0.00067062
