                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1632,                  3.744,                0.98836,                0.18974,                0.05476,                0.10788,                0.08672,                 1.3606,                 5.2306,                 1.0913,               0.067601,             0.00017656,             0.00017656
                      2,                 1.0252,                 2.1046,                0.93428,                0.13221,                0.78857,                0.41258,                0.30781,                 1.0404,                 3.3979,                0.93726,               0.034448,             0.00035669,             0.00035669
                      3,                0.90512,                 1.5531,                0.89901,                 0.6994,                0.60692,                0.67452,                0.50302,                0.99368,                 1.9584,                0.92716,              0.0012922,             0.00053463,             0.00053463
                      4,                0.81349,                  1.185,                0.87764,                0.80932,                0.71603,                0.79377,                0.59969,                0.93024,                 1.4861,                0.90949,              0.0005346,              0.0005346,              0.0005346
                      5,                0.75324,                 0.9823,                0.86503,                0.83103,                   0.75,                0.83695,                0.62942,                0.91806,                 1.2772,                0.90916,             0.00052888,             0.00052888,             0.00052888
                      6,                0.70976,                0.86402,                0.85406,                0.85273,                0.77126,                 0.8377,                0.63312,                0.90378,                 1.2229,                0.91131,             0.00052159,             0.00052159,             0.00052159
                      7,                0.65438,                 0.7516,                0.84328,                0.80829,                 0.8087,                 0.8551,                 0.6527,                0.90023,                 1.2323,                 0.9104,             0.00051277,             0.00051277,             0.00051277
                      8,                0.59945,                0.70564,                0.83452,                 0.8398,                0.80663,                0.87117,                0.66638,                0.89041,                 1.1335,                0.90358,             0.00050248,             0.00050248,             0.00050248
                      9,                0.56991,                0.64417,                 0.8284,                0.88098,                0.78687,                0.87532,                0.66274,                0.88641,                 1.0948,                0.90854,             0.00049077,             0.00049077,             0.00049077
                     10,                 0.5376,                0.58581,                0.82314,                0.88679,                0.77989,                0.87581,                0.66628,                0.87715,                 1.0854,                0.90255,             0.00047773,             0.00047773,             0.00047773
                     11,                0.50749,                0.54613,                0.81988,                0.84199,                0.82329,                0.86933,                0.66623,                0.86364,                 1.0553,                0.89683,             0.00046343,             0.00046343,             0.00046343
                     12,                0.47285,                0.50534,                0.81249,                0.87037,                0.82427,                0.88899,                0.67742,                0.84952,                 1.0195,                0.89398,             0.00044796,             0.00044796,             0.00044796
                     13,                 0.4529,                0.48405,                0.80969,                0.88641,                0.82714,                0.88778,                0.68105,                0.85251,                 1.0472,                0.89135,             0.00043142,             0.00043142,             0.00043142
                     14,                0.43174,                0.46203,                0.80824,                0.88041,                0.82511,                0.88861,                0.67488,                0.85583,                 1.0814,                 0.8931,              0.0004139,              0.0004139,              0.0004139
                     15,                0.40628,                0.43481,                0.80161,                0.88542,                0.83628,                 0.8986,                 0.6883,                0.84064,                 1.0144,                0.88857,             0.00039552,             0.00039552,             0.00039552
                     16,                0.38465,                0.41573,                0.79904,                 0.8579,                0.83985,                 0.8933,                0.68674,                0.84841,                 1.0487,                0.89219,             0.00037639,             0.00037639,             0.00037639
                     17,                0.36535,                0.39564,                 0.7979,                0.88244,                0.84097,                0.89662,                0.68442,                0.84377,                  1.009,                0.89099,             0.00035662,             0.00035662,             0.00035662
                     18,                0.34694,                0.38174,                0.79578,                0.87739,                0.83247,                0.88991,                0.68458,                0.83664,                 1.0279,                0.89314,             0.00033635,             0.00033635,             0.00033635
                     19,                 0.3192,                0.35797,                0.79266,                0.89327,                0.82202,                0.90068,                0.68687,                 0.8317,                 1.0034,                0.88547,             0.00031569,             0.00031569,             0.00031569
                     20,                0.30078,                0.34166,                0.78959,                0.89456,                0.82002,                0.89843,                0.69027,                0.83119,                0.98694,                0.88742,             0.00029477,             0.00029477,             0.00029477
                     21,                0.28907,                0.32913,                0.78945,                0.88603,                0.82501,                0.89261,                 0.6893,                0.82697,                 0.9907,                0.88404,             0.00027372,             0.00027372,             0.00027372
                     22,                0.27403,                0.31763,                0.78902,                0.86466,                0.83975,                 0.8985,                0.68866,                 0.8283,                0.96367,                0.88853,             0.00025267,             0.00025267,             0.00025267
                     23,                0.26831,                0.30336,                0.78655,                0.88117,                0.84932,                0.90056,                0.69213,                0.83268,                 0.9916,                0.89216,             0.00023174,             0.00023174,             0.00023174
                     24,                0.25534,                0.29492,                0.78467,                0.88621,                 0.8275,                0.89961,                0.69409,                0.82361,                0.97842,                0.88617,             0.00021108,             0.00021108,             0.00021108
                     25,                0.24153,                0.28374,                0.78511,                 0.8672,                0.85158,                0.90365,                0.70208,                0.81741,                0.95411,                0.88418,             0.00019081,             0.00019081,             0.00019081
                     26,                0.22953,                0.26884,                0.78465,                0.89875,                0.81692,                0.89821,                0.69341,                 0.8246,                0.97355,                0.88516,             0.00017104,             0.00017104,             0.00017104
                     27,                 0.2149,                0.25982,                0.78214,                0.88557,                0.83865,                0.89902,                0.69522,                0.82028,                0.95284,                0.88554,             0.00015191,             0.00015191,             0.00015191
                     28,                 0.2048,                0.25067,                 0.7825,                0.89205,                0.83052,                0.90039,                0.69373,                0.82085,                0.96932,                0.88661,             0.00013353,             0.00013353,             0.00013353
                     29,                0.19693,                0.24253,                0.78229,                0.89166,                0.83246,                0.90151,                0.69553,                0.82504,                0.97081,                0.88772,             0.00011602,             0.00011602,             0.00011602
                     30,                0.18563,                0.23563,                0.77971,                0.90101,                0.82711,                 0.8984,                0.69643,                 0.8204,                0.97141,                0.88656,             9.9472e-05,             9.9472e-05,             9.9472e-05
