                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.96182,                0.92864,                0.96419,                 0.8553,                0.75659,                0.84955,                0.65062,                0.88254,                0.98849,                0.93056,               0.067395,             0.00033575,             0.00033575
                      2,                0.81333,                0.53431,                0.89915,                0.91659,                 0.9026,                0.95878,                0.76433,                 0.7692,                0.52358,                0.88417,                 0.0344,             0.00067446,             0.00067446
                      3,                0.81569,                0.52314,                 0.9007,                0.94171,                0.92246,                0.96706,                0.76292,                0.78732,                0.53617,                0.88981,              0.0014012,               0.001009,               0.001009
                      4,                0.81713,                0.53593,                0.90703,                0.94069,                0.92432,                0.96806,                0.76065,                0.79124,                0.52271,                0.88842,              0.0010053,              0.0010053,              0.0010053
                      5,                0.81106,                0.52912,                0.90788,                0.96058,                0.92758,                0.97321,                0.76594,                0.79597,                0.49624,                0.89066,             0.00099454,             0.00099454,             0.00099454
                      6,                0.82353,                0.52799,                0.90471,                0.95478,                0.91139,                0.96071,                0.75379,                0.78874,                0.52662,                0.89257,             0.00098083,             0.00098083,             0.00098083
                      7,                0.80786,                0.53921,                0.90593,                0.93614,                0.92608,                0.96934,                0.76723,                0.79111,                0.52492,                0.89544,             0.00096424,             0.00096424,             0.00096424
                      8,                0.79544,                0.51227,                0.90212,                0.94067,                0.92678,                 0.9711,                0.76315,                 0.7815,                0.51627,                0.89307,             0.00094489,             0.00094489,             0.00094489
                      9,                0.80616,                0.51281,                0.89601,                0.92538,                0.94341,                0.97432,                0.76763,                0.78679,                0.50587,                0.89082,             0.00092288,             0.00092288,             0.00092288
                     10,                0.79428,                 0.5107,                0.89284,                 0.9555,                0.92989,                0.97307,                0.77724,                0.76379,                0.49248,                  0.885,             0.00089835,             0.00089835,             0.00089835
                     11,                0.79065,                0.49127,                0.89751,                0.94661,                 0.9367,                0.97502,                 0.7803,                0.76563,                0.48864,                0.88634,             0.00087146,             0.00087146,             0.00087146
                     12,                0.78121,                0.49277,                0.89038,                0.94916,                0.94325,                0.97758,                0.77838,                0.76566,                 0.4748,                0.88349,             0.00084237,             0.00084237,             0.00084237
                     13,                0.77574,                0.48676,                0.89055,                0.95254,                 0.9406,                0.97813,                0.77989,                 0.7584,                0.47823,                0.88678,             0.00081126,             0.00081126,             0.00081126
                     14,                0.77029,                0.47009,                0.88938,                0.94935,                0.92607,                0.97003,                0.77522,                0.77877,                 0.4881,                 0.8885,             0.00077832,             0.00077832,             0.00077832
                     15,                0.77017,                0.46818,                0.88426,                0.95701,                 0.9485,                0.97577,                 0.7838,                0.75814,                 0.4666,                0.88593,             0.00074376,             0.00074376,             0.00074376
                     16,                0.75795,                0.46291,                0.88594,                0.96136,                0.94244,                0.97966,                0.79079,                0.75597,                0.45921,                 0.8831,             0.00070778,             0.00070778,             0.00070778
                     17,                 0.7656,                 0.4598,                0.88705,                0.96299,                0.94881,                0.98011,                0.79028,                0.75102,                0.44839,                0.88378,             0.00067062,             0.00067062,             0.00067062
                     18,                0.75095,                0.45247,                0.88391,                0.95445,                0.94988,                0.97747,                0.79054,                0.73891,                0.45858,                 0.8784,             0.00063249,             0.00063249,             0.00063249
                     19,                0.74875,                0.44876,                0.87364,                0.96175,                0.94456,                0.97998,                0.78815,                0.73975,                0.45878,                0.87906,             0.00059364,             0.00059364,             0.00059364
                     20,                0.73188,                0.42803,                0.87479,                0.94936,                 0.9443,                0.97747,                0.78981,                0.74725,                 0.4308,                0.88013,              0.0005543,              0.0005543,              0.0005543
                     21,                0.73145,                0.42889,                 0.8744,                0.96114,                0.94159,                0.97806,                0.79563,                0.74185,                0.43725,                0.87801,             0.00051471,             0.00051471,             0.00051471
                     22,                0.71874,                0.42839,                0.86862,                0.94514,                0.95028,                  0.978,                0.79312,                0.74359,                0.47875,                0.87807,             0.00047513,             0.00047513,             0.00047513
                     23,                0.70889,                0.41424,                0.87228,                 0.9612,                0.94773,                0.97929,                0.80195,                0.72715,                0.42324,                0.87594,             0.00043579,             0.00043579,             0.00043579
                     24,                0.71115,                0.40988,                0.86629,                 0.9575,                0.94352,                0.97964,                0.80133,                0.72353,                0.41825,                0.87164,             0.00039694,             0.00039694,             0.00039694
                     25,                0.70477,                0.39976,                0.86532,                0.96622,                 0.9401,                0.98255,                0.80464,                0.73259,                0.43838,                0.87718,             0.00035881,             0.00035881,             0.00035881
                     26,                0.70352,                0.39704,                0.86283,                0.97165,                0.94673,                 0.9824,                0.80679,                0.72498,                0.40898,                0.87335,             0.00032164,             0.00032164,             0.00032164
                     27,                0.69781,                0.39383,                0.86376,                0.96355,                0.95066,                0.98084,                0.80377,                0.72099,                0.40135,                0.87616,             0.00028567,             0.00028567,             0.00028567
                     28,                0.69356,                 0.3919,                0.86491,                0.95285,                0.95658,                0.98233,                0.80681,                0.71523,                 0.4044,                 0.8721,              0.0002511,              0.0002511,              0.0002511
