                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1906,                 7.0519,                 1.0047,                0.28586,                 0.1807,                0.20733,                 0.1499,                 1.2066,                 9.8235,                 1.0398,               0.067756,             0.00033202,             0.00033202
                      2,                 1.0398,                 3.6268,                0.95374,                 0.6934,                0.28893,                0.50397,                0.36139,                 1.1528,                 6.1306,                 0.9877,               0.034762,             0.00067074,             0.00067074
                      3,                 0.9594,                  2.883,                0.93272,                 0.6414,                0.65904,                0.65763,                0.47673,                  1.032,                 3.8259,                0.95842,              0.0017629,              0.0010053,              0.0010053
                      4,                0.86551,                 2.3087,                0.90182,                0.77443,                 0.7052,                0.78018,                0.56317,                0.98563,                 2.7961,                0.94485,              0.0010053,              0.0010053,              0.0010053
                      5,                 0.8162,                 1.9808,                 0.8914,                0.80029,                0.72511,                0.81907,                0.60913,                0.95809,                 2.6401,                0.93488,             0.00099454,             0.00099454,             0.00099454
                      6,                0.77153,                 1.7657,                0.87711,                0.82598,                0.76093,                0.83862,                0.61497,                0.95166,                 2.5101,                0.94042,             0.00098083,             0.00098083,             0.00098083
                      7,                0.73589,                 1.6042,                0.86987,                0.83049,                0.70859,                0.79595,                0.58609,                0.93751,                  2.702,                0.92617,             0.00096424,             0.00096424,             0.00096424
                      8,                0.69673,                 1.4771,                0.86085,                0.81391,                0.79762,                0.84439,                0.62876,                0.93191,                 2.5586,                 0.9316,             0.00094489,             0.00094489,             0.00094489
                      9,                0.66176,                 1.3671,                0.85103,                0.85032,                0.76573,                0.83738,                0.62495,                0.91519,                 2.4898,                 0.9194,             0.00092288,             0.00092288,             0.00092288
                     10,                0.63156,                 1.2503,                  0.843,                 0.8612,                0.80929,                0.85939,                0.64264,                 0.9011,                 2.2694,                0.92338,             0.00089835,             0.00089835,             0.00089835
                     11,                0.60076,                  1.151,                0.83867,                0.87386,                0.83334,                0.88519,                 0.6497,                0.94402,                 2.2106,                0.93439,             0.00087146,             0.00087146,             0.00087146
                     12,                0.57313,                 1.1027,                0.83145,                 0.8941,                0.81264,                0.86778,                0.66053,                0.88902,                 2.2922,                0.91623,             0.00084237,             0.00084237,             0.00084237
                     13,                0.54162,                 1.0524,                0.82493,                0.88796,                0.80698,                0.86505,                 0.6581,                  0.904,                 2.2854,                0.92048,             0.00081126,             0.00081126,             0.00081126
                     14,                0.51581,                0.98513,                0.82199,                0.89944,                0.80626,                 0.8842,                0.67365,                0.87242,                 2.1944,                 0.9125,             0.00077832,             0.00077832,             0.00077832
                     15,                0.48721,                0.92912,                0.81493,                0.88962,                0.83975,                0.89105,                0.68826,                0.87279,                 2.1708,                 0.9072,             0.00074376,             0.00074376,             0.00074376
                     16,                0.46235,                0.87939,                0.80999,                0.90953,                0.81076,                0.88399,                0.67793,                0.87385,                 2.1942,                0.90909,             0.00070778,             0.00070778,             0.00070778
                     17,                 0.4423,                 0.8367,                0.80788,                0.93526,                0.80248,                0.89337,                 0.6809,                0.86741,                 2.0011,                0.91232,             0.00067062,             0.00067062,             0.00067062
                     18,                0.40312,                0.78216,                0.80342,                 0.9046,                0.83277,                0.89554,                0.68596,                0.86667,                 2.1014,                0.90814,             0.00063249,             0.00063249,             0.00063249
                     19,                0.38614,                0.75375,                0.80007,                0.88558,                0.83791,                0.89077,                0.68286,                0.85912,                 2.0975,                0.91029,             0.00059364,             0.00059364,             0.00059364
                     20,                0.36893,                0.71958,                0.79653,                0.90755,                0.80597,                0.89651,                0.69014,                0.86378,                 2.0681,                 0.9122,              0.0005543,              0.0005543,              0.0005543
                     21,                0.34387,                0.68019,                0.79528,                 0.9118,                0.82684,                0.89532,                0.68657,                0.85004,                 1.9882,                0.90955,             0.00051471,             0.00051471,             0.00051471
                     22,                0.32303,                0.64942,                0.79386,                0.93198,                0.82202,                0.90489,                0.69547,                0.85204,                 1.9193,                0.90982,             0.00047513,             0.00047513,             0.00047513
                     23,                0.30618,                0.61658,                0.79059,                0.87725,                0.85045,                0.90714,                0.69876,                0.84679,                 1.9604,                 0.9088,             0.00043579,             0.00043579,             0.00043579
                     24,                0.28163,                 0.5843,                0.78709,                0.92872,                0.81711,                0.90944,                0.70141,                0.84702,                 1.9258,                0.90817,             0.00039694,             0.00039694,             0.00039694
                     25,                0.27114,                0.56069,                0.78701,                0.89649,                0.83721,                0.90377,                0.70114,                0.84624,                 2.0083,                0.90659,             0.00035881,             0.00035881,             0.00035881
                     26,                0.25649,                0.53736,                0.78669,                0.90366,                0.82997,                0.90601,                0.70649,                0.83909,                 2.0242,                0.90631,             0.00032164,             0.00032164,             0.00032164
                     27,                0.23916,                0.50829,                0.78405,                0.90618,                0.82898,                0.90555,                0.70166,                0.83609,                 1.9467,                0.90305,             0.00028567,             0.00028567,             0.00028567
                     28,                0.22224,                0.48784,                0.78358,                0.89057,                0.84214,                  0.906,                0.70111,                0.83998,                 1.9635,                0.90938,              0.0002511,              0.0002511,              0.0002511
