                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1898,                 5.9842,                  1.004,                0.20059,                0.10667,                0.13437,                  0.101,                 1.1733,                 8.7037,                 1.0284,               0.067756,             0.00033202,             0.00033202
                      2,                  1.023,                 3.1283,                0.95118,                0.51365,                0.37044,                0.46759,                0.31941,                 1.1008,                 5.6968,                0.98582,               0.034762,             0.00067074,             0.00067074
                      3,                0.94794,                 2.4767,                0.92432,                0.72747,                0.64499,                0.73485,                 0.5238,                 1.0377,                 3.1968,                0.95193,              0.0017629,              0.0010053,              0.0010053
                      4,                 0.8633,                 1.9598,                0.90162,                0.67076,                0.61678,                0.65584,                  0.475,                 1.0385,                 3.4001,                0.97261,              0.0010053,              0.0010053,              0.0010053
                      5,                0.82312,                 1.7344,                0.89393,                0.79172,                0.74469,                0.82657,                0.60846,                0.98249,                 2.2736,                0.95233,             0.00099454,             0.00099454,             0.00099454
                      6,                0.78055,                 1.5399,                0.87849,                0.81248,                0.77066,                0.83911,                0.61701,                0.97361,                 2.0519,                0.94262,             0.00098083,             0.00098083,             0.00098083
                      7,                0.76555,                 1.3919,                0.87468,                0.83687,                0.77629,                0.84891,                 0.6275,                 0.9505,                 2.2603,                0.93706,             0.00096424,             0.00096424,             0.00096424
                      8,                0.69496,                 1.2544,                0.86348,                0.87267,                0.74063,                0.82483,                0.60089,                0.99326,                 2.3696,                0.94893,             0.00094489,             0.00094489,             0.00094489
                      9,                0.66788,                  1.166,                 0.8549,                0.84277,                0.77719,                  0.841,                0.63431,                0.93242,                 2.1701,                0.94567,             0.00092288,             0.00092288,             0.00092288
                     10,                0.64825,                 1.0947,                0.84922,                0.88359,                0.77434,                0.85528,                0.64402,                0.91067,                 2.1139,                0.93248,             0.00089835,             0.00089835,             0.00089835
                     11,                0.60195,                0.99458,                0.84454,                0.85578,                0.82052,                0.87443,                0.66194,                0.91826,                 1.9675,                0.93909,             0.00087146,             0.00087146,             0.00087146
                     12,                0.58521,                 1.0065,                0.83785,                0.84893,                0.79918,                0.84769,                0.63457,                0.91486,                 2.0289,                0.93738,             0.00084237,             0.00084237,             0.00084237
                     13,                0.54538,                0.91439,                0.83047,                0.85954,                0.81102,                0.86814,                0.65656,                0.91737,                  1.938,                0.92359,             0.00081126,             0.00081126,             0.00081126
                     14,                 0.5165,                0.85594,                0.82627,                0.86473,                0.81173,                0.87808,                0.65545,                 0.8957,                 1.8563,                0.92739,             0.00077832,             0.00077832,             0.00077832
                     15,                0.50232,                0.82204,                0.81995,                0.87137,                0.81946,                0.87852,                0.66757,                0.89044,                 1.9072,                0.93013,             0.00074376,             0.00074376,             0.00074376
                     16,                0.46624,                0.78492,                0.81404,                0.89892,                0.78632,                0.87171,                0.66417,                0.89108,                 1.9368,                0.93144,             0.00070778,             0.00070778,             0.00070778
                     17,                 0.4522,                0.75677,                0.81292,                0.87737,                0.82491,                0.88783,                0.67082,                0.88191,                  1.825,                0.92985,             0.00067062,             0.00067062,             0.00067062
                     18,                0.42756,                0.71739,                0.80998,                0.88819,                0.82744,                0.88344,                0.67404,                0.88091,                 1.8068,                0.92661,             0.00063249,             0.00063249,             0.00063249
                     19,                0.40949,                 0.6888,                0.80613,                0.89189,                0.83597,                0.88724,                0.67677,                0.87272,                 1.7541,                0.92608,             0.00059364,             0.00059364,             0.00059364
                     20,                0.38544,                0.64935,                0.80296,                0.89277,                0.81727,                0.88892,                0.67604,                0.87446,                 1.7942,                0.92608,              0.0005543,              0.0005543,              0.0005543
                     21,                0.37746,                0.64106,                0.80152,                0.89945,                 0.8142,                0.88564,                0.68062,                0.87875,                 1.7396,                0.92842,             0.00051471,             0.00051471,             0.00051471
                     22,                0.34608,                 0.5992,                0.79854,                0.89347,                0.79446,                0.87357,                0.67141,                0.87228,                 1.7821,                0.92993,             0.00047513,             0.00047513,             0.00047513
                     23,                0.32821,                0.56799,                0.79547,                0.87814,                0.83254,                0.89406,                0.68064,                0.87057,                 1.7184,                0.92754,             0.00043579,             0.00043579,             0.00043579
                     24,                0.30961,                0.54595,                0.79165,                0.91455,                0.81382,                0.89628,                0.68956,                0.85431,                 1.6076,                0.92044,             0.00039694,             0.00039694,             0.00039694
                     25,                0.29856,                0.52572,                0.79179,                0.91237,                0.80484,                0.88848,                0.68244,                0.85897,                  1.693,                0.92356,             0.00035881,             0.00035881,             0.00035881
                     26,                0.27528,                0.49242,                0.79018,                0.90363,                0.81955,                0.88922,                  0.686,                0.85737,                 1.6837,                0.92849,             0.00032164,             0.00032164,             0.00032164
                     27,                0.25927,                0.46707,                0.78692,                0.90256,                0.81399,                0.89193,                0.68503,                0.84595,                 1.6514,                0.92114,             0.00028567,             0.00028567,             0.00028567
                     28,                0.24078,                0.44373,                0.78596,                0.90164,                 0.8179,                0.89076,                 0.6867,                0.85122,                 1.6382,                0.92333,              0.0002511,              0.0002511,              0.0002511
                     29,                0.22929,                0.42523,                0.78563,                0.86813,                0.84972,                0.89614,                0.69051,                0.84738,                 1.6318,                0.92348,             0.00021816,             0.00021816,             0.00021816
                     30,                0.21667,                0.40567,                0.78239,                0.90315,                0.81772,                 0.8939,                0.69148,                0.84948,                 1.6473,                0.92409,             0.00018705,             0.00018705,             0.00018705
                     31,                0.21133,                0.39114,                0.78454,                0.91956,                0.79548,                0.89194,                0.68705,                0.84614,                 1.6433,                0.92462,             0.00015796,             0.00015796,             0.00015796
                     32,                0.19655,                0.37344,                0.78388,                0.86646,                0.84607,                0.89403,                0.68964,                0.84467,                 1.6452,                0.92276,             0.00013107,             0.00013107,             0.00013107
                     33,                0.18348,                0.35672,                0.78127,                0.90474,                0.80522,                0.89102,                0.68859,                0.84544,                 1.6347,                0.92327,             0.00010655,             0.00010655,             0.00010655
                     34,                 0.1773,                 0.3428,                0.78147,                0.92282,                0.78927,                 0.8901,                0.68568,                0.84295,                 1.6484,                0.92178,             8.4538e-05,             8.4538e-05,             8.4538e-05
                     35,                0.16906,                0.33345,                0.78036,                0.89906,                0.80965,                0.89047,                0.68808,                0.84317,                 1.6478,                0.92352,             6.5182e-05,             6.5182e-05,             6.5182e-05
