                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1718,                 3.3981,                0.98868,                0.22467,                0.29167,                0.23919,                0.17758,                 1.0826,                 4.5121,                0.95441,               0.067756,             0.00033202,             0.00033202
                      2,                 1.0143,                 1.8203,                0.94128,                0.49464,                0.37089,                0.47534,                0.34238,                 1.1082,                 3.1225,                0.97699,               0.034762,             0.00067074,             0.00067074
                      3,                0.92453,                 1.3909,                0.91508,                0.60602,                0.62866,                0.66323,                0.48053,                 1.0098,                 1.8511,                0.95768,              0.0017629,              0.0010053,              0.0010053
                      4,                0.84136,                 1.0971,                0.89351,                0.70894,                0.68713,                0.75577,                 0.5555,                0.99228,                  1.767,                0.94558,              0.0010053,              0.0010053,              0.0010053
                      5,                0.79245,                0.93331,                0.88223,                0.78514,                0.69831,                 0.7827,                0.58397,                0.95883,                 1.2982,                0.94118,             0.00099454,             0.00099454,             0.00099454
                      6,                 0.7354,                0.81115,                0.86738,                0.81015,                0.73184,                  0.818,                0.61533,                0.92203,                 1.1994,                0.92862,             0.00098083,             0.00098083,             0.00098083
                      7,                0.68241,                0.70301,                0.85497,                0.86701,                   0.78,                0.87239,                0.65713,                0.89168,                 1.0678,                0.91198,             0.00096424,             0.00096424,             0.00096424
                      8,                0.62804,                0.63235,                0.84314,                0.80497,                0.78324,                0.85302,                0.64019,                0.91206,                 1.1791,                0.91756,             0.00094489,             0.00094489,             0.00094489
                      9,                0.59924,                0.60112,                0.83846,                0.85316,                  0.799,                0.85511,                0.64143,                0.89461,                 1.0479,                0.91411,             0.00092288,             0.00092288,             0.00092288
                     10,                0.56996,                0.56127,                0.82983,                0.86601,                0.78389,                 0.8631,                0.65641,                0.89274,                  1.107,                0.91866,             0.00089835,             0.00089835,             0.00089835
                     11,                0.52643,                0.50617,                0.82554,                0.84942,                0.81309,                0.87843,                0.66742,                0.88046,                  1.045,                 0.9155,             0.00087146,             0.00087146,             0.00087146
                     12,                0.48973,                0.47311,                0.81755,                0.87097,                 0.7809,                 0.8742,                0.66818,                0.86531,                  1.015,                0.90768,             0.00084237,             0.00084237,             0.00084237
                     13,                0.46783,                 0.4549,                0.81274,                0.89542,                 0.7962,                0.89259,                0.67949,                 0.8878,                0.98532,                0.91062,             0.00081126,             0.00081126,             0.00081126
                     14,                0.44143,                0.42909,                0.81045,                0.88447,                0.80325,                0.88724,                0.67778,                0.86665,                0.95467,                0.90766,             0.00077832,             0.00077832,             0.00077832
                     15,                0.43205,                0.40993,                0.80616,                0.86169,                0.83838,                0.88855,                0.68063,                0.86087,                0.96464,                0.90643,             0.00074376,             0.00074376,             0.00074376
                     16,                0.39916,                0.38323,                0.80098,                0.85362,                0.83946,                0.88913,                0.68549,                0.85629,                0.97797,                0.90209,             0.00070778,             0.00070778,             0.00070778
                     17,                0.37383,                0.36662,                 0.7986,                0.89376,                0.81747,                0.88985,                0.68104,                0.85175,                0.93769,                0.90482,             0.00067062,             0.00067062,             0.00067062
                     18,                0.34362,                0.34083,                0.79561,                0.89109,                0.80807,                0.89094,                 0.6868,                0.84554,                0.92106,                 0.9064,             0.00063249,             0.00063249,             0.00063249
                     19,                0.34154,                0.33316,                0.79415,                0.88747,                0.82382,                0.88809,                0.68512,                0.83458,                0.90817,                 0.9021,             0.00059364,             0.00059364,             0.00059364
                     20,                0.32285,                0.32275,                0.79114,                0.89157,                0.81989,                 0.8906,                0.68535,                0.83763,                0.89674,                0.89954,              0.0005543,              0.0005543,              0.0005543
                     21,                0.30677,                0.30685,                0.79061,                0.86175,                0.83777,                0.89744,                0.69879,                0.84129,                0.89031,                0.90315,             0.00051471,             0.00051471,             0.00051471
                     22,                0.29033,                0.29073,                0.78943,                0.85893,                0.83314,                0.89176,                0.69034,                 0.8401,                0.89778,                  0.902,             0.00047513,             0.00047513,             0.00047513
                     23,                0.27684,                0.27915,                0.78694,                0.88457,                0.82072,                0.89365,                0.69604,                0.84216,                0.91129,                 0.9015,             0.00043579,             0.00043579,             0.00043579
                     24,                0.25833,                 0.2674,                0.78438,                0.87511,                0.83892,                0.89975,                 0.7022,                0.82519,                0.88344,                0.89904,             0.00039694,             0.00039694,             0.00039694
                     25,                0.24641,                0.25584,                0.78483,                0.89293,                0.83385,                  0.895,                0.69599,                0.83542,                0.90765,                0.90263,             0.00035881,             0.00035881,             0.00035881
                     26,                0.23026,                0.24427,                0.78406,                  0.904,                0.81334,                0.89666,                0.69604,                0.82917,                0.88831,                0.90077,             0.00032164,             0.00032164,             0.00032164
                     27,                0.21918,                0.23305,                0.78199,                0.90895,                0.79832,                0.89169,                0.69748,                0.82281,                0.90339,                0.89875,             0.00028567,             0.00028567,             0.00028567
                     28,                0.21098,                0.22661,                0.78216,                0.90312,                0.81579,                0.89382,                0.69931,                0.82238,                0.89337,                0.89965,              0.0002511,              0.0002511,              0.0002511
                     29,                0.19986,                0.21499,                0.78162,                0.91848,                0.79975,                0.89492,                0.69697,                0.82587,                0.90283,                0.90081,             0.00021816,             0.00021816,             0.00021816
