                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3544,                 3.3329,                 1.1056,                0.06309,                0.53267,                0.10724,                0.06394,                 1.6404,                 12.723,                 1.5886,               0.070682,              0.0032576,              0.0032576
                      2,                 1.3117,                 2.2505,                 1.1408,                0.15935,                0.20886,                0.11668,                0.05536,                  1.731,                 99.725,                 1.6062,               0.040672,              0.0065809,              0.0065809
                      3,                 1.3004,                 2.0841,                 1.1242,                0.01237,                0.19657,                0.00878,                 0.0036,                 2.6156,                 8.5576,                 2.2361,               0.010621,              0.0098638,              0.0098638
                      4,                 1.2425,                 1.8772,                 1.0983,                0.38872,                0.27393,                0.23751,                0.12991,                 1.6033,                 15.402,                 1.3731,              0.0098632,              0.0098632,              0.0098632
                      5,                 1.1757,                 1.6271,                 1.0692,                0.55865,                 0.3302,                0.33649,                0.21927,                 1.3152,                 4.1798,                 1.1732,              0.0097577,              0.0097577,              0.0097577
                      6,                 1.0587,                 1.4102,                 1.0259,                0.60319,                0.50239,                0.48884,                0.33793,                 1.2391,                 2.3202,                 1.1494,              0.0096232,              0.0096232,              0.0096232
                      7,                 1.0186,                 1.2714,                 1.0041,                0.75757,                 0.5687,                0.68013,                 0.4535,                 1.2178,                 1.7678,                  1.109,              0.0094605,              0.0094605,              0.0094605
                      8,                0.94837,                  1.109,                0.98203,                0.55138,                0.54311,                0.62337,                0.41639,                 1.1876,                 2.2719,                 1.0966,              0.0092706,              0.0092706,              0.0092706
                      9,                0.95174,                 1.0888,                  0.973,                0.73375,                0.54911,                0.67038,                0.45813,                 1.1321,                 2.0501,                 1.0757,              0.0090546,              0.0090546,              0.0090546
                     10,                0.88292,                0.95665,                0.95268,                0.79627,                0.69246,                0.76005,                0.52224,                 1.1159,                 1.3784,                 1.0617,               0.008814,               0.008814,               0.008814
                     11,                0.84891,                0.87278,                0.94241,                  0.788,                0.53354,                0.64082,                0.45207,                 1.1056,                 1.6899,                 1.0422,              0.0085502,              0.0085502,              0.0085502
                     12,                0.80343,                0.81199,                0.92076,                0.64578,                0.65402,                0.64073,                0.45347,                 1.1006,                 2.0122,                 1.0656,              0.0082648,              0.0082648,              0.0082648
                     13,                0.77293,                0.78608,                 0.9108,                0.68418,                0.66018,                0.71431,                0.49938,                 1.1058,                 1.4467,                 1.0711,              0.0079595,              0.0079595,              0.0079595
                     14,                0.74986,                0.73202,                0.90317,                0.80435,                0.70406,                0.71925,                0.52082,                 1.0148,                 1.4872,                 1.0153,              0.0076364,              0.0076364,              0.0076364
                     15,                0.71897,                0.68381,                0.89268,                 0.8232,                0.68813,                0.78324,                0.56951,                 1.0514,                 1.3541,                 1.0411,              0.0072973,              0.0072973,              0.0072973
                     16,                0.68608,                0.64148,                0.88579,                0.78425,                0.74321,                0.81466,                0.59033,                0.99185,                 1.2439,                  1.007,              0.0069443,              0.0069443,              0.0069443
                     17,                0.64398,                0.57072,                0.87308,                0.84629,                0.69635,                0.79441,                0.56802,                 1.0004,                 1.2284,                 1.0157,              0.0065796,              0.0065796,              0.0065796
                     18,                 0.6123,                0.54165,                0.86454,                0.88069,                0.72027,                0.80876,                 0.6004,                0.98147,                 1.2391,                 1.0034,              0.0062056,              0.0062056,              0.0062056
                     19,                0.57948,                0.51651,                0.85391,                0.85801,                0.66678,                0.79268,                0.58479,                0.97577,                 1.2293,                 1.0121,              0.0058244,              0.0058244,              0.0058244
                     20,                0.54113,                0.49383,                0.84585,                0.86214,                0.70543,                0.81217,                0.60187,                 0.9652,                 1.2314,                 1.0013,              0.0054384,              0.0054384,              0.0054384
                     21,                0.53372,                0.46866,                0.84247,                0.87034,                0.68833,                0.80071,                0.59357,                0.97618,                 1.2536,                  1.007,                0.00505,                0.00505,                0.00505
                     22,                0.50288,                0.44297,                0.83661,                 0.8537,                0.73046,                0.82413,                0.61477,                0.94908,                 1.1884,                0.99647,              0.0046616,              0.0046616,              0.0046616
                     23,                0.46832,                0.41772,                0.82878,                0.87549,                0.73774,                 0.8339,                0.61003,                0.93917,                 1.1501,                0.98957,              0.0042756,              0.0042756,              0.0042756
                     24,                0.43754,                0.39386,                0.82204,                0.81192,                0.71664,                0.80497,                0.60896,                0.93177,                 1.1799,                0.99278,              0.0038944,              0.0038944,              0.0038944
                     25,                0.42657,                0.38287,                0.81879,                0.86008,                0.75282,                0.84017,                0.63505,                0.92252,                 1.1463,                0.98059,              0.0035204,              0.0035204,              0.0035204
                     26,                0.38414,                0.35058,                0.81428,                0.82315,                0.74525,                0.82455,                0.62257,                0.92274,                 1.1533,                0.98357,              0.0031557,              0.0031557,              0.0031557
                     27,                0.35727,                0.33169,                  0.807,                0.87864,                0.70467,                0.83322,                0.62859,                 0.9024,                 1.1698,                0.97913,              0.0028027,              0.0028027,              0.0028027
                     28,                0.34092,                0.32007,                0.80446,                0.85223,                0.73077,                0.82411,                0.63027,                0.90543,                 1.1658,                 0.9786,              0.0024636,              0.0024636,              0.0024636
                     29,                 0.3101,                0.29846,                0.80138,                0.86491,                0.74464,                0.83512,                0.63126,                0.90364,                 1.1221,                0.98458,              0.0021405,              0.0021405,              0.0021405
                     30,                0.28563,                 0.2803,                0.79646,                0.81398,                0.77346,                0.82731,                0.62872,                0.89481,                 1.1418,                0.98023,              0.0018352,              0.0018352,              0.0018352
