                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1614,                 2.8366,                 0.9852,                0.22844,                0.34747,                0.26708,                0.19605,                 1.1096,                 3.6492,                0.96019,               0.067756,             0.00033202,             0.00033202
                      2,                0.99613,                 1.4913,                0.93881,                0.15662,                0.79789,                0.42271,                0.30503,                 1.0699,                 2.8983,                0.95783,               0.034762,             0.00067074,             0.00067074
                      3,                0.92191,                 1.1925,                 0.9211,                 0.6177,                0.65459,                0.67057,                0.47655,                 1.0225,                  1.543,                0.95258,              0.0017629,              0.0010053,              0.0010053
                      4,                0.83014,                0.93249,                0.89358,                0.79788,                0.71007,                0.79591,                0.58558,                0.95838,                 1.1807,                0.94844,              0.0010053,              0.0010053,              0.0010053
                      5,                0.77892,                 0.7881,                0.88396,                0.77384,                0.74021,                0.80081,                0.59523,                0.94473,                 1.1042,                 0.9399,             0.00099454,             0.00099454,             0.00099454
                      6,                0.71383,                0.70234,                0.86686,                 0.7965,                0.75861,                0.82855,                0.61533,                 0.9372,                 1.0779,                0.93925,             0.00098083,             0.00098083,             0.00098083
                      7,                0.69217,                0.63121,                 0.8582,                0.77997,                0.73021,                0.81782,                0.60408,                0.94893,                 1.0797,                0.93691,             0.00096424,             0.00096424,             0.00096424
                      8,                 0.6426,                0.56121,                0.85095,                0.82501,                0.76194,                0.83645,                0.61571,                0.92769,                0.99941,                0.93412,             0.00094489,             0.00094489,             0.00094489
                      9,                0.60719,                0.53941,                0.84006,                 0.8662,                0.76372,                0.86557,                 0.6459,                0.91694,                0.96143,                0.92966,             0.00092288,             0.00092288,             0.00092288
                     10,                0.59167,                0.50231,                0.83649,                0.86055,                0.80953,                 0.8767,                0.64682,                0.92315,                 1.0209,                0.93849,             0.00089835,             0.00089835,             0.00089835
                     11,                0.54529,                0.47619,                0.83011,                0.89768,                 0.7749,                0.86208,                 0.6556,                0.88102,                0.89969,                0.92602,             0.00087146,             0.00087146,             0.00087146
                     12,                0.50316,                0.43696,                0.82134,                0.87063,                0.81773,                0.88332,                0.66933,                 0.8857,                0.88777,                0.92656,             0.00084237,             0.00084237,             0.00084237
                     13,                0.49401,                0.41575,                 0.8183,                0.84773,                 0.8198,                0.88604,                0.66768,                0.90682,                0.87859,                0.93545,             0.00081126,             0.00081126,             0.00081126
                     14,                0.46823,                0.38647,                0.81412,                0.89863,                0.81303,                0.88726,                0.67524,                0.88839,                 0.8474,                0.93481,             0.00077832,             0.00077832,             0.00077832
                     15,                0.44232,                0.36389,                0.80906,                0.85235,                0.80899,                0.87977,                0.67083,                0.87371,                0.85982,                0.92622,             0.00074376,             0.00074376,             0.00074376
                     16,                0.41733,                0.34794,                0.80406,                0.92274,                0.79078,                0.88982,                0.68641,                0.86997,                0.83314,                0.92462,             0.00070778,             0.00070778,             0.00070778
                     17,                 0.3934,                0.32983,                0.80177,                0.89188,                0.81977,                0.89292,                0.68245,                0.86039,                0.82331,                0.92203,             0.00067062,             0.00067062,             0.00067062
                     18,                0.37347,                0.31817,                0.79904,                0.89385,                0.80655,                0.88391,                0.68062,                0.85918,                0.87263,                0.93033,             0.00063249,             0.00063249,             0.00063249
                     19,                0.36488,                   0.31,                0.79712,                0.90404,                0.80393,                0.89316,                0.68299,                0.85507,                0.77809,                0.92754,             0.00059364,             0.00059364,             0.00059364
                     20,                0.33908,                0.29266,                0.79351,                0.89042,                0.81968,                0.88711,                0.68439,                0.84825,                0.79747,                0.91961,              0.0005543,              0.0005543,              0.0005543
                     21,                 0.3277,                0.28987,                0.79355,                0.87817,                0.84153,                0.89127,                0.68715,                0.84786,                0.79638,                0.92602,             0.00051471,             0.00051471,             0.00051471
                     22,                0.31058,                0.27254,                0.79264,                0.88623,                0.79638,                0.87867,                0.68208,                0.84728,                0.79668,                  0.925,             0.00047513,             0.00047513,             0.00047513
                     23,                0.29052,                0.25744,                0.78878,                0.89339,                0.83238,                0.89589,                0.69105,                 0.8498,                0.79985,                0.92625,             0.00043579,             0.00043579,             0.00043579
                     24,                0.27619,                 0.2476,                0.78551,                0.90637,                0.81867,                0.90154,                0.69825,                0.84253,                0.75003,                  0.924,             0.00039694,             0.00039694,             0.00039694
                     25,                 0.2649,                0.23592,                0.78586,                0.88454,                0.83837,                0.89563,                0.69591,                0.84201,                0.77246,                0.92389,             0.00035881,             0.00035881,             0.00035881
                     26,                0.24564,                0.21893,                 0.7845,                0.88044,                0.82997,                0.89747,                0.70057,                0.83736,                0.77348,                 0.9225,             0.00032164,             0.00032164,             0.00032164
                     27,                0.23287,                0.21227,                0.78233,                0.90133,                 0.8268,                0.89894,                0.69944,                0.84098,                0.77023,                0.92534,             0.00028567,             0.00028567,             0.00028567
                     28,                0.21981,                0.20264,                0.78195,                0.91818,                 0.8152,                0.90093,                0.69952,                0.83379,                0.75126,                0.92405,              0.0002511,              0.0002511,              0.0002511
                     29,                0.20704,                0.19178,                0.78133,                0.90154,                0.82858,                0.90206,                0.69851,                0.83259,                0.74936,                0.92278,             0.00021816,             0.00021816,             0.00021816
                     30,                0.19922,                0.18619,                0.77848,                0.90369,                0.82266,                0.90287,                0.70186,                0.83135,                0.75599,                0.92103,             0.00018705,             0.00018705,             0.00018705
                     31,                0.19479,                0.17983,                0.78076,                0.90081,                0.82803,                0.90148,                0.70467,                0.83274,                0.74671,                0.92397,             0.00015796,             0.00015796,             0.00015796
                     32,                0.18047,                0.17023,                0.77997,                0.89025,                0.83993,                0.90131,                0.69942,                0.82987,                0.74121,                0.92264,             0.00013107,             0.00013107,             0.00013107
                     33,                0.16678,                0.16155,                0.77784,                0.90718,                 0.8298,                0.90062,                0.70118,                0.83116,                0.74988,                0.92399,             0.00010655,             0.00010655,             0.00010655
                     34,                0.16068,                0.15661,                0.77811,                0.88984,                0.84651,                0.90105,                0.70084,                0.82702,                0.74164,                0.92312,             8.4538e-05,             8.4538e-05,             8.4538e-05
                     35,                0.15376,                0.15157,                0.77671,                0.90863,                0.82518,                0.90132,                0.69999,                0.82744,                0.74093,                0.92298,             6.5182e-05,             6.5182e-05,             6.5182e-05
                     36,                0.15028,                0.14878,                 0.7778,                0.89526,                0.83336,                0.90023,                0.69785,                0.82828,                0.73978,                0.92385,             4.8597e-05,             4.8597e-05,             4.8597e-05
