                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3253,                 3.2385,                 1.1014,                0.02745,                0.19633,                0.02986,                0.01476,                 1.7148,                 14.485,                 1.5834,               0.070142,              0.0027182,              0.0027182
                      2,                 1.2557,                 2.1192,                 1.1114,                 0.3996,                0.09422,                0.04708,                0.02183,                 1.8565,                 65.551,                 1.6906,               0.039582,              0.0054912,              0.0054912
                      3,                 1.2133,                 1.8579,                 1.0857,                0.38505,                0.10795,                0.10848,                0.06725,                 1.7098,                 66.593,                 1.5925,              0.0089881,              0.0082305,              0.0082305
                      4,                 1.1225,                 1.5892,                 1.0553,                0.04689,                0.19928,                0.02236,                  0.011,                 1.7279,                  29.44,                 1.4343,              0.0082301,              0.0082301,              0.0082301
                      5,                 1.0418,                 1.3981,                 1.0233,                0.26993,                0.32693,                 0.2277,                0.14335,                 1.3674,                 9.8416,                 1.2323,              0.0081421,              0.0081421,              0.0081421
                      6,                0.98749,                 1.2133,                0.99525,                0.40162,                0.34982,                0.37674,                0.25086,                 1.1683,                 3.6852,                 1.1278,              0.0080298,              0.0080298,              0.0080298
                      7,                0.92293,                 1.1395,                0.96587,                0.58092,                0.55198,                 0.5542,                0.39445,                 1.1405,                 2.5637,                   1.09,               0.007894,               0.007894,               0.007894
                      8,                0.89778,                 1.0301,                0.95659,                0.57067,                0.48745,                0.54042,                0.37622,                 1.2873,                 2.2771,                  1.142,              0.0077356,              0.0077356,              0.0077356
                      9,                0.86464,                0.94448,                0.93871,                0.69636,                0.58165,                0.65167,                0.45152,                 1.1288,                 1.6693,                 1.0613,              0.0075554,              0.0075554,              0.0075554
                     10,                0.82453,                0.84628,                 0.9276,                0.75641,                0.62911,                0.70305,                0.49798,                 1.0715,                 2.2012,                   1.06,              0.0073546,              0.0073546,              0.0073546
                     11,                0.79028,                0.80043,                0.91541,                0.82234,                0.63201,                0.71923,                0.51233,                 1.0389,                 1.5378,                 1.0348,              0.0071345,              0.0071345,              0.0071345
                     12,                0.75146,                0.72602,                0.90302,                0.80531,                0.67293,                0.74363,                 0.5307,                 1.0523,                 1.4475,                 1.0406,              0.0068963,              0.0068963,              0.0068963
