                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1729,                 3.7649,                 0.9893,                0.00844,                0.00251,                0.00438,                0.00044,                 1.2799,                 5.5327,                  1.123,               0.067584,             0.00016008,             0.00016008
                      2,                 1.0074,                 2.1132,                0.93165,                0.10412,                0.82969,                0.42392,                0.31335,                 1.0564,                 3.4312,                0.95266,               0.034414,             0.00032338,             0.00032338
                      3,                0.88252,                 1.5716,                0.89705,                0.69491,                0.65694,                0.68937,                0.51204,                0.95485,                 1.7427,                   0.92,              0.0012423,              0.0004847,              0.0004847
                      4,                0.80352,                 1.2248,                0.87869,                0.76134,                0.68054,                0.77251,                0.57446,                0.95367,                 1.4749,                0.91388,             0.00048468,             0.00048468,             0.00048468
                      5,                0.75359,                 1.0409,                 0.8663,                0.75782,                0.71136,                0.77986,                0.58599,                0.93822,                  1.323,                0.91582,             0.00047949,             0.00047949,             0.00047949
                      6,                0.70073,                0.88684,                0.85435,                0.82489,                0.79309,                 0.8506,                0.64556,                0.89592,                 1.1957,                0.90571,             0.00047288,             0.00047288,             0.00047288
                      7,                0.67133,                0.78217,                0.84966,                0.83477,                0.77908,                0.85011,                0.65469,                0.89266,                 1.1459,                0.90988,             0.00046489,             0.00046489,             0.00046489
                      8,                0.61592,                0.70176,                   0.84,                0.89134,                 0.7804,                0.86743,                0.66016,                0.88539,                  1.134,                 0.9054,             0.00045555,             0.00045555,             0.00045555
                      9,                0.58078,                0.64869,                0.83277,                0.89923,                0.75642,                0.86234,                0.66166,                0.87435,                 1.1072,                0.90715,             0.00044494,             0.00044494,             0.00044494
                     10,                0.55196,                0.59318,                 0.8287,                0.89279,                 0.7682,                0.85957,                0.65543,                0.87567,                 1.1809,                 0.9063,             0.00043312,             0.00043312,             0.00043312
                     11,                0.53081,                0.55914,                0.82557,                0.88648,                0.79259,                0.86943,                 0.6652,                0.86394,                 1.0629,                 0.8995,             0.00042015,             0.00042015,             0.00042015
                     12,                0.48337,                0.51734,                0.81684,                0.85118,                0.81557,                0.87747,                0.66486,                0.86575,                 1.0776,                0.89756,             0.00040613,             0.00040613,             0.00040613
                     13,                0.44445,                0.47667,                0.81063,                 0.8566,                0.85172,                0.87984,                0.67734,                0.86546,                 1.0358,                0.90301,             0.00039113,             0.00039113,             0.00039113
                     14,                0.42631,                0.46069,                0.80935,                 0.8762,                0.81555,                0.86758,                0.66085,                0.86122,                 1.1184,                0.90352,             0.00037525,             0.00037525,             0.00037525
                     15,                0.41265,                0.43914,                 0.8049,                 0.8773,                0.83017,                0.88232,                0.67455,                0.85973,                 1.0413,                0.90116,             0.00035859,             0.00035859,             0.00035859
                     16,                0.38515,                0.41509,                 0.8009,                0.89555,                0.80742,                0.88363,                0.67212,                0.85214,                 1.0476,                 0.8989,             0.00034124,             0.00034124,             0.00034124
                     17,                0.36713,                0.40342,                0.80011,                0.85993,                0.85149,                0.88756,                0.67574,                0.85535,                 1.0213,                0.90207,             0.00032332,             0.00032332,             0.00032332
                     18,                0.35232,                0.38393,                0.79816,                0.86191,                 0.8491,                0.88246,                0.67076,                0.85098,                 1.0613,                0.90006,             0.00030494,             0.00030494,             0.00030494
